Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Antonio Burks,MEM,24.0,0.0,9.1,0.467,0.273,0.51,0.492,0.737,0.5,1.2,0.5,0.0,3.0,12.8,0.534,6.0,3.3,21.9,3.2,0.4,17.3,0.2,0.3,-0.2,0.1,0.5,0.103,0.0,.549,8,2005
Antonio Daniels,OKC,75.0,2.0,27.0,0.438,0.297,0.489,0.478,0.816,2.3,4.1,0.7,0.0,11.2,18.0,0.557,9.0,5.1,25.6,1.4,0.1,19.0,6.3,0.5,2.2,2.2,6.8,0.16,0.0,.634,4,2005
Antonio Davis,CHI,72.0,62.0,25.6,0.461,0.0,0.461,0.461,0.757,5.9,1.1,0.4,0.6,7.0,11.1,0.516,16.6,13.0,7.1,0.8,1.7,14.1,0.9,3.0,-1.0,0.5,3.9,0.101,0.0,.573,3,2005
Antonio McDyess,DET,77.0,8.0,23.3,0.513,0.0,0.514,0.513,0.656,6.3,0.9,0.6,0.7,9.6,17.2,0.542,19.7,15.7,7.3,1.4,2.2,20.3,2.5,3.3,0.0,0.9,5.7,0.154,0.0,.659,2,2005
Austin Croshere,IND,73.0,22.0,25.0,0.378,0.259,0.443,0.424,0.883,5.1,1.3,0.7,0.2,8.9,13.5,0.531,17.5,12.2,9.5,1.4,0.7,18.7,1.8,2.2,-0.7,0.6,4.1,0.107,0.0,.537,6,2005
Awvee Storey,BRK,9.0,0.0,3.6,0.3,0.5,0.25,0.35,0.5,0.6,0.1,0.0,0.0,0.9,6.9,0.368,3.8,9.4,5.2,0.0,0.0,16.0,0.0,0.0,-6.0,0.0,0.0,0.026,0.0,.512,8,2005
Baron Davis,NOP,46.0,32.0,34.4,0.387,0.333,0.435,0.465,0.761,3.8,7.9,1.8,0.3,19.2,20.8,0.515,10.6,6.2,42.0,2.7,0.7,28.2,2.8,1.5,4.1,2.4,4.4,0.132,0.0,.220,15,2005
Ben Gordon,CHI,82.0,3.0,24.4,0.411,0.405,0.414,0.474,0.863,2.6,2.0,0.6,0.1,15.1,14.9,0.526,8.9,6.0,16.3,1.4,0.4,30.4,0.8,2.7,0.7,1.4,3.5,0.084,0.0,.573,3,2005
Ben Handlogten,UTA,21.0,5.0,14.1,0.518,0.0,0.524,0.518,0.529,3.1,0.6,0.3,0.2,4.5,10.3,0.525,18.0,13.6,7.7,1.3,1.4,16.8,0.1,0.2,-4.8,-0.2,0.3,0.041,0.0,.317,14,2005
Ben Wallace,DET,74.0,74.0,36.1,0.453,0.111,0.458,0.454,0.428,12.2,1.7,1.4,2.4,9.7,17.4,0.459,26.5,19.8,7.6,2.2,5.0,15.2,1.8,6.7,2.8,3.2,8.5,0.153,0.0,.659,2,2005
Beno Udrih,SAS,80.0,2.0,14.4,0.444,0.408,0.464,0.518,0.753,1.0,1.9,0.5,0.1,5.9,14.3,0.549,6.8,4.2,22.2,1.9,0.6,20.5,1.3,1.8,0.9,0.9,3.1,0.128,0.0,.720,2,2005
Bernard Robinson,CHO,31.0,1.0,10.6,0.444,0.375,0.452,0.463,0.692,1.5,1.0,0.4,0.1,3.0,9.8,0.503,12.5,8.4,14.4,1.7,0.9,15.2,0.0,0.2,-2.8,-0.1,0.3,0.037,0.0,.220,14,2005
Billy Thomas,BRK,25.0,0.0,14.2,0.362,0.304,0.447,0.452,0.778,1.4,0.7,0.6,0.0,3.7,8.2,0.47,9.9,6.1,8.0,2.1,0.2,14.1,0.0,0.4,-3.3,-0.1,0.4,0.055,0.0,.512,8,2005
Bo Outlaw,PHO,39.0,0.0,5.5,0.353,0.0,0.353,0.353,0.556,1.4,0.3,0.2,0.3,0.7,8.1,0.382,17.6,13.2,7.7,1.4,3.7,9.4,0.0,0.3,-1.2,0.0,0.2,0.053,0.0,.756,1,2005
Bob Sura,HOU,61.0,59.0,31.5,0.427,0.355,0.458,0.481,0.75,5.5,5.2,1.1,0.1,10.3,14.4,0.533,15.3,10.2,27.3,1.8,0.3,18.0,1.8,2.9,1.5,1.7,4.8,0.119,0.0,.622,5,2005
Bobby Jackson,SAC,25.0,0.0,21.4,0.427,0.344,0.478,0.492,0.862,3.4,2.4,0.6,0.1,12.0,18.0,0.537,12.9,8.9,18.2,1.3,0.3,25.6,1.1,0.3,1.3,0.5,1.4,0.126,0.0,.610,6,2005
Bobby Simmons,LAC,75.0,74.0,37.3,0.466,0.435,0.47,0.491,0.846,5.9,2.7,1.4,0.2,16.4,16.1,0.54,13.2,9.6,13.1,2.0,0.4,21.0,4.2,2.6,0.7,1.9,6.8,0.117,0.0,.451,10,2005
Bonzi Wells,MEM,69.0,19.0,21.6,0.441,0.346,0.46,0.47,0.75,3.3,1.2,1.2,0.4,10.4,15.9,0.515,14.4,9.2,10.2,3.1,1.4,25.0,0.6,2.5,0.6,1.0,3.1,0.1,0.0,.549,8,2005
Boris Diaw,ATL,66.0,25.0,18.2,0.422,0.18,0.471,0.437,0.74,2.6,2.3,0.6,0.3,4.8,10.0,0.479,11.8,8.2,19.5,1.6,1.2,15.5,-0.3,0.4,-3.5,-0.4,0.1,0.005,0.0,.159,15,2005
Boštjan Nachbar,NOP,71.0,6.0,18.9,0.392,0.383,0.4,0.483,0.829,2.6,1.0,0.4,0.2,7.0,10.1,0.534,14.4,8.0,9.8,1.2,1.0,18.6,0.6,1.1,-2.2,-0.1,1.7,0.061,0.0,.220,15,2005
Brad Miller,SAC,56.0,56.0,37.3,0.524,0.263,0.532,0.528,0.812,9.3,3.9,1.2,1.2,15.6,20.7,0.596,20.4,13.9,16.1,1.7,2.3,17.4,6.3,2.3,4.0,3.1,8.6,0.198,0.0,.610,6,2005
Brandin Knight,HOU,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2,0.0,0.0,0.0,46.5,0.0,0.0,15.7,0.0,0.0,-9.4,0.0,0.0,-0.205,0.0,.622,5,2005
Brandon Hunter,ORL,31.0,0.0,7.2,0.507,0.0,0.507,0.507,0.538,2.2,0.1,0.1,0.2,3.1,12.2,0.527,21.7,17.3,2.2,0.9,2.2,21.9,-0.1,0.2,-6.0,-0.2,0.2,0.036,0.0,.439,10,2005
Brendan Haywood,WAS,68.0,68.0,27.4,0.56,0.0,0.56,0.56,0.609,6.8,0.8,0.8,1.7,9.4,16.5,0.588,16.4,14.0,4.9,1.4,4.5,14.9,3.2,2.0,-0.1,0.9,5.2,0.134,0.0,.549,5,2005
Brent Barry,SAS,81.0,8.0,21.5,0.423,0.357,0.525,0.532,0.837,2.3,2.2,0.5,0.2,7.4,14.0,0.58,10.8,6.4,16.3,1.2,0.8,15.6,3.5,2.7,2.4,1.9,6.1,0.168,0.0,.720,2,2005
Brevin Knight,CHO,66.0,61.0,29.5,0.422,0.15,0.432,0.425,0.852,2.6,9.0,2.0,0.1,10.1,18.0,0.495,9.3,5.0,49.3,3.5,0.2,18.7,2.6,1.9,1.8,1.8,4.5,0.11,0.0,.220,14,2005
Brian Cardinal,MEM,58.0,16.0,24.7,0.37,0.352,0.378,0.421,0.873,3.9,2.0,1.5,0.3,9.0,14.0,0.51,13.5,9.4,13.3,3.3,1.0,19.6,1.1,2.4,0.9,1.0,3.5,0.116,0.0,.549,8,2005
Brian Cook,LAL,72.0,0.0,15.1,0.417,0.392,0.439,0.509,0.757,3.0,0.5,0.3,0.4,6.4,14.1,0.522,15.8,11.2,5.7,1.1,1.8,19.4,1.5,0.5,-0.5,0.4,2.0,0.088,0.0,.415,11,2005
Brian Grant,LAL,69.0,8.0,16.5,0.493,0.0,0.493,0.493,0.722,3.7,0.5,0.3,0.3,3.8,10.0,0.539,15.4,12.8,4.7,1.1,1.5,11.4,1.2,0.4,-3.8,-0.5,1.6,0.068,0.0,.415,11,2005
Brian Scalabrine,BRK,54.0,14.0,21.6,0.398,0.324,0.417,0.431,0.768,4.5,1.6,0.6,0.3,6.3,11.0,0.468,16.8,12.6,13.0,1.6,1.3,17.2,-0.2,1.6,-1.8,0.1,1.4,0.058,0.0,.512,8,2005
Brian Skinner,SAC,49.0,23.0,19.2,0.507,0.0,0.51,0.507,0.357,5.7,0.9,0.6,1.0,4.8,13.7,0.494,20.6,16.6,6.7,1.7,3.7,13.0,0.6,1.3,-1.2,0.2,1.9,0.096,0.0,.610,6,2005
Britton Johnsen,IND,6.0,1.0,14.5,0.273,0.0,0.333,0.273,0.0,1.7,0.7,0.2,0.0,2.0,0.4,0.273,6.7,6.9,7.6,0.6,0.0,13.8,-0.2,0.0,-11.8,-0.2,-0.2,-0.087,0.0,.537,6,2005
Bruce Bowen,SAS,82.0,82.0,32.0,0.42,0.403,0.432,0.505,0.634,3.5,1.5,0.7,0.5,8.2,9.5,0.521,10.5,6.3,7.5,1.1,1.1,12.5,2.1,4.0,-0.1,1.2,6.1,0.111,0.0,.720,2,2005
Bruno Šundov,NYK,21.0,0.0,3.5,0.297,0.333,0.294,0.311,1.0,0.6,0.1,0.1,0.1,1.2,1.2,0.33,11.3,10.5,4.6,1.5,2.1,27.4,-0.3,0.0,-13.6,-0.2,-0.3,-0.174,0.0,.402,12,2005
Bryon Russell,DEN,70.0,2.0,14.7,0.377,0.376,0.379,0.488,0.792,2.5,1.0,0.6,0.2,4.4,11.8,0.537,13.6,9.7,10.4,2.2,0.8,14.0,1.3,1.3,0.5,0.7,2.6,0.121,0.0,.598,7,2005
Calbert Cheaney,GSW,55.0,5.0,17.3,0.426,0.0,0.431,0.426,0.649,2.3,1.2,0.3,0.3,4.5,7.8,0.444,11.0,7.1,10.5,0.9,1.1,14.7,-0.3,0.5,-4.0,-0.5,0.3,0.013,0.0,.415,12,2005
Calvin Booth,MIL,51.0,1.0,8.8,0.454,0.0,0.458,0.454,0.813,2.1,0.2,0.3,0.5,2.4,11.9,0.508,19.7,13.6,2.7,1.7,4.6,13.8,0.3,0.7,-1.2,0.1,1.0,0.101,0.0,.366,13,2005
Carlos Arroyo,UTA,70.0,16.0,20.7,0.389,0.267,0.398,0.399,0.799,1.5,4.0,0.6,0.1,6.6,11.3,0.466,6.5,4.3,32.3,1.7,0.2,19.3,0.3,1.0,-2.9,-0.3,1.3,0.043,0.0,.317,14,2005
Carlos Boozer,UTA,51.0,51.0,34.7,0.521,0.0,0.522,0.521,0.698,9.0,2.8,0.8,0.5,17.8,19.2,0.56,22.7,16.0,15.9,1.3,1.1,24.6,2.7,1.4,1.4,1.5,4.1,0.111,0.0,.317,14,2005
Carlos Delfino,DET,30.0,4.0,15.3,0.359,0.257,0.402,0.397,0.575,1.8,1.3,0.7,0.2,3.9,8.6,0.431,10.6,7.0,13.3,2.6,1.0,16.1,-0.3,0.8,-2.6,-0.1,0.5,0.048,0.0,.659,2,2005
Carmelo Anthony,DEN,75.0,75.0,34.8,0.431,0.266,0.455,0.448,0.796,5.7,2.6,0.9,0.4,20.8,16.7,0.526,12.5,9.4,13.1,1.3,0.9,29.2,2.3,2.6,-1.2,0.5,4.9,0.09,0.0,.598,7,2005
Caron Butler,LAL,77.0,77.0,35.7,0.445,0.304,0.465,0.464,0.862,5.8,1.9,1.4,0.3,15.5,15.8,0.528,12.4,9.2,9.3,2.1,0.6,20.7,4.1,1.2,-0.7,0.9,5.3,0.093,0.0,.415,11,2005
Casey Jacobsen,PHO,84.0,1.0,21.4,0.404,0.373,0.429,0.485,0.786,2.0,1.3,0.4,0.1,6.5,10.3,0.555,8.5,5.3,9.9,1.0,0.3,14.2,2.0,0.7,-1.6,0.2,2.7,0.071,0.0,.756,1,2005
Charlie Ward,HOU,14.0,13.0,25.7,0.312,0.314,0.308,0.416,0.846,2.8,3.1,1.1,0.0,5.4,8.7,0.453,10.4,6.3,18.4,2.3,0.0,13.2,-0.1,0.5,-0.5,0.1,0.5,0.061,0.0,.622,5,2005
Chauncey Billups,DET,80.0,80.0,35.8,0.442,0.426,0.454,0.533,0.898,3.4,5.8,1.0,0.1,16.4,19.0,0.609,9.0,5.5,28.2,1.6,0.2,20.7,8.6,3.5,4.2,4.5,12.1,0.202,0.0,.659,2,2005
Chris Andersen,NOP,67.0,2.0,21.3,0.534,0.0,0.538,0.534,0.689,6.1,1.1,0.2,1.5,7.7,18.5,0.581,23.6,17.0,9.1,0.5,5.6,16.4,2.7,1.8,1.6,1.3,4.5,0.152,0.0,.220,15,2005
Chris Bosh,TOR,81.0,81.0,37.2,0.471,0.3,0.472,0.472,0.76,8.9,1.9,0.9,1.4,16.8,17.5,0.547,20.0,13.5,8.6,1.3,2.7,21.7,3.9,2.9,-0.2,1.4,6.8,0.108,0.0,.402,11,2005
Chris Duhon,CHI,82.0,73.0,26.5,0.352,0.355,0.35,0.449,0.731,2.6,4.9,1.0,0.0,5.9,9.8,0.471,9.7,5.5,28.6,2.0,0.1,13.1,0.8,3.3,-0.7,0.7,4.1,0.09,0.0,.573,3,2005
Chris Kaman,LAC,63.0,50.0,25.9,0.497,0.0,0.498,0.497,0.661,6.7,1.2,0.4,1.1,9.1,13.1,0.522,20.5,15.6,7.7,0.9,3.1,18.8,0.2,1.9,-2.5,-0.2,2.1,0.061,0.0,.451,10,2005
Chris Mihm,LAL,75.0,75.0,24.9,0.507,0.0,0.509,0.507,0.678,6.7,0.7,0.2,1.4,9.8,15.7,0.552,18.3,15.1,4.6,0.4,4.2,18.8,2.5,1.0,-2.4,-0.2,3.6,0.092,0.0,.415,11,2005
Chris Webber,SAC,67.0,67.0,35.4,0.433,0.341,0.436,0.438,0.794,9.1,4.7,1.4,0.8,19.5,18.6,0.472,22.8,14.4,24.2,2.0,1.6,29.3,0.2,3.2,0.7,1.6,3.4,0.07,0.0,.610,6,2005
Chris Wilcox,LAC,54.0,25.0,18.6,0.514,0.0,0.514,0.514,0.611,4.2,0.7,0.5,0.4,7.9,13.6,0.543,19.1,13.6,6.7,1.4,1.8,21.6,0.2,1.1,-2.7,-0.2,1.3,0.064,0.0,.451,10,2005
Christian Laettner,MIA,49.0,0.0,15.1,0.582,0.143,0.599,0.584,0.763,2.7,0.8,0.7,0.3,5.3,16.3,0.619,14.4,10.3,8.8,2.3,1.5,15.1,1.5,1.2,1.9,0.7,2.7,0.174,0.0,.720,1,2005
Chucky Atkins,LAL,82.0,82.0,35.4,0.426,0.387,0.466,0.523,0.803,2.4,4.4,0.9,0.0,13.6,13.4,0.558,6.4,3.8,20.6,1.3,0.1,17.9,4.7,-0.2,-1.1,0.6,4.5,0.074,0.0,.415,11,2005
Clarence Weatherspoon,HOU,40.0,18.0,13.1,0.412,0.0,0.412,0.412,0.829,3.0,0.4,0.2,0.2,3.1,9.0,0.475,18.8,13.5,5.2,0.9,0.9,13.0,0.3,0.8,-3.0,-0.1,1.1,0.098,0.0,.622,5,2005
Clifford Robinson,BRK,71.0,29.0,23.8,0.386,0.347,0.409,0.45,0.639,2.9,1.5,0.9,0.7,7.5,10.3,0.471,10.8,7.0,9.9,1.9,2.3,16.9,-0.1,1.8,-1.3,0.3,1.7,0.049,0.0,.512,8,2005
Corey Maggette,LAC,66.0,60.0,36.9,0.431,0.304,0.457,0.457,0.857,6.0,3.4,1.1,0.1,22.2,19.9,0.574,15.5,9.7,16.6,1.5,0.2,27.9,6.0,2.2,2.4,2.7,8.1,0.16,0.0,.451,10,2005
Corliss Williamson,SAC,72.0,9.0,21.2,0.467,0.0,0.469,0.467,0.799,3.6,1.1,0.5,0.2,10.3,14.7,0.536,11.5,9.5,8.6,1.3,0.8,22.6,2.0,1.2,-2.5,-0.2,3.3,0.103,0.0,.610,6,2005
Corsley Edwards,NOP,10.0,0.0,11.0,0.323,0.0,0.323,0.323,0.583,2.5,0.3,0.3,0.4,2.7,8.6,0.372,14.6,13.5,4.6,1.5,2.9,16.2,0.0,0.1,-6.2,-0.1,0.1,0.026,0.0,.220,15,2005
Cory Alexander,CHO,16.0,1.0,12.6,0.327,0.421,0.267,0.408,0.75,1.8,2.3,0.6,0.1,3.1,8.8,0.451,12.6,8.2,27.7,2.3,0.4,16.2,-0.2,0.2,-3.4,-0.1,0.0,0.002,0.0,.220,14,2005
Curtis Borchardt,UTA,67.0,23.0,12.8,0.43,0.0,0.43,0.43,0.732,3.3,0.7,0.1,0.5,3.0,9.4,0.492,20.5,16.2,9.1,0.6,3.2,13.7,0.2,0.6,-4.0,-0.4,0.8,0.046,0.0,.317,14,2005
Cuttino Mobley,SAC,66.0,64.0,36.2,0.438,0.439,0.437,0.518,0.82,3.5,2.8,1.1,0.5,17.2,15.0,0.555,8.6,5.4,12.5,1.6,0.9,21.4,3.2,1.2,-0.1,1.1,4.4,0.089,0.0,.610,6,2005
D.J. Mbenga,DAL,15.0,1.0,3.9,0.429,0.0,0.429,0.429,0.75,0.5,0.0,0.0,0.3,1.0,3.8,0.476,9.4,7.7,0.0,0.0,6.4,16.0,-0.1,0.1,-9.6,-0.1,0.0,-0.029,0.0,.707,3,2005
Dahntay Jones,MEM,52.0,7.0,12.5,0.437,0.383,0.462,0.497,0.688,1.3,0.4,0.2,0.2,4.5,9.6,0.534,10.7,6.4,5.5,1.1,1.3,18.0,0.2,0.6,-3.4,-0.2,0.9,0.066,0.0,.549,8,2005
Dajuan Wagner,CLE,11.0,0.0,9.3,0.327,0.192,0.448,0.373,0.75,0.2,1.2,0.5,0.0,4.0,5.0,0.388,2.4,1.2,22.1,2.6,0.0,29.1,-0.3,0.1,-9.1,-0.2,-0.2,-0.099,0.0,.512,9,2005
Dale Davis,IND,61.0,28.0,21.4,0.479,0.0,0.479,0.479,0.606,6.1,0.8,0.5,1.1,4.7,13.4,0.512,19.8,16.5,5.8,1.3,3.7,11.3,1.6,1.8,-0.6,0.5,3.4,0.126,0.0,.537,6,2005
Damien Wilkins,OKC,29.0,7.0,17.9,0.435,0.271,0.523,0.482,0.618,2.3,0.9,0.8,0.3,6.3,13.4,0.5,8.7,7.8,8.5,2.3,1.5,17.7,0.7,0.3,0.0,0.3,1.0,0.092,0.0,.634,4,2005
Damon Jones,MIA,82.0,66.0,31.4,0.456,0.432,0.517,0.611,0.791,2.8,4.3,0.5,0.1,11.6,15.5,0.625,9.5,5.2,21.0,0.9,0.1,15.6,6.5,2.3,3.0,3.2,8.7,0.162,0.0,.720,1,2005
Damon Stoudamire,POR,81.0,70.0,34.1,0.392,0.369,0.409,0.47,0.915,3.8,5.7,1.1,0.0,15.8,16.6,0.51,10.2,6.5,29.2,1.7,0.1,23.6,4.2,1.4,1.0,2.1,5.7,0.099,0.0,.329,13,2005
Damone Brown,WAS,14.0,0.0,10.9,0.371,0.364,0.373,0.403,0.444,2.0,1.0,0.1,0.4,3.9,7.4,0.409,13.8,10.4,15.4,0.3,2.9,23.3,-0.3,0.1,-6.2,-0.2,-0.2,-0.073,0.0,.549,5,2005
Dan Dickau,NOP,71.0,46.0,29.4,0.405,0.347,0.432,0.461,0.833,2.5,4.9,1.1,0.1,12.5,14.9,0.518,8.6,5.1,31.0,2.0,0.2,22.3,2.2,1.3,0.0,1.1,3.5,0.079,0.0,.220,15,2005
