Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Anthony Davis,LAL,76.0,76.0,35.5,0.556,0.271,0.582,0.567,0.816,12.6,3.5,1.2,2.3,24.7,25.8,0.621,28.3,19.8,15.5,1.6,5.7,26.7,7.2,4.7,5.1,4.9,11.8,0.21,0.0,0.573,8,2024
Anthony Edwards,MIN,79.0,78.0,35.1,0.461,0.357,0.515,0.522,0.836,5.4,5.1,1.3,0.5,25.9,19.7,0.575,14.8,8.8,24.6,1.8,1.3,32.3,2.9,4.7,3.3,3.7,7.5,0.13,0.018,0.683,3,2024
Anthony Gill,WAS,50.0,3.0,9.3,0.469,0.244,0.546,0.5,0.806,1.9,0.7,0.3,0.2,3.8,12.1,0.537,13.4,10.8,10.0,1.3,1.9,18.0,0.1,0.2,-4.1,-0.3,0.4,0.038,0.0,0.183,14,2024
Armoni Brooks,BRK,10.0,0.0,10.4,0.326,0.344,0.286,0.446,0.5,1.8,0.5,0.1,0.1,4.2,8.3,0.448,11.9,9.5,6.9,0.5,0.9,20.8,-0.1,0.1,-5.8,-0.1,0.0,-0.018,0.0,0.39,11,2024
Ashton Hagans,POR,19.0,1.0,16.6,0.408,0.32,0.457,0.465,0.824,2.4,2.8,0.6,0.5,4.2,8.5,0.51,11.7,8.0,23.7,1.7,2.6,14.6,-0.2,0.3,-3.5,-0.1,0.0,0.006,0.0,0.256,15,2024
Ausar Thompson,DET,63.0,38.0,25.1,0.483,0.186,0.575,0.505,0.597,6.4,1.9,1.1,0.9,8.8,12.8,0.522,19.6,14.2,10.8,2.1,3.2,16.6,0.1,1.7,-2.2,-0.1,1.8,0.053,0.0,0.171,15,2024
Austin Reaves,LAL,82.0,57.0,32.1,0.486,0.367,0.583,0.568,0.853,4.3,5.5,0.8,0.3,15.9,15.5,0.613,11.9,7.4,23.5,1.2,0.8,20.3,3.9,2.0,0.4,1.6,5.9,0.108,0.0,0.573,8,2024
Ayo Dosunmu,CHI,76.0,37.0,29.1,0.501,0.403,0.568,0.583,0.81,2.8,3.2,0.9,0.5,12.2,13.4,0.604,8.3,5.5,15.6,1.5,1.7,17.2,2.6,1.5,-0.8,0.7,4.1,0.089,0.0,0.476,9,2024
Bam Adebayo,MIA,71.0,71.0,34.0,0.521,0.357,0.528,0.529,0.755,10.4,3.9,1.1,0.9,19.3,19.8,0.576,27.3,17.3,18.9,1.7,2.7,24.9,2.9,4.3,2.4,2.7,7.2,0.144,0.0,0.561,8,2024
Ben Sheppard,IND,57.0,1.0,14.3,0.393,0.314,0.562,0.5,0.885,1.6,0.9,0.6,0.0,4.4,8.1,0.524,10.3,6.2,7.5,1.9,0.2,13.2,0.3,0.4,-3.4,-0.3,0.8,0.046,0.0,0.573,6,2024
Ben Simmons,BRK,15.0,12.0,23.9,0.581,0.0,0.581,0.581,0.4,7.9,5.7,0.8,0.6,6.1,16.3,0.571,27.6,18.1,33.2,1.7,2.3,13.0,0.5,0.5,2.4,0.4,1.0,0.133,0.0,0.39,11,2024
Bennedict Mathurin,IND,59.0,19.0,26.1,0.446,0.374,0.481,0.507,0.821,4.0,2.0,0.6,0.2,14.5,13.0,0.562,12.8,8.6,9.8,1.1,0.7,23.4,0.8,0.7,-3.4,-0.6,1.4,0.045,0.0,0.573,6,2024
Bilal Coulibaly,WAS,63.0,15.0,27.2,0.435,0.346,0.502,0.509,0.702,4.1,1.7,0.9,0.8,8.4,8.9,0.543,12.8,8.0,8.2,1.6,2.3,14.2,-0.5,0.9,-4.2,-0.9,0.4,0.013,0.0,0.183,14,2024
Bismack Biyombo,OKC,40.0,27.0,19.8,0.565,0.0,0.565,0.565,0.481,5.2,1.3,0.3,0.9,4.4,9.9,0.562,21.1,14.5,9.5,0.7,4.4,10.7,0.1,1.0,-3.4,-0.3,1.1,0.066,0.0,0.695,1,2024
Blake Wesley,SAS,61.0,3.0,14.4,0.474,0.218,0.563,0.502,0.667,1.5,2.7,0.5,0.1,4.4,10.1,0.537,9.5,5.8,25.3,1.6,0.9,14.7,0.3,0.6,-4.0,-0.4,0.9,0.05,0.0,0.268,14,2024
Boban Marjanović,HOU,14.0,0.0,5.1,0.529,0.0,0.563,0.529,0.643,2.3,0.4,0.1,0.1,3.2,21.1,0.56,38.2,24.2,13.9,0.7,2.6,27.0,0.1,0.1,-0.3,0.0,0.2,0.128,0.0,0.5,11,2024
Bobby Portis,MIL,82.0,4.0,24.5,0.508,0.407,0.545,0.562,0.79,7.4,1.3,0.8,0.4,13.8,17.5,0.581,24.8,16.6,7.8,1.6,1.4,22.9,2.1,2.6,-0.8,0.6,4.7,0.112,0.0,0.598,3,2024
Bogdan Bogdanović,ATL,79.0,33.0,30.4,0.428,0.374,0.503,0.537,0.921,3.4,3.1,1.2,0.3,16.9,14.7,0.569,10.3,6.2,14.9,1.9,1.0,22.3,2.8,1.2,0.2,1.4,3.9,0.079,0.0,0.439,10,2024
Bojan Bogdanović,NYK,57.0,27.0,25.9,0.454,0.398,0.507,0.551,0.785,2.7,1.7,0.5,0.1,15.2,12.6,0.581,10.0,5.7,10.3,1.0,0.3,24.6,0.3,0.7,-3.2,-0.4,1.1,0.034,0.0,0.61,2,2024
Bol Bol,PHO,43.0,0.0,10.9,0.616,0.423,0.717,0.689,0.789,3.2,0.4,0.2,0.6,5.2,18.7,0.7,24.1,16.5,5.3,1.0,4.7,16.5,1.0,0.7,2.1,0.5,1.6,0.168,0.0,0.598,6,2024
Bones Hyland,LAC,37.0,5.0,14.6,0.386,0.326,0.457,0.474,0.783,1.5,2.5,0.7,0.1,6.9,10.8,0.49,10.1,5.7,24.5,2.4,0.7,24.8,-0.5,0.5,-3.6,-0.2,0.0,0.003,0.0,0.622,4,2024
Bradley Beal,PHO,53.0,53.0,33.3,0.513,0.43,0.552,0.582,0.813,4.4,5.0,1.0,0.5,18.2,16.3,0.607,10.8,7.4,22.5,1.4,1.3,22.7,2.4,1.5,0.4,1.1,3.9,0.107,0.0,0.598,6,2024
Brandin Podziemski,GSW,74.0,28.0,26.6,0.454,0.385,0.499,0.529,0.633,5.8,3.7,0.8,0.2,9.2,13.0,0.54,16.7,11.7,18.1,1.5,0.6,15.4,2.1,2.0,-0.1,0.9,4.1,0.1,0.0,0.561,10,2024
Brandon Boston Jr.,LAC,32.0,0.0,10.8,0.404,0.269,0.468,0.447,0.697,1.6,0.4,0.3,0.2,5.2,8.7,0.476,10.4,8.5,5.4,1.6,2.1,25.4,-0.6,0.3,-9.0,-0.6,-0.3,-0.04,0.0,0.622,4,2024
Brandon Clarke,MEM,6.0,1.0,22.3,0.559,0.167,0.604,0.568,0.143,5.3,1.5,0.8,1.0,11.3,18.9,0.548,16.2,13.1,12.2,1.8,4.2,20.8,0.1,0.2,1.0,0.1,0.3,0.108,0.0,0.329,13,2024
Brandon Ingram,NOP,64.0,64.0,32.9,0.492,0.355,0.534,0.534,0.801,5.1,5.7,0.8,0.6,20.8,18.2,0.578,14.7,8.6,26.7,1.2,1.9,27.2,2.7,2.4,1.2,1.7,5.1,0.117,0.0,0.598,7,2024
Brandon Miller,CHO,74.0,68.0,32.2,0.44,0.373,0.495,0.524,0.827,4.3,2.4,0.9,0.6,17.3,13.0,0.552,12.4,7.4,11.6,1.4,1.6,23.9,-0.3,1.0,-2.6,-0.3,0.8,0.015,0.0,0.256,13,2024
Brandon Williams,DAL,17.0,0.0,6.6,0.37,0.2,0.436,0.398,0.647,0.8,1.0,0.1,0.1,3.2,9.3,0.439,8.7,6.3,20.9,0.4,0.8,26.0,-0.2,0.1,-5.5,-0.1,-0.1,-0.044,0.0,0.61,5,2024
Braxton Key,DEN,20.0,0.0,3.0,0.412,0.4,0.417,0.471,0.75,0.9,0.4,0.1,0.0,1.1,16.5,0.536,26.9,16.6,18.8,1.7,1.4,15.7,0.1,0.1,2.1,0.1,0.2,0.18,0.0,0.695,2,2024
Brice Sensabaugh,UTA,32.0,11.0,18.2,0.39,0.296,0.495,0.468,0.902,3.2,1.7,0.4,0.2,7.5,8.6,0.511,16.1,9.6,13.0,1.1,0.9,20.3,-0.5,0.2,-5.5,-0.5,-0.3,-0.024,0.0,0.378,12,2024
Brook Lopez,MIL,79.0,79.0,30.5,0.485,0.366,0.621,0.583,0.821,5.2,1.6,0.5,2.4,12.5,14.8,0.608,13.0,9.3,7.1,0.9,6.7,16.0,3.1,2.8,1.0,1.8,5.9,0.117,0.0,0.598,3,2024
Bruce Brown,TOR,67.0,44.0,27.9,0.478,0.323,0.538,0.523,0.824,4.2,2.9,0.9,0.3,10.8,11.6,0.563,14.0,8.5,13.2,1.5,0.8,16.5,1.2,1.0,-3.3,-0.6,2.2,0.058,0.0,0.305,12,2024
Bruno Fernando,ATL,45.0,2.0,15.2,0.583,0.0,0.596,0.583,0.667,4.3,1.0,0.6,0.6,6.3,15.2,0.615,22.2,15.4,9.3,1.8,3.7,16.7,0.8,0.7,-2.3,-0.1,1.5,0.103,0.0,0.439,10,2024
Bryce McGowens,CHO,59.0,14.0,14.9,0.439,0.333,0.523,0.513,0.776,1.7,0.9,0.4,0.2,5.1,9.3,0.565,11.2,6.5,8.1,1.2,1.1,14.9,0.4,0.3,-4.9,-0.6,0.6,0.034,0.0,0.256,13,2024
Buddy Boeheim,DET,10.0,0.0,8.4,0.31,0.32,0.25,0.448,0.8,1.0,0.3,0.0,0.1,3.4,9.1,0.509,9.5,6.6,4.8,0.0,1.0,17.0,0.1,0.0,-3.5,0.0,0.1,0.047,0.0,0.171,15,2024
Buddy Hield,PHI,84.0,42.0,25.7,0.436,0.386,0.539,0.565,0.881,3.2,2.8,0.8,0.5,12.1,13.3,0.578,10.9,7.0,14.5,1.6,1.6,19.2,1.9,1.6,0.4,1.3,3.5,0.077,0.0,0.573,7,2024
CJ McCollum,NOP,66.0,66.0,32.7,0.459,0.429,0.492,0.572,0.827,4.3,4.6,0.9,0.6,20.0,17.9,0.592,12.6,7.4,21.4,1.4,1.9,24.7,3.5,2.4,3.1,2.8,5.9,0.132,0.0,0.598,7,2024
Cade Cunningham,DET,62.0,62.0,33.5,0.449,0.355,0.487,0.5,0.869,4.3,7.5,0.9,0.4,22.7,17.1,0.546,12.9,7.2,37.5,1.3,0.9,30.8,0.7,1.0,0.3,1.2,1.8,0.041,0.0,0.171,15,2024
Caleb Houstan,ORL,59.0,13.0,13.8,0.388,0.373,0.615,0.563,0.808,1.4,0.5,0.3,0.1,4.3,8.3,0.582,8.1,6.1,4.8,0.9,0.5,12.5,0.7,0.8,-1.9,0.0,1.5,0.089,0.0,0.573,5,2024
Caleb Martin,MIA,64.0,23.0,27.4,0.431,0.349,0.489,0.504,0.778,4.4,2.2,0.7,0.5,10.0,10.8,0.531,13.5,9.1,11.8,1.3,1.6,17.3,0.2,2.2,-2.0,0.0,2.4,0.066,0.0,0.561,8,2024
Cam Reddish,LAL,48.0,26.0,20.5,0.389,0.336,0.435,0.468,0.759,2.1,1.0,1.0,0.3,5.4,7.7,0.504,7.7,5.6,6.0,2.3,1.2,12.7,-0.3,0.9,-3.2,-0.3,0.6,0.03,0.0,0.573,8,2024
Cam Thomas,BRK,66.0,51.0,31.4,0.442,0.364,0.481,0.503,0.856,3.2,2.9,0.7,0.2,22.5,16.1,0.554,10.1,5.6,15.7,1.1,0.7,30.5,1.3,1.2,-1.2,0.4,2.5,0.058,0.0,0.39,11,2024
Cam Whitmore,HOU,47.0,2.0,18.7,0.454,0.359,0.538,0.539,0.679,3.8,0.7,0.6,0.4,12.3,16.6,0.561,16.7,11.0,6.0,1.7,1.8,27.1,0.4,1.1,0.1,0.5,1.5,0.082,0.0,0.5,11,2024
Cameron Johnson,BRK,58.0,47.0,27.6,0.446,0.391,0.519,0.557,0.789,4.3,2.4,0.8,0.3,13.4,14.5,0.582,13.8,8.6,12.9,1.5,0.8,19.6,2.0,1.3,0.4,1.0,3.3,0.1,0.0,0.39,11,2024
Cameron Payne,PHI,78.0,10.0,16.7,0.432,0.39,0.486,0.541,0.866,1.5,2.6,0.5,0.1,7.4,12.8,0.566,8.1,4.9,21.9,1.6,0.8,19.1,1.4,1.0,-1.1,0.3,2.4,0.089,0.0,0.573,7,2024
Caris LeVert,CLE,68.0,10.0,28.8,0.421,0.325,0.486,0.487,0.766,4.1,5.1,1.1,0.5,14.0,14.6,0.524,13.7,8.0,25.7,1.9,1.6,23.1,1.0,2.6,0.2,1.1,3.6,0.088,0.0,0.585,4,2024
Cason Wallace,OKC,82.0,13.0,20.6,0.491,0.419,0.572,0.602,0.784,2.3,1.5,0.9,0.5,6.8,12.0,0.612,8.6,6.2,8.9,2.2,2.0,12.9,1.9,2.1,0.1,0.9,4.0,0.115,0.0,0.695,1,2024
Cedi Osman,SAS,72.0,3.0,17.6,0.479,0.389,0.601,0.591,0.673,2.5,1.7,0.5,0.2,6.8,11.2,0.601,13.3,7.7,13.0,1.3,0.7,15.1,1.0,0.9,-2.1,0.0,1.9,0.071,0.0,0.268,14,2024
Charles Bassey,SAS,19.0,0.0,10.8,0.725,0.0,0.744,0.725,0.833,4.0,1.1,0.4,0.9,3.3,17.7,0.739,28.2,20.0,14.1,1.9,6.9,11.9,0.3,0.4,1.3,0.2,0.7,0.157,0.0,0.268,14,2024
Charlie Brown Jr.,NYK,8.0,0.0,4.6,0.2,0.286,0.0,0.3,0.0,0.2,0.0,0.0,0.2,0.8,-3.2,0.3,3.0,3.0,0.0,0.0,5.1,14.0,-0.1,0.0,-13.6,-0.1,-0.1,-0.124,0.0,0.61,2,2024
Chet Holmgren,OKC,82.0,82.0,29.4,0.53,0.37,0.623,0.598,0.793,7.9,2.4,0.6,2.3,16.5,20.4,0.632,23.1,15.0,11.6,1.1,7.3,21.6,4.6,4.4,3.4,3.3,8.9,0.178,0.0,0.695,1,2024
Chimezie Metu,PHO,51.0,12.0,16.8,0.504,0.298,0.633,0.561,0.906,3.8,0.9,0.8,0.3,6.5,13.3,0.61,19.6,12.7,7.4,2.4,1.6,16.2,0.5,1.1,-1.3,0.2,1.5,0.085,0.0,0.598,6,2024
Chris Boucher,TOR,50.0,0.0,14.1,0.507,0.33,0.642,0.578,0.772,4.1,0.5,0.3,0.5,6.4,16.0,0.625,23.1,16.1,4.5,1.0,3.0,17.3,1.2,0.6,-1.7,0.1,1.7,0.119,0.0,0.305,12,2024
Chris Duarte,SAC,59.0,11.0,12.2,0.381,0.346,0.434,0.486,0.788,1.8,0.7,0.5,0.1,3.9,8.4,0.512,12.7,8.3,7.8,1.9,1.0,14.9,0.0,0.7,-3.4,-0.2,0.7,0.047,0.0,0.561,9,2024
Chris Livingston,MIL,21.0,0.0,4.3,0.5,0.2,0.588,0.523,0.75,1.0,0.2,0.1,0.0,1.2,6.9,0.547,21.5,12.8,7.2,1.1,0.0,13.8,0.0,0.1,-8.0,-0.1,0.1,0.027,0.0,0.598,3,2024
Chris Paul,GSW,58.0,18.0,26.4,0.441,0.371,0.498,0.525,0.827,3.9,6.8,1.2,0.1,9.2,14.7,0.544,14.4,7.9,33.4,2.2,0.4,15.6,2.6,1.7,1.0,1.2,4.3,0.136,0.0,0.561,10,2024
Christian Braun,DEN,82.0,4.0,20.2,0.46,0.384,0.498,0.525,0.694,3.7,1.6,0.5,0.4,7.3,12.1,0.554,14.8,10.2,10.2,1.3,1.8,15.7,1.5,2.0,-1.9,0.0,3.4,0.1,0.0,0.695,2,2024
Christian Wood,LAL,50.0,1.0,17.4,0.466,0.307,0.587,0.532,0.702,5.1,1.0,0.3,0.7,6.9,12.3,0.568,26.1,16.2,7.4,0.9,3.3,17.6,0.0,1.1,-2.8,-0.2,1.2,0.064,0.0,0.573,8,2024
Chuma Okeke,ORL,47.0,8.0,9.2,0.357,0.28,0.567,0.46,0.571,1.7,0.4,0.2,0.1,2.3,6.9,0.465,17.0,10.9,6.2,1.0,1.5,13.3,-0.3,0.6,-3.4,-0.2,0.3,0.029,0.0,0.573,5,2024
Clint Capela,ATL,73.0,73.0,25.8,0.571,0.0,0.572,0.571,0.631,10.6,1.2,0.6,1.5,11.5,20.7,0.59,26.5,22.4,6.9,1.1,5.1,17.3,4.4,1.9,0.1,1.0,6.3,0.161,0.0,0.439,10,2024
Coby White,CHI,79.0,78.0,36.5,0.447,0.376,0.508,0.534,0.838,4.5,5.1,0.7,0.2,19.1,14.5,0.57,12.4,6.9,20.8,0.9,0.6,22.7,3.1,1.6,-0.7,0.9,4.7,0.078,0.0,0.476,9,2024
Cody Martin,CHO,28.0,22.0,26.9,0.381,0.314,0.426,0.444,0.606,3.9,3.7,1.1,0.6,7.5,9.2,0.46,13.9,8.1,19.1,2.1,2.2,16.1,-0.7,0.5,-3.5,-0.3,-0.2,-0.012,0.0,0.256,13,2024
Cody Zeller,NOP,43.0,0.0,7.4,0.419,0.333,0.424,0.427,0.605,2.6,0.9,0.2,0.1,1.8,12.8,0.483,22.0,19.5,15.2,1.4,1.5,12.9,0.4,0.4,-2.6,0.0,0.8,0.124,0.0,0.598,7,2024
Colby Jones,SAC,30.0,0.0,6.4,0.394,0.091,0.531,0.408,0.545,1.3,0.7,0.2,0.2,2.1,8.9,0.422,13.7,11.7,13.9,1.8,2.4,19.1,-0.2,0.2,-5.0,-0.1,0.0,0.007,0.0,0.561,9,2024
Cole Anthony,ORL,81.0,0.0,22.4,0.435,0.338,0.49,0.496,0.826,3.8,2.9,0.8,0.5,11.6,14.6,0.545,16.1,10.1,19.8,1.7,1.9,23.7,0.9,2.7,0.1,1.0,3.6,0.096,0.0,0.573,5,2024
Cole Swider,MIA,18.0,0.0,4.8,0.395,0.333,0.625,0.526,1.0,0.4,0.3,0.1,0.1,2.3,7.1,0.54,7.9,4.6,8.8,0.6,1.1,24.0,-0.2,0.1,-4.5,-0.1,-0.1,-0.05,0.0,0.561,8,2024
Colin Castleton,LAL,16.0,0.0,3.7,0.563,0.0,0.563,0.563,1.0,0.8,0.2,0.1,0.0,1.5,13.0,0.644,10.8,11.3,6.8,1.6,0.0,15.8,0.1,0.0,-5.2,0.0,0.2,0.128,0.0,0.573,8,2024
Collin Gillespie,DEN,24.0,0.0,9.4,0.464,0.395,0.548,0.572,0.667,0.9,1.1,0.5,0.0,3.6,11.0,0.586,9.6,5.2,15.5,2.9,0.0,17.1,0.1,0.3,-2.7,0.0,0.4,0.076,0.0,0.695,2,2024
Collin Sexton,UTA,78.0,51.0,26.6,0.487,0.394,0.53,0.549,0.859,2.6,4.9,0.8,0.2,18.7,19.9,0.607,7.1,5.4,29.5,1.4,0.8,27.5,5.2,0.3,1.9,2.0,5.5,0.127,0.0,0.378,12,2024
Corey Kispert,WAS,80.0,22.0,25.8,0.486,0.383,0.643,0.602,0.726,2.8,2.0,0.5,0.2,13.4,12.8,0.62,10.3,5.8,10.7,0.9,0.6,19.6,1.7,0.4,-2.1,-0.1,2.1,0.048,0.0,0.183,14,2024
Cory Joseph,GSW,26.0,0.0,11.4,0.359,0.31,0.455,0.461,0.571,1.2,1.6,0.2,0.1,2.4,6.2,0.47,8.6,5.5,17.2,0.7,0.9,11.3,0.0,0.2,-4.7,-0.2,0.2,0.034,0.0,0.561,10,2024
Craig Porter Jr.,CLE,51.0,6.0,12.7,0.509,0.353,0.536,0.535,0.732,2.1,2.3,0.4,0.3,5.6,15.4,0.564,15.1,9.4,26.5,1.6,2.1,20.2,0.6,0.9,0.5,0.4,1.5,0.108,0.0,0.585,4,2024
D'Angelo Russell,LAL,76.0,69.0,32.7,0.456,0.415,0.497,0.56,0.828,3.1,6.3,0.9,0.5,18.0,16.0,0.588,8.9,5.3,27.6,1.3,1.3,23.0,3.3,1.8,0.9,1.8,5.1,0.099,0.0,0.573,8,2024
