Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Bradley Beal,WAS,50.0,50.0,33.5,0.506,0.365,0.552,0.551,0.842,3.9,5.4,0.9,0.7,23.2,19.7,0.593,9.9,6.5,26.6,1.3,1.7,29.2,2.2,1.2,1.8,1.6,3.4,0.099,0.0,0.427,12,2023
Brandon Boston Jr.,LAC,22.0,1.0,11.3,0.418,0.414,0.419,0.467,0.763,1.4,0.9,0.4,0.0,6.5,13.4,0.515,10.3,6.8,12.5,1.8,0.0,26.5,0.0,0.2,-2.2,0.0,0.2,0.04,0.0,0.537,5,2023
Brandon Clarke,MEM,56.0,8.0,19.5,0.656,0.167,0.665,0.658,0.723,5.5,1.3,0.6,0.7,10.0,20.0,0.682,21.2,15.1,9.5,1.5,3.1,17.7,2.7,1.8,2.5,1.3,4.5,0.199,0.0,0.622,2,2023
Brandon Ingram,NOP,45.0,45.0,34.2,0.484,0.39,0.507,0.522,0.882,5.5,5.8,0.7,0.4,24.7,19.2,0.582,16.4,9.1,28.1,1.0,1.2,30.8,1.8,1.7,1.7,1.5,3.5,0.108,0.0,0.512,9,2023
Braxton Key,DET,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.3,0.0,0.0,0.0,1.3,18.6,1.064,12.7,6.2,0.0,0.0,0.0,8.9,0.0,0.0,2.9,0.0,0.0,0.242,0.0,0.207,15,2023
Brook Lopez,MIL,78.0,78.0,30.4,0.531,0.374,0.637,0.606,0.784,6.7,1.3,0.5,2.5,15.9,18.4,0.63,15.3,11.4,6.1,0.7,6.7,19.3,4.1,3.9,2.1,2.5,8.0,0.161,0.0,0.707,1,2023
Bruce Brown,DEN,80.0,31.0,28.5,0.483,0.358,0.548,0.545,0.758,4.1,3.4,1.1,0.6,11.5,13.3,0.571,13.0,8.3,15.7,1.9,2.0,17.8,1.7,2.6,-0.5,0.9,4.3,0.09,0.0,0.646,1,2023
Bruno Fernando,HOU,39.0,4.0,10.4,0.527,0.0,0.546,0.527,0.7,3.5,0.8,0.2,0.9,3.9,16.6,0.571,22.8,18.6,10.8,0.7,8.1,16.3,0.5,0.4,-2.0,0.0,0.9,0.109,0.0,0.268,14,2023
Bryce McGowens,CHO,46.0,7.0,17.1,0.396,0.325,0.443,0.46,0.75,2.0,1.2,0.3,0.1,5.3,7.2,0.519,10.1,6.3,9.1,0.9,0.7,15.0,-0.4,0.4,-6.0,-0.8,0.1,0.005,0.0,0.329,14,2023
Bryn Forbes,MIN,25.0,0.0,10.7,0.361,0.304,0.432,0.446,1.0,0.6,0.7,0.3,0.1,3.6,6.2,0.497,4.5,3.1,8.2,1.2,0.7,16.2,-0.2,0.2,-6.3,-0.3,0.0,0.0,0.0,0.512,8,2023
Buddy Boeheim,DET,10.0,0.0,9.0,0.185,0.16,0.5,0.259,1.0,0.6,0.4,0.2,0.0,1.6,0.5,0.287,5.1,3.7,5.8,1.1,0.0,13.2,-0.2,0.0,-9.5,-0.2,-0.2,-0.091,0.0,0.207,15,2023
Buddy Hield,IND,80.0,73.0,31.0,0.458,0.425,0.518,0.596,0.822,5.0,2.8,1.2,0.3,16.8,15.4,0.614,14.9,8.9,13.3,1.8,0.9,20.8,2.7,1.6,1.9,2.4,4.4,0.085,0.0,0.427,11,2023
CJ McCollum,NOP,75.0,75.0,35.3,0.437,0.389,0.469,0.515,0.769,4.4,5.7,0.9,0.5,20.9,15.6,0.541,11.7,7.0,25.1,1.3,1.4,26.4,1.5,2.8,0.8,1.9,4.3,0.078,0.0,0.512,9,2023
Cade Cunningham,DET,12.0,12.0,33.3,0.415,0.279,0.466,0.453,0.837,6.2,6.0,0.8,0.6,19.9,14.0,0.492,17.7,10.3,30.7,1.2,1.5,30.0,-0.4,0.2,-0.7,0.1,-0.1,-0.018,0.0,0.207,15,2023
Caleb Houstan,ORL,51.0,4.0,15.9,0.363,0.338,0.435,0.489,0.833,1.9,0.6,0.2,0.1,3.8,6.2,0.508,9.1,6.9,4.9,0.7,0.8,11.0,0.1,0.5,-4.0,-0.4,0.7,0.039,0.0,0.415,13,2023
Caleb Martin,MIA,71.0,49.0,29.3,0.464,0.356,0.545,0.54,0.805,4.8,1.6,1.0,0.4,9.6,11.4,0.571,15.0,9.7,8.2,1.7,1.5,14.4,1.2,2.5,-1.2,0.4,3.7,0.086,0.0,0.537,7,2023
Cam Reddish,POR,40.0,20.0,24.8,0.446,0.313,0.56,0.518,0.853,2.2,1.4,1.0,0.4,9.7,10.6,0.561,8.1,5.0,8.1,1.9,1.3,17.1,0.3,0.7,-3.4,-0.4,0.9,0.046,0.0,0.402,13,2023
Cam Thomas,BRK,57.0,4.0,16.6,0.441,0.383,0.464,0.497,0.868,1.7,1.4,0.4,0.1,10.6,14.7,0.567,10.1,5.6,12.7,1.0,0.6,27.8,0.3,0.7,-2.7,-0.2,1.0,0.049,0.0,0.549,6,2023
Cameron Johnson,PHO,42.0,41.0,28.5,0.47,0.404,0.548,0.579,0.842,4.4,1.9,1.2,0.3,15.5,17.1,0.617,14.0,8.6,9.6,2.0,1.0,20.6,2.1,1.4,2.6,1.4,3.5,0.142,0.0,0.549,4,2023
Cameron Payne,PHO,48.0,15.0,20.2,0.415,0.368,0.448,0.49,0.766,2.2,4.5,0.7,0.2,10.3,13.2,0.512,11.0,6.1,32.6,1.7,0.7,24.8,0.0,1.0,-1.2,0.2,1.1,0.053,0.0,0.549,4,2023
Caris LeVert,CLE,74.0,30.0,30.2,0.431,0.392,0.462,0.517,0.722,3.8,3.9,1.0,0.3,12.1,12.4,0.546,12.1,7.4,18.0,1.6,1.0,18.7,1.4,3.1,-0.2,1.0,4.4,0.095,0.0,0.622,4,2023
Carlik Jones,CHI,7.0,0.0,8.0,0.4,0.5,0.333,0.5,0.625,0.7,0.9,0.3,0.0,2.9,11.1,0.54,8.0,5.1,13.9,1.7,0.0,16.2,0.0,0.1,-2.5,0.0,0.1,0.078,0.0,0.488,10,2023
Cedi Osman,CLE,77.0,2.0,20.1,0.451,0.372,0.564,0.56,0.694,2.3,1.5,0.5,0.1,8.7,12.0,0.579,11.5,6.7,10.6,1.1,0.7,18.2,1.4,1.9,-0.7,0.5,3.3,0.103,0.0,0.622,4,2023
Chance Comanche,POR,1.0,0.0,21.0,0.6,0.0,0.6,0.6,0.25,3.0,0.0,0.0,1.0,7.0,12.2,0.518,5.5,8.2,0.0,0.0,4.2,14.0,0.0,0.0,-7.5,0.0,0.0,0.043,0.0,0.402,13,2023
Charles Bassey,SAS,35.0,2.0,14.5,0.644,0.375,0.661,0.656,0.595,5.5,1.4,0.5,0.9,5.7,18.8,0.658,26.4,20.7,12.9,1.5,5.4,15.6,0.7,0.6,0.7,0.3,1.3,0.122,0.0,0.268,15,2023
Chima Moneke,SAC,2.0,0.0,4.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,-3.5,0.347,0.0,14.3,16.1,0.0,0.0,26.2,0.0,0.0,-20.7,0.0,0.0,-0.288,0.0,0.585,3,2023
Chimezie Metu,SAC,66.0,0.0,10.4,0.589,0.237,0.663,0.61,0.74,3.0,0.6,0.3,0.3,4.9,17.3,0.639,24.9,16.4,8.1,1.5,2.7,17.6,1.2,0.8,-0.1,0.3,2.1,0.143,0.0,0.585,3,2023
Chris Boucher,TOR,76.0,0.0,20.0,0.493,0.328,0.585,0.552,0.762,5.5,0.4,0.6,0.8,9.4,18.0,0.59,21.2,15.7,2.7,1.5,4.1,18.0,3.0,2.0,-0.1,0.7,5.0,0.156,0.0,0.5,9,2023
Chris Duarte,IND,46.0,12.0,19.5,0.369,0.316,0.428,0.452,0.847,2.5,1.4,0.5,0.2,7.9,8.6,0.496,11.9,7.1,9.7,1.3,0.9,19.0,-0.5,0.4,-4.5,-0.6,0.0,-0.003,0.0,0.427,11,2023
Chris Paul,PHO,59.0,59.0,32.0,0.44,0.375,0.482,0.513,0.831,4.3,8.9,1.5,0.4,13.9,17.7,0.555,13.4,7.4,38.7,2.4,1.0,19.2,3.7,2.5,3.2,2.5,6.2,0.156,0.0,0.549,4,2023
Chris Silva,DAL,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.2,1.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,-22.6,0.0,0.0,-0.26,0.0,0.463,11,2023
Christian Braun,DEN,76.0,6.0,15.5,0.495,0.354,0.565,0.554,0.625,2.4,0.8,0.5,0.2,4.7,10.3,0.568,12.6,8.8,6.4,1.7,1.3,13.0,0.7,1.2,-2.4,-0.1,1.9,0.079,0.0,0.646,1,2023
Christian Koloko,TOR,58.0,19.0,13.8,0.48,0.083,0.514,0.483,0.627,2.9,0.5,0.4,1.0,3.1,11.4,0.517,13.3,12.1,5.0,1.3,6.9,10.4,0.7,1.0,-3.5,-0.3,1.7,0.104,0.0,0.5,9,2023
Christian Wood,DAL,67.0,17.0,25.9,0.515,0.376,0.594,0.583,0.772,7.3,1.8,0.4,1.1,16.6,20.6,0.624,27.4,16.4,11.7,0.9,3.7,26.4,2.7,2.1,1.7,1.6,4.8,0.132,0.0,0.463,11,2023
Chuma Okeke,ORL,27.0,8.0,19.2,0.352,0.302,0.472,0.459,0.762,3.6,1.4,0.7,0.4,4.7,9.1,0.488,15.3,10.5,9.4,1.8,2.1,12.3,0.0,0.6,-1.6,0.1,0.7,0.061,0.0,0.415,13,2023
Clint Capela,ATL,65.0,63.0,26.6,0.653,0.0,0.654,0.653,0.603,11.0,0.9,0.7,1.2,12.0,22.1,0.656,29.4,22.7,4.7,1.2,3.9,15.7,4.9,2.4,2.2,1.8,7.2,0.201,0.0,0.5,8,2023
Coby White,CHI,74.0,2.0,23.4,0.443,0.372,0.54,0.551,0.871,2.9,2.8,0.7,0.1,9.7,12.5,0.572,12.6,6.9,16.3,1.5,0.3,17.9,1.2,1.9,-0.8,0.5,3.1,0.087,0.0,0.488,10,2023
Cody Martin,CHO,7.0,0.0,19.1,0.389,0.214,0.5,0.431,0.571,3.4,1.6,0.6,0.1,5.0,8.7,0.448,13.0,9.5,11.0,1.4,0.6,12.9,0.0,0.1,-4.6,-0.1,0.1,0.045,0.0,0.329,14,2023
Cody Zeller,MIA,15.0,2.0,14.5,0.627,0.0,0.649,0.627,0.686,4.3,0.7,0.2,0.3,6.5,16.4,0.659,21.8,17.3,7.2,0.7,1.9,18.1,0.4,0.3,-2.8,0.0,0.7,0.147,0.0,0.537,7,2023
Cole Anthony,ORL,60.0,4.0,25.9,0.454,0.364,0.5,0.516,0.894,4.8,3.9,0.6,0.5,13.0,16.0,0.57,17.6,10.5,22.9,1.2,1.9,21.5,2.1,1.7,1.3,1.3,3.7,0.116,0.0,0.415,13,2023
Cole Swider,LAL,7.0,0.0,5.9,0.333,0.375,0.0,0.5,0.0,1.0,0.6,0.0,0.0,1.3,7.4,0.5,15.2,9.1,12.0,0.0,0.0,9.3,0.0,0.0,-3.4,0.0,0.1,0.08,0.0,0.524,7,2023
Collin Sexton,UTA,48.0,15.0,23.9,0.506,0.393,0.546,0.558,0.819,2.2,2.9,0.6,0.1,14.3,15.9,0.616,6.3,5.0,17.9,1.1,0.4,23.4,2.0,0.5,-1.3,0.2,2.5,0.105,0.0,0.451,12,2023
Corey Kispert,WAS,74.0,45.0,28.3,0.497,0.424,0.637,0.637,0.852,2.8,1.2,0.4,0.1,11.1,11.5,0.657,8.9,5.5,5.7,0.7,0.4,14.1,2.9,0.9,-1.5,0.2,3.8,0.088,0.0,0.427,12,2023
Cory Joseph,DET,62.0,2.0,19.8,0.427,0.389,0.468,0.527,0.792,1.7,3.5,0.5,0.1,6.9,12.1,0.558,7.9,4.8,25.4,1.3,0.6,15.2,1.5,0.3,-1.5,0.2,1.8,0.07,0.0,0.207,15,2023
D'Angelo Russell,MIN,71.0,71.0,32.5,0.469,0.396,0.548,0.572,0.829,3.0,6.2,1.0,0.4,17.8,16.3,0.605,8.5,5.2,27.4,1.4,1.1,22.7,3.1,1.9,1.5,2.0,5.1,0.106,0.0,0.512,8,2023
Daishen Nix,HOU,57.0,7.0,16.0,0.342,0.286,0.423,0.426,0.667,1.7,2.3,0.5,0.1,4.0,5.3,0.447,9.7,5.9,19.2,1.6,0.7,15.4,-1.5,0.3,-6.5,-1.0,-1.2,-0.062,0.0,0.268,14,2023
Dalano Banton,TOR,31.0,2.0,9.0,0.423,0.294,0.506,0.481,0.708,1.5,1.2,0.4,0.4,4.6,14.9,0.505,14.9,9.1,19.3,2.3,4.5,24.2,0.0,0.4,-0.5,0.1,0.4,0.064,0.0,0.5,9,2023
Dalen Terry,CHI,38.0,0.0,5.6,0.444,0.259,0.556,0.493,0.667,1.0,0.6,0.3,0.1,2.2,14.1,0.523,13.0,9.8,14.1,2.5,2.3,18.4,0.1,0.3,0.0,0.1,0.5,0.105,0.0,0.488,10,2023
Damian Jones,UTA,41.0,1.0,11.6,0.64,0.588,0.652,0.698,0.759,3.0,0.4,0.2,0.5,3.5,12.9,0.719,17.7,13.8,4.1,0.8,3.7,10.7,0.7,0.5,-1.7,0.0,1.2,0.119,0.0,0.451,12,2023
Damian Lillard,POR,58.0,58.0,36.3,0.463,0.371,0.574,0.564,0.914,4.8,7.3,0.9,0.3,32.2,26.7,0.645,12.8,7.6,35.0,1.2,0.8,33.8,8.2,0.8,7.1,4.9,9.0,0.205,0.0,0.402,13,2023
Damion Lee,PHO,74.0,5.0,20.4,0.442,0.445,0.439,0.564,0.904,3.0,1.3,0.4,0.1,8.2,10.7,0.607,14.0,8.3,8.9,1.0,0.4,16.3,1.1,1.4,-1.7,0.1,2.6,0.081,0.0,0.549,4,2023
Daniel Gafford,WAS,78.0,47.0,20.6,0.732,0.0,0.732,0.732,0.679,5.6,1.1,0.4,1.3,9.0,19.7,0.739,18.0,15.0,7.5,1.0,5.2,15.2,4.2,1.9,1.0,1.2,6.1,0.184,0.0,0.427,12,2023
Daniel Theis,IND,7.0,1.0,15.6,0.477,0.182,0.576,0.5,0.417,3.1,1.3,0.3,0.9,7.0,14.2,0.497,15.2,11.2,12.2,0.9,4.7,20.1,0.0,0.1,-1.4,0.0,0.1,0.046,0.0,0.427,11,2023
Danny Green,MEM,11.0,0.0,12.5,0.449,0.432,0.5,0.612,1.0,1.3,0.5,0.5,0.3,5.5,10.8,0.617,9.1,5.8,6.1,2.2,2.0,18.9,0.0,0.2,-1.9,0.0,0.2,0.059,0.0,0.622,2,2023
Danuel House Jr.,PHI,56.0,5.0,14.4,0.472,0.336,0.644,0.566,0.75,1.7,0.8,0.2,0.2,4.8,9.4,0.6,12.2,6.9,7.5,0.9,1.0,13.8,0.6,0.7,-3.0,-0.2,1.3,0.075,0.0,0.659,3,2023
Dario Šarić,PHO,57.0,12.0,14.1,0.458,0.391,0.506,0.54,0.829,3.6,1.3,0.4,0.1,6.4,13.5,0.583,21.4,14.1,12.7,1.2,0.8,19.2,0.7,1.0,-1.4,0.1,1.7,0.099,0.0,0.549,4,2023
Darius Bazley,PHO,43.0,1.0,14.3,0.454,0.377,0.485,0.508,0.543,3.2,0.9,0.5,0.8,5.2,13.1,0.524,18.5,12.1,8.3,1.7,5.1,16.4,0.1,0.9,-1.0,0.2,1.0,0.078,0.0,0.549,4,2023
Darius Days,HOU,4.0,0.0,6.2,0.417,0.3,1.0,0.542,1.0,1.5,0.2,0.0,0.2,3.8,18.3,0.582,22.2,13.2,6.2,0.0,3.9,21.4,0.1,0.0,3.5,0.0,0.1,0.156,0.0,0.268,14,2023
Darius Garland,CLE,69.0,69.0,35.5,0.462,0.41,0.492,0.537,0.863,2.7,7.8,1.2,0.1,21.6,18.8,0.587,7.6,4.5,34.1,1.7,0.3,26.9,4.5,3.0,2.4,2.7,7.6,0.148,0.0,0.622,4,2023
David Duke Jr.,BRK,23.0,0.0,9.9,0.462,0.083,0.53,0.468,0.706,1.3,0.9,0.4,0.0,3.7,8.3,0.497,8.7,7.1,13.1,2.1,0.4,20.1,-0.3,0.2,-7.3,-0.3,-0.1,-0.011,0.0,0.549,6,2023
David Roddy,MEM,70.0,4.0,18.0,0.429,0.307,0.553,0.506,0.631,2.8,0.8,0.4,0.3,6.7,8.8,0.519,12.0,8.1,6.1,1.1,1.4,16.7,-0.3,1.4,-3.9,-0.6,1.1,0.043,0.0,0.622,2,2023
