Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Brandon Clarke,MEM,64.0,1.0,19.5,0.644,0.227,0.666,0.65,0.654,5.3,1.3,0.6,1.1,10.4,23.7,0.66,17.8,14.4,10.3,1.5,4.9,17.7,4.4,1.9,4.2,2.0,6.3,0.241,0.0,0.683,2,2022
Brandon Goodwin,CLE,36.0,5.0,13.9,0.416,0.345,0.455,0.477,0.632,1.9,2.5,0.7,0.0,4.8,11.8,0.501,11.4,7.4,26.0,2.5,0.2,18.2,0.1,0.7,-1.6,0.1,0.7,0.069,0.0,0.537,8,2022
Brandon Ingram,NOP,55.0,55.0,34.0,0.461,0.327,0.501,0.498,0.826,5.8,5.6,0.6,0.5,22.7,18.7,0.554,17.3,9.5,27.8,0.9,1.3,29.3,2.5,1.3,2.0,1.9,3.9,0.099,0.0,0.439,9,2022
Brandon Knight,DAL,5.0,0.0,13.0,0.4,0.235,0.75,0.48,1.0,1.6,1.6,0.2,0.0,6.4,13.0,0.561,13.7,6.8,18.6,0.8,0.0,22.5,0.1,0.1,-4.6,0.0,0.1,0.091,0.0,0.634,4,2022
Brandon Williams,POR,24.0,16.0,26.7,0.372,0.292,0.42,0.427,0.701,3.1,3.9,1.0,0.4,12.9,11.0,0.476,9.8,6.4,23.1,1.8,1.5,25.9,-0.7,0.2,-5.7,-0.6,-0.5,-0.037,0.0,0.329,13,2022
Braxton Key,PHI,11.0,0.0,17.9,0.458,0.286,0.529,0.5,0.538,4.5,1.0,0.9,1.0,7.2,13.7,0.508,21.4,13.7,8.9,2.5,5.0,19.4,-0.1,0.3,-3.3,-0.1,0.2,0.052,0.0,0.622,4,2022
Brodric Thomas,BOS,12.0,0.0,5.0,0.444,0.222,0.667,0.5,0.6,0.8,0.9,0.1,0.1,1.8,10.0,0.52,14.1,9.0,26.0,0.8,1.5,19.2,0.0,0.1,-2.8,0.0,0.1,0.052,0.0,0.622,2,2022
Brook Lopez,MIL,13.0,11.0,22.9,0.466,0.358,0.538,0.538,0.87,4.1,0.5,0.6,1.2,12.4,16.0,0.57,11.9,9.4,3.0,1.3,4.8,21.9,0.3,0.3,-1.3,0.1,0.7,0.108,0.0,0.622,3,2022
Bruce Brown,BRK,72.0,45.0,24.6,0.506,0.404,0.529,0.543,0.758,4.8,2.1,1.1,0.7,9.0,15.0,0.575,14.7,10.6,11.5,2.1,2.6,15.0,2.8,2.0,0.7,1.2,4.8,0.13,0.0,0.537,7,2022
Bruno Fernando,HOU,30.0,0.0,5.1,0.655,0.5,0.66,0.664,0.625,1.8,0.2,0.0,0.4,2.9,21.2,0.671,26.6,19.8,7.5,0.3,6.5,22.4,0.2,0.2,-0.1,0.1,0.4,0.14,0.0,0.244,15,2022
Bryn Forbes,SAS,75.0,2.0,17.1,0.429,0.414,0.447,0.542,0.908,1.2,1.0,0.3,0.1,8.8,11.5,0.574,6.9,3.9,8.3,0.9,0.3,21.2,0.8,0.6,-2.9,-0.3,1.4,0.054,0.0,0.415,10,2022
Buddy Hield,SAC,81.0,32.0,30.9,0.406,0.366,0.482,0.526,0.874,4.4,2.8,0.9,0.3,15.6,12.9,0.548,12.8,7.8,13.8,1.4,0.9,22.4,0.8,1.1,-1.2,0.5,1.9,0.036,0.0,0.366,12,2022
C.J. Miles,BOS,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.3,0.0,0.0,0.03,0.0,0.622,2,2022
CJ Elleby,POR,58.0,28.0,20.2,0.393,0.294,0.462,0.453,0.714,3.9,1.5,0.6,0.3,5.8,9.2,0.491,15.6,10.6,10.6,1.5,1.6,14.8,-0.1,0.5,-5.3,-1.0,0.4,0.016,0.0,0.329,13,2022
CJ McCollum,POR,62.0,62.0,34.6,0.46,0.388,0.509,0.539,0.682,4.3,5.1,1.1,0.4,22.1,18.3,0.553,11.5,6.9,26.1,1.6,1.0,27.5,2.6,1.0,1.9,2.1,3.6,0.081,0.0,0.329,13,2022
Cade Cunningham,DET,64.0,64.0,32.6,0.416,0.314,0.472,0.471,0.845,5.5,5.6,1.2,0.7,17.4,13.1,0.504,16.2,9.2,29.1,1.8,1.9,27.5,-2.4,1.9,-1.6,0.2,-0.5,-0.011,0.0,0.28,14,2022
Caleb Martin,MIA,60.0,12.0,22.9,0.507,0.413,0.565,0.585,0.763,3.8,1.1,1.0,0.5,9.2,14.8,0.611,13.0,9.5,7.0,2.1,2.3,16.3,1.9,2.1,1.1,1.1,4.0,0.139,0.0,0.646,1,2022
Cam Reddish,NYK,49.0,7.0,20.7,0.404,0.359,0.442,0.485,0.902,2.1,1.0,1.0,0.3,10.1,12.8,0.543,8.6,5.7,7.0,2.3,1.4,22.2,0.2,0.8,-1.3,0.2,1.0,0.046,0.0,0.451,11,2022
Cam Thomas,BRK,67.0,2.0,17.6,0.433,0.27,0.52,0.48,0.829,2.4,1.2,0.5,0.1,8.5,11.7,0.519,13.1,7.5,9.7,1.4,0.6,22.1,0.0,0.8,-3.4,-0.4,0.8,0.033,0.0,0.537,7,2022
Cameron Johnson,PHO,66.0,16.0,26.2,0.46,0.425,0.523,0.596,0.86,4.1,1.5,0.9,0.2,12.5,15.2,0.625,14.0,8.5,7.7,1.6,0.8,17.5,3.2,2.4,2.7,2.1,5.6,0.156,0.0,0.78,1,2022
Cameron McGriff,POR,3.0,0.0,15.3,0.357,0.333,0.375,0.429,1.0,5.0,1.0,0.0,0.3,4.7,12.5,0.47,22.3,17.9,9.4,0.0,2.1,14.0,0.1,0.0,-4.0,0.0,0.1,0.097,0.0,0.329,13,2022
Cameron Oliver,ATL,2.0,0.0,21.5,0.667,0.333,0.75,0.7,0.667,3.0,1.5,0.5,0.5,11.5,21.4,0.705,10.1,7.6,11.1,1.1,2.1,16.6,0.2,0.0,1.7,0.0,0.2,0.219,0.0,0.524,9,2022
Cameron Payne,PHO,58.0,12.0,22.0,0.409,0.336,0.449,0.469,0.843,3.0,4.9,0.7,0.3,10.8,13.8,0.5,12.3,7.3,30.7,1.5,1.2,24.6,0.2,1.8,0.0,0.7,1.9,0.073,0.0,0.78,1,2022
Caris LeVert,IND,58.0,49.0,30.7,0.444,0.32,0.497,0.492,0.756,3.7,4.3,0.9,0.4,17.0,15.1,0.525,10.7,6.7,22.0,1.4,1.1,25.4,1.2,1.0,-1.2,0.4,2.2,0.059,0.0,0.305,13,2022
Carlik Jones,DEN,5.0,0.0,4.6,0.111,0.0,0.125,0.111,1.0,0.6,1.0,0.2,0.0,0.8,-1.8,0.202,9.7,7.3,26.7,2.2,0.0,25.1,-0.2,0.0,-15.5,-0.1,-0.1,-0.285,0.0,0.585,6,2022
Carmelo Anthony,LAL,69.0,3.0,26.0,0.441,0.375,0.521,0.544,0.83,4.2,1.0,0.7,0.8,13.3,14.8,0.579,13.5,8.6,5.6,1.3,2.6,20.4,2.2,1.4,-0.5,0.7,3.6,0.097,0.0,0.402,11,2022
Carsen Edwards,DET,4.0,0.0,19.8,0.3,0.25,0.357,0.367,1.0,1.5,3.5,0.5,0.0,5.8,5.5,0.378,5.8,4.1,26.2,1.2,0.0,19.2,-0.1,0.0,-9.3,-0.1,-0.1,-0.075,0.0,0.28,14,2022
Cassius Stanley,DET,9.0,1.0,17.2,0.413,0.235,0.517,0.457,1.0,2.1,0.4,0.6,0.2,5.8,8.0,0.516,10.3,6.6,3.9,1.6,1.2,15.6,0.0,0.1,-5.8,-0.2,0.1,0.021,0.0,0.28,14,2022
Cassius Winston,WAS,7.0,0.0,5.6,0.364,0.333,0.4,0.455,1.0,0.1,1.0,0.0,0.0,2.0,6.0,0.549,2.8,1.4,24.4,0.0,0.0,18.0,0.0,0.0,-9.3,-0.1,0.0,0.015,0.0,0.427,12,2022
Cat Barber,ATL,3.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-11.2,0.0,16.7,12.6,26.7,0.0,0.0,22.7,-0.1,0.0,-23.5,-0.1,-0.1,-0.45,0.0,0.524,9,2022
Cedi Osman,CLE,66.0,3.0,22.2,0.432,0.357,0.559,0.544,0.664,2.2,2.0,0.8,0.2,10.7,13.3,0.563,9.0,5.5,14.1,1.8,0.6,21.1,1.3,1.6,0.2,0.8,2.9,0.094,0.0,0.537,8,2022
Chandler Hutchison,PHO,6.0,0.0,3.7,0.5,0.0,0.5,0.5,1.0,0.8,0.3,0.0,0.0,0.7,1.0,0.694,23.8,12.2,10.5,0.0,0.0,13.5,-0.1,0.0,-8.5,0.0,0.0,-0.086,0.0,0.78,1,2022
Charles Bassey,PHI,23.0,0.0,7.3,0.638,0.0,0.698,0.638,0.75,2.7,0.3,0.2,0.7,3.0,21.5,0.66,26.1,20.6,6.5,1.5,9.1,16.1,0.4,0.3,1.7,0.2,0.8,0.22,0.0,0.622,4,2022
Charlie Brown Jr.,PHI,22.0,2.0,8.0,0.256,0.083,0.333,0.269,0.9,1.5,0.3,0.5,0.2,1.4,6.5,0.346,11.2,10.1,4.5,2.8,2.0,12.3,-0.2,0.2,-4.8,-0.1,0.0,0.012,0.0,0.622,4,2022
Chaundee Brown Jr.,LAL,5.0,2.0,20.8,0.313,0.333,0.286,0.406,0.833,3.2,0.8,0.4,0.0,6.2,6.4,0.447,15.7,8.4,5.1,0.9,0.0,14.9,0.0,0.0,-6.6,-0.1,0.0,0.002,0.0,0.402,11,2022
Cheick Diallo,DET,3.0,0.0,10.3,0.375,0.0,0.375,0.375,0.833,4.0,0.0,0.3,0.0,3.7,12.3,0.517,29.4,20.9,0.0,1.6,0.0,16.1,0.0,0.0,-7.5,0.0,0.1,0.108,0.0,0.28,14,2022
Chimezie Metu,SAC,60.0,20.0,21.3,0.452,0.306,0.555,0.516,0.78,5.6,1.0,0.8,0.5,8.9,13.4,0.546,25.9,14.3,6.9,1.9,2.2,18.5,0.1,1.4,-1.5,0.2,1.5,0.056,0.0,0.366,12,2022
Chris Boucher,TOR,80.0,9.0,21.1,0.464,0.297,0.575,0.523,0.777,6.2,0.3,0.6,0.9,9.4,17.9,0.57,21.3,15.8,2.2,1.4,4.3,17.8,3.5,2.4,0.1,0.9,6.0,0.169,0.0,0.585,5,2022
Chris Chiozza,GSW,34.0,1.0,10.9,0.296,0.321,0.25,0.401,0.667,1.1,1.9,0.4,0.0,2.0,4.4,0.407,7.7,5.3,22.5,1.7,0.0,13.4,-0.5,0.5,-6.0,-0.4,0.0,-0.004,0.0,0.646,3,2022
Chris Duarte,IND,55.0,39.0,28.0,0.432,0.369,0.475,0.507,0.804,4.1,2.1,1.0,0.2,13.1,12.3,0.537,13.6,8.2,10.9,1.8,0.6,21.1,0.2,0.7,-2.3,-0.1,0.9,0.029,0.0,0.305,13,2022
Chris Paul,PHO,65.0,65.0,32.9,0.493,0.317,0.559,0.536,0.837,4.4,10.8,1.9,0.3,14.7,20.8,0.581,12.8,7.1,44.5,2.7,0.8,19.7,5.8,3.6,5.4,4.0,9.4,0.21,0.002,0.78,1,2022
Chris Silva,MIN,10.0,0.0,9.1,0.533,0.0,0.533,0.533,0.833,3.6,0.7,0.0,0.1,2.6,11.6,0.641,28.2,22.4,10.6,0.0,1.2,13.8,0.1,0.1,-4.9,-0.1,0.3,0.137,0.0,0.561,7,2022
Christian Wood,HOU,68.0,67.0,30.8,0.501,0.39,0.57,0.576,0.623,10.1,2.3,0.8,1.0,17.9,19.1,0.595,30.4,18.0,12.2,1.2,2.8,23.3,2.9,2.0,1.6,1.9,4.9,0.112,0.0,0.244,15,2022
Chuma Okeke,ORL,70.0,20.0,25.0,0.376,0.318,0.48,0.478,0.846,5.0,1.7,1.4,0.6,8.6,12.0,0.501,18.2,10.5,10.1,2.7,2.2,16.4,-0.3,2.5,-0.1,0.8,2.2,0.06,0.0,0.268,15,2022
Clint Capela,ATL,74.0,73.0,27.6,0.613,0.0,0.614,0.613,0.473,11.9,1.2,0.7,1.3,11.1,21.4,0.604,31.9,23.5,6.6,1.3,4.1,15.5,5.6,2.7,2.0,2.1,8.3,0.195,0.0,0.524,9,2022
Coby White,CHI,61.0,17.0,27.5,0.433,0.385,0.491,0.539,0.857,3.0,2.9,0.5,0.2,12.7,12.6,0.564,11.0,6.1,15.0,0.8,0.6,19.8,1.6,0.8,-2.1,0.0,2.4,0.067,0.0,0.561,6,2022
Cody Martin,CHO,71.0,11.0,26.3,0.482,0.384,0.542,0.554,0.701,4.0,2.5,1.2,0.5,7.7,12.7,0.579,11.7,8.1,12.4,2.3,1.6,12.1,2.4,1.5,-0.5,0.7,3.9,0.101,0.0,0.524,10,2022
Cody Zeller,POR,27.0,0.0,13.1,0.567,0.0,0.593,0.567,0.776,4.6,0.8,0.3,0.2,5.2,17.2,0.627,24.1,19.3,9.4,1.1,1.7,15.9,0.9,0.2,-2.1,0.0,1.1,0.143,0.0,0.329,13,2022
Cole Anthony,ORL,65.0,65.0,31.7,0.391,0.338,0.432,0.464,0.854,5.4,5.7,0.7,0.3,16.3,13.5,0.519,16.2,8.9,28.9,1.1,0.8,25.1,-0.1,1.7,-1.2,0.4,1.6,0.038,0.0,0.268,15,2022
Collin Sexton,CLE,11.0,11.0,28.7,0.45,0.244,0.538,0.487,0.744,3.3,2.1,0.9,0.0,16.0,11.2,0.523,7.9,6.3,11.9,1.6,0.0,27.9,-0.4,0.3,-4.1,-0.2,-0.1,-0.009,0.0,0.537,8,2022
Corey Kispert,WAS,77.0,36.0,23.4,0.455,0.35,0.629,0.564,0.871,2.7,1.1,0.5,0.3,8.2,10.9,0.586,9.4,6.4,6.7,1.0,1.0,14.6,1.6,0.7,-2.3,-0.1,2.3,0.061,0.0,0.427,12,2022
Cory Joseph,DET,65.0,39.0,24.6,0.445,0.414,0.465,0.526,0.885,2.7,3.6,0.6,0.3,8.0,11.4,0.579,10.3,5.9,21.8,1.3,1.0,14.3,1.7,0.8,-2.1,0.0,2.5,0.075,0.0,0.28,14,2022
Craig Sword,WAS,3.0,0.0,6.3,0.75,0.0,1.0,0.75,0.0,0.0,0.3,1.3,0.0,2.0,14.2,0.75,0.0,0.0,7.7,10.4,0.0,11.7,0.0,0.0,1.4,0.0,0.1,0.158,0.0,0.427,12,2022
D'Angelo Russell,MIN,65.0,65.0,32.0,0.411,0.34,0.492,0.502,0.825,3.3,7.1,1.0,0.3,18.1,16.3,0.544,10.1,5.6,33.1,1.4,1.0,25.1,2.9,1.5,0.8,1.4,4.4,0.101,0.0,0.561,7,2022
