Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Antoine Walker,MIA,82.0,19.0,26.8,0.435,0.358,0.493,0.512,0.628,5.1,2.0,0.6,0.4,12.2,14.4,0.524,16.3,11.3,12.8,1.1,1.0,23.2,1.1,2.5,0.4,1.3,3.6,0.08,0.0,.634,2,2006
Antoine Wright,BRK,39.0,0.0,9.5,0.358,0.067,0.424,0.364,0.5,0.8,0.3,0.1,0.1,1.8,0.7,0.386,7.1,4.8,5.2,0.6,0.7,14.2,-0.8,0.3,-8.8,-0.6,-0.5,-0.062,0.0,.598,4,2006
Antonio Burks,MEM,57.0,1.0,10.0,0.354,0.167,0.362,0.358,0.435,0.6,1.3,0.4,0.0,2.0,5.1,0.367,7.0,3.9,22.1,2.0,0.0,16.2,-1.1,0.7,-6.8,-0.7,-0.4,-0.033,0.0,.598,4,2006
Antonio Daniels,WAS,80.0,17.0,28.5,0.418,0.228,0.461,0.439,0.845,2.2,3.6,0.6,0.1,9.6,13.7,0.55,8.0,4.4,19.2,1.2,0.3,15.4,4.3,0.9,-0.7,0.8,5.3,0.111,0.0,.512,5,2006
Antonio Davis,TOR,44.0,39.0,21.4,0.432,0.0,0.434,0.432,0.642,4.7,0.5,0.5,0.2,4.9,8.3,0.479,15.5,13.5,3.5,1.3,0.9,13.4,0.0,0.4,-4.3,-0.5,0.3,0.017,0.0,.329,12,2006
Antonio McDyess,DET,82.0,0.0,21.1,0.509,0.0,0.511,0.509,0.557,5.3,1.1,0.6,0.6,7.8,15.5,0.52,19.4,15.0,8.8,1.5,2.0,18.9,1.9,2.8,-1.2,0.3,4.6,0.128,0.0,.780,1,2006
Arvydas Macijauskas,NOP,19.0,0.0,7.1,0.341,0.25,0.379,0.378,0.867,0.5,0.3,0.4,0.0,2.3,8.3,0.462,6.3,4.4,6.1,2.8,0.0,19.2,-0.1,0.1,-4.2,-0.1,0.0,-0.001,0.0,.463,10,2006
Austin Croshere,IND,50.0,26.0,23.0,0.463,0.386,0.538,0.558,0.882,5.3,1.2,0.4,0.1,8.2,15.2,0.618,19.8,13.3,9.1,1.0,0.4,15.3,2.5,1.7,2.1,1.2,4.1,0.173,0.0,.500,6,2006
Awvee Storey,WAS,25.0,1.0,4.6,0.39,0.429,0.382,0.427,0.571,0.9,0.2,0.1,0.0,1.7,9.2,0.456,14.5,11.0,5.6,1.3,0.7,20.0,0.0,0.1,-6.2,-0.1,0.1,0.039,0.0,.512,5,2006
Baron Davis,GSW,54.0,48.0,36.5,0.389,0.315,0.434,0.448,0.675,4.4,8.9,1.6,0.3,17.9,18.3,0.489,11.1,6.7,42.6,2.3,0.5,25.9,2.4,2.0,2.6,2.3,4.4,0.106,0.0,.415,12,2006
Ben Gordon,CHI,80.0,47.0,31.0,0.422,0.435,0.416,0.494,0.787,2.7,3.0,0.9,0.1,16.9,14.5,0.531,8.1,5.1,17.3,1.6,0.2,26.3,1.8,2.6,0.5,1.6,4.4,0.086,0.0,.500,7,2006
Ben Wallace,DET,82.0,82.0,35.2,0.51,0.0,0.514,0.51,0.416,11.3,1.9,1.8,2.2,7.3,17.5,0.501,25.9,19.0,8.2,2.8,4.6,11.2,3.3,6.9,3.5,4.0,10.1,0.168,0.0,.780,1,2006
Beno Udrih,SAS,54.0,3.0,10.9,0.455,0.343,0.503,0.506,0.78,1.0,1.7,0.3,0.0,5.1,15.3,0.539,6.7,5.2,27.3,1.3,0.2,25.1,0.5,0.8,-1.0,0.1,1.3,0.109,0.0,.768,1,2006
Bernard Robinson,CHO,66.0,18.0,19.7,0.43,0.095,0.451,0.433,0.791,3.3,1.2,1.2,0.2,6.4,12.0,0.498,14.9,9.7,9.5,3.2,0.6,17.0,0.1,1.6,-1.8,0.1,1.7,0.061,0.0,.317,13,2006
Billy Thomas,WAS,17.0,0.0,7.7,0.325,0.333,0.3,0.45,1.0,0.8,0.5,0.6,0.1,2.2,9.8,0.465,8.2,6.2,10.6,4.0,0.6,16.0,0.0,0.2,-0.2,0.1,0.2,0.063,0.0,.512,5,2006
Bo Outlaw,ORL,32.0,0.0,11.1,0.603,0.0,0.603,0.603,0.625,2.4,0.4,0.3,0.4,2.3,11.8,0.61,15.6,13.4,6.2,1.5,2.7,10.5,0.4,0.4,-0.4,0.2,0.7,0.101,0.0,.439,10,2006
Bobby Jackson,MEM,71.0,15.0,25.0,0.382,0.389,0.377,0.469,0.733,3.1,2.7,0.9,0.0,11.4,14.6,0.497,12.1,7.6,20.7,1.9,0.0,25.0,1.0,2.5,0.4,1.1,3.5,0.095,0.0,.598,4,2006
Bobby Simmons,MIL,75.0,74.0,33.8,0.453,0.42,0.468,0.518,0.825,4.4,2.3,1.1,0.3,13.4,13.8,0.559,11.5,7.8,11.2,1.8,0.7,18.3,3.3,2.0,0.3,1.5,5.3,0.101,0.0,.488,8,2006
Boniface N'Dong,LAC,23.0,1.0,6.6,0.415,0.0,0.423,0.415,0.667,1.6,0.3,0.1,0.2,2.2,11.0,0.439,16.1,14.1,7.5,0.7,2.5,19.1,0.0,0.2,-5.0,-0.1,0.2,0.058,0.0,.573,5,2006
Bonzi Wells,SAC,52.0,41.0,32.4,0.463,0.222,0.482,0.471,0.679,7.7,2.8,1.8,0.5,13.6,16.6,0.507,17.8,13.9,14.8,2.9,1.1,22.4,0.7,2.7,0.4,1.0,3.4,0.096,0.0,.537,8,2006
Boris Diaw,PHO,81.0,70.0,35.5,0.526,0.267,0.536,0.531,0.731,6.9,6.2,0.7,1.0,13.3,17.3,0.564,15.1,10.8,24.9,1.0,2.1,17.9,5.9,3.0,2.8,3.5,8.9,0.149,0.0,.659,3,2006
Boštjan Nachbar,NOP,36.0,13.0,13.9,0.346,0.268,0.412,0.407,0.682,1.7,0.8,0.4,0.1,4.4,7.2,0.448,12.6,7.1,8.9,1.7,0.8,18.6,-0.4,0.5,-4.6,-0.3,0.1,0.005,0.0,.463,10,2006
Bracey Wright,MIN,7.0,0.0,19.3,0.412,0.353,0.441,0.471,0.875,2.6,0.7,0.1,0.0,8.9,12.1,0.534,13.0,8.0,6.5,0.4,0.0,23.2,0.1,0.1,-2.7,0.0,0.2,0.054,0.0,.402,14,2006
Brad Miller,SAC,79.0,79.0,37.0,0.495,0.386,0.507,0.514,0.828,7.8,4.7,0.8,0.8,15.0,17.5,0.576,19.5,12.3,21.5,1.1,1.6,18.9,5.5,3.6,2.5,3.3,9.1,0.15,0.0,.537,8,2006
Brandon Bass,NOP,29.0,1.0,9.2,0.4,0.0,0.4,0.4,0.632,2.3,0.1,0.1,0.2,2.3,9.1,0.434,22.8,15.1,1.8,0.6,2.2,15.6,-0.2,0.3,-5.0,-0.2,0.1,0.013,0.0,.463,10,2006
Brendan Haywood,WAS,79.0,70.0,23.8,0.514,0.0,0.514,0.514,0.585,5.9,0.6,0.4,1.3,7.3,13.8,0.542,17.0,14.5,3.9,0.8,4.3,14.9,2.0,1.9,-1.7,0.2,3.9,0.099,0.0,.512,5,2006
Brent Barry,SAS,74.0,5.0,17.0,0.452,0.396,0.531,0.568,0.661,2.1,1.7,0.5,0.4,5.8,14.8,0.581,11.9,7.5,15.5,1.7,1.5,16.0,2.1,2.2,3.4,1.7,4.3,0.162,0.0,.768,1,2006
Brevin Knight,CHO,69.0,67.0,34.1,0.399,0.231,0.402,0.401,0.803,3.2,8.8,2.3,0.1,12.6,17.3,0.478,9.9,5.5,42.3,3.4,0.1,20.3,2.5,2.5,1.4,2.0,4.9,0.101,0.0,.317,13,2006
Brian Cardinal,MEM,36.0,0.0,11.2,0.414,0.448,0.402,0.473,0.704,1.5,0.9,0.6,0.0,3.4,10.0,0.505,13.1,8.3,14.2,3.2,0.0,18.1,-0.1,0.7,-2.9,-0.1,0.6,0.074,0.0,.598,4,2006
Brian Cook,LAL,81.0,46.0,19.0,0.511,0.429,0.527,0.546,0.832,3.4,0.9,0.5,0.4,7.9,15.6,0.578,14.2,10.5,8.3,1.3,1.6,18.3,3.0,1.5,-0.1,0.7,4.5,0.142,0.0,.549,6,2006
Brian Grant,PHO,21.0,2.0,11.8,0.415,0.0,0.415,0.415,0.875,2.7,0.3,0.2,0.1,2.9,6.6,0.445,20.1,12.8,3.8,1.0,0.8,13.6,-0.1,0.3,-6.0,-0.3,0.2,0.041,0.0,.659,3,2006
Brian Scalabrine,BOS,71.0,1.0,13.2,0.383,0.356,0.406,0.464,0.722,1.6,0.7,0.3,0.3,2.9,5.9,0.491,11.0,7.4,8.2,1.2,1.5,12.7,-0.4,0.7,-3.6,-0.4,0.3,0.015,0.0,.402,11,2006
Brian Skinner,SAC,65.0,5.0,14.5,0.513,0.0,0.513,0.513,0.482,3.5,0.5,0.4,0.7,2.9,10.5,0.517,19.2,14.3,5.0,1.4,3.4,11.4,0.1,1.0,-2.7,-0.2,1.1,0.057,0.0,.537,8,2006
Bruce Bowen,SAS,82.0,82.0,33.6,0.433,0.424,0.44,0.53,0.607,3.9,1.5,1.0,0.4,7.5,9.1,0.54,11.9,6.9,6.8,1.6,0.8,11.1,1.7,4.5,0.3,1.6,6.2,0.108,0.0,.768,1,2006
Bryon Russell,DEN,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.4,0.0,38.5,19.5,43.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.194,0.0,.537,7,2006
C.J. Miles,UTA,23.0,0.0,8.8,0.368,0.25,0.411,0.401,0.75,1.7,0.7,0.3,0.1,3.4,13.8,0.456,12.0,11.3,14.3,1.9,0.8,21.8,0.1,0.2,-1.8,0.0,0.3,0.076,0.0,.500,9,2006
Calbert Cheaney,GSW,42.0,0.0,10.7,0.389,0.0,0.42,0.389,1.0,1.5,0.5,0.3,0.0,2.2,6.0,0.412,10.5,7.6,6.6,1.5,0.3,12.8,-0.3,0.3,-4.8,-0.3,0.0,0.0,0.0,.415,12,2006
Calvin Booth,WAS,33.0,2.0,7.6,0.426,0.5,0.422,0.436,0.556,1.6,0.4,0.3,0.3,1.4,8.9,0.451,15.8,12.1,7.2,1.9,2.8,10.5,0.1,0.3,-2.3,0.0,0.4,0.07,0.0,.512,5,2006
Carlos Arroyo,ORL,77.0,0.0,15.5,0.444,0.35,0.45,0.454,0.774,1.7,3.0,0.5,0.1,5.8,15.6,0.512,9.8,6.6,31.6,1.7,0.2,20.7,1.6,1.1,-0.5,0.5,2.7,0.107,0.0,.439,10,2006
Carlos Boozer,UTA,33.0,19.0,31.1,0.549,0.0,0.549,0.549,0.723,8.6,2.7,0.9,0.2,16.3,21.4,0.585,25.3,16.9,18.0,1.6,0.6,23.9,2.2,1.3,2.1,1.1,3.5,0.162,0.0,.500,9,2006
Carlos Delfino,DET,68.0,1.0,10.7,0.403,0.333,0.428,0.447,0.672,1.7,0.6,0.3,0.2,3.6,10.6,0.483,14.1,9.3,9.7,1.6,1.5,19.1,0.0,1.0,-2.9,-0.2,1.0,0.067,0.0,.780,1,2006
Carmelo Anthony,DEN,80.0,80.0,36.8,0.481,0.243,0.506,0.493,0.808,4.9,2.7,1.1,0.5,26.5,22.0,0.563,10.7,7.8,14.3,1.5,1.1,32.0,6.8,2.6,2.7,3.5,9.4,0.153,0.0,.537,7,2006
Caron Butler,WAS,75.0,54.0,36.1,0.455,0.342,0.469,0.474,0.87,6.2,2.5,1.7,0.2,17.6,17.0,0.535,15.6,10.0,12.1,2.4,0.5,23.2,3.5,2.8,0.6,1.7,6.3,0.112,0.0,.512,5,2006
Channing Frye,NYK,65.0,14.0,24.2,0.477,0.333,0.479,0.479,0.825,5.8,0.8,0.5,0.7,12.3,18.1,0.541,18.5,14.5,6.6,1.0,2.5,24.2,2.6,0.9,-0.7,0.5,3.5,0.108,0.0,.280,15,2006
Charles Smith,POR,22.0,4.0,9.5,0.417,0.395,0.441,0.521,0.625,0.7,0.4,0.2,0.3,3.6,12.0,0.53,7.6,4.6,7.6,1.3,2.2,17.9,0.2,0.0,-1.7,0.0,0.3,0.06,0.0,.256,15,2006
Charlie Bell,MIL,59.0,6.0,21.7,0.439,0.423,0.45,0.526,0.708,2.0,2.2,1.0,0.1,8.4,14.7,0.55,9.3,5.6,16.6,2.4,0.3,17.5,2.2,1.1,1.0,0.9,3.3,0.123,0.0,.488,8,2006
Charlie Villanueva,TOR,81.0,36.0,29.1,0.463,0.327,0.503,0.5,0.706,6.4,1.1,0.7,0.8,13.0,16.4,0.521,18.4,13.5,6.5,1.3,2.1,21.7,2.9,1.0,-0.9,0.6,3.9,0.079,0.0,.329,12,2006
Chauncey Billups,DET,81.0,81.0,36.1,0.418,0.433,0.407,0.509,0.894,3.1,8.6,0.9,0.1,18.5,23.4,0.602,8.7,5.1,39.3,1.3,0.2,22.9,12.7,2.8,6.2,6.1,15.5,0.254,0.344,.780,1,2006
Chris Andersen,NOP,32.0,2.0,17.8,0.571,0.0,0.571,0.571,0.476,4.8,0.2,0.2,1.3,5.0,14.1,0.562,20.2,16.2,1.7,0.8,5.9,13.9,0.6,0.7,-1.2,0.1,1.3,0.112,0.0,.463,10,2006
Chris Bosh,TOR,70.0,70.0,39.3,0.505,0.0,0.511,0.505,0.816,9.2,2.6,0.7,1.1,22.5,23.2,0.585,20.6,14.4,11.8,1.0,2.3,25.2,8.7,1.1,2.9,3.4,9.8,0.17,0.0,.329,12,2006
Chris Duhon,CHI,74.0,38.0,29.1,0.4,0.36,0.442,0.493,0.818,3.0,5.0,0.9,0.0,8.7,12.9,0.538,10.2,5.9,26.4,1.7,0.1,15.0,2.7,2.5,0.8,1.5,5.2,0.116,0.0,.500,7,2006
Chris Kaman,LAC,78.0,78.0,32.8,0.523,0.0,0.524,0.523,0.77,9.6,1.0,0.6,1.4,11.9,15.0,0.57,24.5,17.0,5.0,0.9,3.2,17.9,1.8,4.3,-0.7,0.8,6.1,0.114,0.0,.573,5,2006
Chris Mihm,LAL,59.0,56.0,26.1,0.501,0.0,0.501,0.501,0.716,6.3,1.0,0.3,1.2,10.2,15.3,0.552,18.0,14.2,6.6,0.5,3.6,18.7,2.2,1.7,-1.9,0.0,4.0,0.124,0.0,.549,6,2006
Chris Paul,NOP,78.0,78.0,36.0,0.43,0.282,0.464,0.456,0.847,5.1,7.8,2.2,0.1,16.1,22.1,0.546,14.8,8.5,38.2,3.4,0.2,22.2,6.8,3.6,5.2,5.1,10.4,0.178,0.0,.463,10,2006
Chris Taft,GSW,17.0,0.0,8.5,0.605,0.0,0.605,0.605,0.167,2.1,0.1,0.1,0.4,2.8,15.6,0.578,13.5,13.9,2.4,0.7,3.6,13.2,0.3,0.1,-0.7,0.0,0.5,0.155,0.0,.415,12,2006
Chris Webber,PHI,75.0,75.0,38.6,0.434,0.273,0.443,0.441,0.756,9.9,3.4,1.4,0.8,20.2,18.4,0.482,22.6,15.0,16.4,1.8,1.6,27.7,1.1,3.3,-0.1,1.3,4.4,0.074,0.0,.463,9,2006
Chris Wilcox,OKC,77.0,24.0,19.9,0.571,0.0,0.574,0.571,0.732,5.3,0.7,0.4,0.4,8.1,17.3,0.605,22.5,15.9,5.7,1.1,1.7,17.5,3.2,1.2,-0.1,0.7,4.4,0.138,0.0,.427,11,2006
Chuck Hayes,HOU,40.0,0.0,13.4,0.562,0.0,0.567,0.562,0.644,4.5,0.4,0.6,0.4,3.7,18.0,0.589,24.1,19.6,4.6,2.6,2.1,12.2,1.2,1.1,1.8,0.5,2.4,0.212,0.0,.415,13,2006
Chucky Atkins,WAS,71.0,41.0,24.1,0.394,0.354,0.431,0.479,0.791,1.7,2.8,0.6,0.0,9.5,12.9,0.526,6.8,4.2,20.0,1.4,0.1,20.2,2.1,1.4,-0.9,0.4,3.6,0.1,0.0,.512,5,2006
Clifford Robinson,BRK,80.0,13.0,23.3,0.427,0.343,0.47,0.485,0.658,3.3,1.1,0.6,0.5,6.9,9.6,0.502,13.5,8.4,8.2,1.3,1.7,15.4,0.2,2.7,-1.9,0.1,2.8,0.073,0.0,.598,4,2006
Corey Maggette,LAC,32.0,13.0,29.5,0.445,0.338,0.47,0.477,0.828,5.3,2.1,0.6,0.1,17.8,18.9,0.584,16.6,10.4,12.1,1.1,0.3,27.7,1.9,1.1,0.9,0.7,3.0,0.154,0.0,.573,5,2006
Corliss Williamson,SAC,37.0,0.0,9.8,0.417,1.0,0.406,0.427,0.776,1.8,0.4,0.2,0.1,3.4,8.1,0.506,14.7,10.8,6.2,1.0,0.8,19.6,-0.2,0.4,-5.9,-0.4,0.2,0.021,0.0,.537,8,2006
Cuttino Mobley,LAC,79.0,74.0,37.7,0.426,0.339,0.453,0.467,0.839,4.3,3.0,1.2,0.5,14.8,13.1,0.519,10.9,6.6,13.1,1.6,0.9,19.8,1.9,3.4,-0.2,1.3,5.3,0.086,0.0,.573,5,2006
D.J. Mbenga,DAL,43.0,1.0,5.5,0.533,0.0,0.542,0.533,0.5,1.3,0.0,0.1,0.6,1.7,13.4,0.538,18.4,14.2,1.4,1.4,8.1,16.7,0.0,0.4,-2.6,0.0,0.5,0.092,0.0,.732,2,2006
Dahntay Jones,MEM,71.0,4.0,13.6,0.414,0.143,0.438,0.42,0.645,1.5,0.5,0.5,0.2,4.0,8.0,0.462,10.4,6.5,7.0,2.2,1.2,17.8,-0.9,1.5,-4.4,-0.6,0.6,0.029,0.0,.598,4,2006
Dale Davis,DET,28.0,2.0,6.4,0.375,0.0,0.391,0.375,0.533,1.9,0.2,0.0,0.3,0.9,9.9,0.425,21.6,17.7,4.8,0.0,3.7,9.2,0.1,0.3,-3.5,-0.1,0.4,0.108,0.0,.780,1,2006
Damien Wilkins,OKC,82.0,12.0,18.6,0.444,0.25,0.472,0.46,0.84,2.3,1.3,0.9,0.1,6.5,13.1,0.529,9.1,7.6,10.8,2.5,0.6,17.4,1.7,0.1,-1.6,0.1,1.7,0.054,0.0,.427,11,2006
Damon Jones,CLE,82.0,7.0,25.5,0.387,0.377,0.417,0.53,0.64,1.6,2.1,0.5,0.0,6.7,9.3,0.538,6.8,3.8,12.6,0.9,0.0,12.6,2.2,1.1,-1.1,0.5,3.4,0.077,0.0,.610,3,2006
