Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Andre Roberson,BRK,5.0,0.0,12.6,0.143,0.125,0.167,0.179,0.5,3.0,0.8,0.6,0.2,1.2,4.2,0.202,13.3,13.2,7.4,2.3,1.4,11.7,-0.1,0.1,-6.1,-0.1,-0.1,-0.043,0.0,0.667,2,2021
Andrew Wiggins,GSW,71.0,71.0,33.3,0.477,0.38,0.529,0.543,0.714,4.9,2.4,0.9,1.0,18.6,15.0,0.568,11.8,7.8,10.9,1.3,2.6,23.3,1.2,2.7,-0.4,1.0,3.9,0.08,0.0,0.542,8,2021
Anfernee Simons,POR,64.0,0.0,17.2,0.419,0.426,0.403,0.569,0.807,2.2,1.4,0.3,0.1,7.8,12.3,0.589,12.5,6.8,11.4,0.8,0.6,18.3,1.5,0.3,-1.0,0.3,1.8,0.078,0.0,0.583,6,2021
Anthony Davis,LAL,36.0,36.0,32.3,0.491,0.26,0.536,0.512,0.738,7.9,3.1,1.2,1.6,21.8,22.1,0.556,21.5,13.8,16.4,1.9,4.5,29.2,1.3,2.4,4.8,2.0,3.7,0.152,0.0,0.583,7,2021
Anthony Edwards,MIN,72.0,55.0,32.1,0.417,0.329,0.483,0.488,0.776,4.7,2.9,1.1,0.5,19.3,13.9,0.523,13.5,7.9,14.6,1.7,1.3,27.0,-0.6,1.4,-2.1,-0.1,0.8,0.017,0.0,0.319,13,2021
Anthony Gill,WAS,26.0,4.0,8.4,0.5,0.292,0.639,0.558,0.813,2.0,0.4,0.4,0.2,3.1,13.7,0.597,17.0,12.4,6.7,2.1,1.5,14.2,0.3,0.3,-1.3,0.0,0.6,0.123,0.0,0.472,8,2021
Anthony Lamb,HOU,24.0,3.0,17.3,0.39,0.324,0.489,0.487,0.857,2.9,1.0,0.2,0.2,5.5,8.7,0.523,11.5,9.0,7.9,0.7,1.1,15.0,0.1,0.1,-6.1,-0.4,0.2,0.023,0.0,0.236,15,2021
Anthony Tolliver,PHI,11.0,0.0,9.0,0.235,0.286,0.0,0.353,0.833,0.9,0.2,0.3,0.2,1.5,4.0,0.433,7.6,5.6,2.5,1.5,1.8,9.8,-0.1,0.1,-7.0,-0.1,0.1,0.025,0.0,0.681,1,2021
Anžejs Pasečņiks,WAS,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-40.6,0.0,0.0,8.8,18.7,0.0,0.0,41.4,-0.1,0.0,-46.6,-0.1,-0.1,-1.113,0.0,0.472,8,2021
Armoni Brooks,HOU,20.0,5.0,26.0,0.406,0.382,0.514,0.563,0.583,3.4,1.5,0.6,0.2,11.2,10.4,0.565,12.4,7.0,8.7,1.1,0.9,17.9,0.1,0.2,-3.2,-0.2,0.3,0.03,0.0,0.236,15,2021
Aron Baynes,TOR,53.0,31.0,18.5,0.441,0.262,0.532,0.485,0.707,5.2,0.9,0.3,0.4,6.1,10.5,0.503,21.7,15.3,7.0,0.8,2.3,16.2,0.1,0.9,-4.5,-0.6,1.0,0.049,0.0,0.375,12,2021
Ashton Hagans,MIN,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-21.1,0.0,0.0,-0.353,0.0,0.319,13,2021
Austin Rivers,NYK,36.0,7.0,23.5,0.424,0.369,0.51,0.537,0.71,2.3,2.2,0.8,0.1,7.9,9.9,0.551,9.6,5.4,13.2,1.8,0.2,15.4,0.4,0.9,-1.9,0.0,1.3,0.072,0.0,0.569,4,2021
Avery Bradley,MIA,27.0,6.0,22.3,0.374,0.327,0.443,0.471,0.8,2.1,1.7,0.8,0.1,6.4,6.3,0.487,9.1,5.2,10.8,1.7,0.5,14.9,-0.5,0.4,-5.4,-0.5,-0.1,-0.008,0.0,0.556,6,2021
Axel Toupane,MIL,8.0,1.0,7.6,0.364,0.5,0.333,0.409,0.714,0.8,0.5,0.2,0.4,1.8,9.0,0.497,10.0,5.2,7.6,1.5,4.4,9.7,0.1,0.1,-3.0,0.0,0.1,0.097,0.0,0.639,3,2021
Bam Adebayo,MIA,64.0,64.0,33.5,0.57,0.25,0.573,0.571,0.799,9.0,5.4,1.2,1.0,18.7,22.7,0.626,22.6,15.3,26.9,1.7,3.2,23.7,5.6,3.2,4.9,3.7,8.8,0.197,0.0,0.556,6,2021
Ben McLemore,LAL,53.0,5.0,17.1,0.37,0.346,0.447,0.503,0.736,1.9,0.7,0.4,0.2,7.7,8.5,0.523,10.5,6.0,6.4,1.2,0.9,20.4,-0.5,0.7,-3.9,-0.4,0.2,0.013,0.0,0.583,7,2021
Ben Simmons,PHI,58.0,58.0,32.4,0.557,0.3,0.562,0.56,0.613,7.2,6.9,1.6,0.6,14.3,18.3,0.584,18.7,12.2,31.3,2.4,1.7,20.2,2.7,3.3,2.9,2.3,6.0,0.153,0.003,0.681,1,2021
Bismack Biyombo,CHO,66.0,36.0,20.4,0.587,0.0,0.589,0.587,0.448,5.3,1.2,0.3,1.1,5.0,11.7,0.574,17.1,13.9,8.3,0.6,5.4,11.5,0.9,1.4,-3.0,-0.4,2.3,0.081,0.0,0.458,10,2021
Blake Griffin,DET,46.0,30.0,25.8,0.423,0.341,0.505,0.509,0.744,4.9,3.0,0.7,0.3,11.0,12.9,0.546,17.4,10.5,17.0,1.3,1.1,19.3,0.9,1.1,-0.8,0.3,2.0,0.081,0.0,0.278,15,2021
Boban Marjanović,DAL,33.0,3.0,8.2,0.508,0.125,0.535,0.512,0.816,3.9,0.3,0.1,0.2,4.7,22.6,0.562,32.7,26.0,5.9,0.4,2.1,24.6,0.7,0.3,-0.8,0.1,1.0,0.183,0.0,0.583,5,2021
Bobby Portis,MIL,66.0,7.0,20.8,0.523,0.471,0.542,0.585,0.74,7.1,1.1,0.8,0.4,11.4,19.9,0.598,25.3,17.9,7.4,1.8,1.7,20.9,2.8,2.0,1.5,1.2,4.8,0.167,0.0,0.639,3,2021
Bogdan Bogdanović,ATL,44.0,27.0,29.7,0.473,0.438,0.522,0.602,0.909,3.6,3.3,1.1,0.3,16.4,17.6,0.616,11.5,6.7,17.6,1.8,0.9,21.3,2.8,1.1,3.6,1.8,3.9,0.142,0.0,0.569,5,2021
Bojan Bogdanović,UTA,72.0,72.0,30.8,0.439,0.39,0.487,0.536,0.879,3.9,1.9,0.6,0.1,17.0,14.0,0.588,11.1,6.7,9.1,1.0,0.1,22.8,2.7,2.5,-0.4,0.9,5.2,0.113,0.0,0.722,1,2021
Bol Bol,DEN,32.0,2.0,5.0,0.431,0.375,0.471,0.509,0.667,0.8,0.2,0.1,0.3,2.2,9.4,0.534,16.9,8.5,6.0,0.9,6.1,21.2,-0.2,0.2,-4.1,-0.1,0.0,-0.004,0.0,0.653,3,2021
Brad Wanamaker,GSW,61.0,0.0,17.3,0.385,0.188,0.463,0.411,0.891,1.7,2.9,0.7,0.2,5.5,9.5,0.489,8.8,5.3,22.5,1.9,1.0,16.9,-0.2,1.0,-4.0,-0.5,0.9,0.039,0.0,0.542,8,2021
Bradley Beal,WAS,60.0,60.0,35.8,0.485,0.349,0.535,0.532,0.889,4.7,4.4,1.2,0.4,31.3,22.7,0.593,10.4,7.0,21.3,1.5,0.9,34.1,4.2,1.7,3.4,2.9,5.9,0.132,0.0,0.472,8,2021
Brandon Clarke,MEM,59.0,16.0,24.0,0.517,0.26,0.565,0.537,0.69,5.6,1.6,1.0,0.9,10.3,17.3,0.56,17.5,12.3,9.5,2.0,3.2,17.2,2.2,2.0,1.5,1.3,4.2,0.142,0.0,0.528,9,2021
Brandon Goodwin,ATL,47.0,5.0,13.2,0.377,0.311,0.433,0.448,0.651,1.5,2.0,0.4,0.0,4.9,9.2,0.471,10.6,6.1,21.6,1.3,0.0,19.5,-0.2,0.4,-3.1,-0.2,0.2,0.013,0.0,0.569,5,2021
Brandon Ingram,NOP,61.0,61.0,34.3,0.466,0.381,0.51,0.531,0.878,4.9,4.9,0.7,0.6,23.8,19.2,0.584,13.7,7.8,22.4,1.0,1.6,28.0,3.9,1.3,2.2,2.2,5.3,0.12,0.0,0.431,11,2021
Brian Bowen,IND,6.0,0.0,2.5,0.25,0.0,0.333,0.25,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.338,21.6,10.8,0.0,0.0,0.0,12.6,0.0,0.0,-11.0,0.0,0.0,-0.063,0.0,0.472,9,2021
Brodric Thomas,HOU,32.0,1.0,12.5,0.361,0.271,0.469,0.435,0.674,1.7,0.9,0.5,0.3,3.9,8.0,0.487,12.9,7.4,10.7,1.8,2.2,16.4,-0.3,0.3,-4.4,-0.2,0.1,0.006,0.0,0.236,15,2021
Brook Lopez,MIL,70.0,70.0,27.2,0.503,0.338,0.632,0.577,0.845,5.0,0.7,0.6,1.5,12.3,15.4,0.611,13.0,9.6,3.5,1.0,4.8,16.9,3.1,2.2,0.0,0.9,5.3,0.133,0.0,0.639,3,2021
Bruce Brown,BRK,65.0,37.0,22.3,0.556,0.288,0.599,0.576,0.735,5.4,1.6,0.9,0.4,8.8,16.1,0.604,17.2,13.3,9.8,1.9,1.7,15.9,2.8,1.5,-0.1,0.7,4.4,0.144,0.0,0.667,2,2021
Bruno Caboclo,HOU,6.0,0.0,6.0,0.471,0.0,0.667,0.471,0.5,2.3,0.2,0.0,0.3,2.8,9.0,0.475,34.0,20.7,4.7,0.0,5.0,25.8,-0.1,0.0,-10.1,-0.1,-0.1,-0.088,0.0,0.236,15,2021
Bruno Fernando,ATL,33.0,0.0,6.8,0.409,0.0,0.429,0.409,0.682,2.4,0.3,0.1,0.1,1.5,6.2,0.475,29.4,18.9,5.8,0.9,1.2,14.4,-0.3,0.3,-6.5,-0.3,-0.1,-0.019,0.0,0.569,5,2021
Bryn Forbes,MIL,70.0,10.0,19.3,0.473,0.452,0.511,0.618,0.77,1.6,0.6,0.3,0.0,10.0,12.8,0.631,7.6,4.3,4.5,0.8,0.1,18.5,2.0,0.7,-1.3,0.2,2.7,0.096,0.0,0.639,3,2021
Buddy Hield,SAC,71.0,71.0,34.3,0.406,0.391,0.446,0.548,0.846,4.7,3.6,0.9,0.4,16.6,12.8,0.567,14.1,7.6,14.7,1.2,1.0,20.7,1.5,0.7,-0.6,0.9,2.2,0.044,0.0,0.431,12,2021
CJ Elleby,POR,30.0,0.0,6.4,0.379,0.206,0.563,0.432,0.733,1.1,0.3,0.2,0.1,2.3,9.4,0.468,12.0,8.9,7.1,1.5,1.4,17.4,0.0,0.1,-4.9,-0.1,0.1,0.032,0.0,0.583,6,2021
CJ McCollum,POR,47.0,47.0,34.0,0.458,0.402,0.509,0.554,0.812,3.9,4.7,0.9,0.4,23.1,20.8,0.577,10.6,6.2,23.0,1.3,1.2,27.1,4.1,0.6,3.9,2.4,4.7,0.141,0.0,0.583,6,2021
Caleb Martin,CHO,53.0,3.0,15.4,0.375,0.248,0.496,0.436,0.641,2.7,1.3,0.7,0.2,5.0,9.5,0.465,14.8,9.3,11.5,2.2,1.5,16.7,-0.4,0.9,-3.4,-0.3,0.5,0.03,0.0,0.458,10,2021
Cam Reddish,ATL,26.0,21.0,28.8,0.365,0.262,0.46,0.428,0.817,4.0,1.3,1.3,0.3,11.2,9.3,0.488,11.7,7.6,6.5,2.2,1.1,19.3,-0.3,0.7,-3.2,-0.2,0.4,0.026,0.0,0.569,5,2021
Cameron Johnson,PHO,60.0,11.0,24.0,0.42,0.349,0.581,0.541,0.847,3.3,1.4,0.6,0.3,9.6,11.8,0.563,12.9,7.9,8.0,1.3,1.0,17.0,1.2,1.4,-0.2,0.7,2.6,0.086,0.0,0.708,2,2021
Cameron Oliver,HOU,4.0,0.0,21.8,0.576,0.308,0.75,0.636,0.25,5.2,1.2,0.5,1.0,10.8,17.2,0.619,20.5,12.9,9.6,1.1,4.1,18.5,0.1,0.1,-2.0,0.0,0.2,0.114,0.0,0.236,15,2021
Cameron Payne,PHO,60.0,1.0,18.0,0.484,0.44,0.515,0.576,0.893,2.4,3.6,0.6,0.3,8.4,17.4,0.602,13.2,7.6,28.1,1.6,1.3,19.8,2.4,1.2,3.1,1.4,3.6,0.158,0.0,0.708,2,2021
Cameron Reynolds,SAS,5.0,0.0,8.0,0.333,0.25,0.5,0.417,0.0,1.0,0.4,0.0,0.0,3.0,6.5,0.417,8.3,6.7,7.5,0.0,0.0,19.2,0.0,0.0,-8.1,-0.1,0.0,-0.039,0.0,0.458,10,2021
Caris LeVert,IND,47.0,39.0,31.6,0.441,0.326,0.495,0.493,0.811,4.6,5.2,1.4,0.6,20.2,17.8,0.531,13.1,7.8,25.4,2.1,1.7,28.7,0.9,1.5,0.4,0.9,2.4,0.077,0.0,0.472,9,2021
Carmelo Anthony,POR,69.0,3.0,24.5,0.421,0.409,0.429,0.506,0.89,3.1,1.5,0.7,0.6,13.4,14.6,0.547,11.8,6.8,9.2,1.3,2.0,23.1,1.7,0.8,-1.1,0.4,2.6,0.073,0.0,0.583,6,2021
Carsen Edwards,BOS,31.0,1.0,8.9,0.423,0.286,0.604,0.505,0.846,0.8,0.5,0.2,0.0,4.0,10.2,0.527,9.4,5.2,7.4,1.2,0.3,19.3,0.1,0.2,-4.5,-0.2,0.3,0.051,0.0,0.5,7,2021
Cassius Stanley,IND,24.0,0.0,3.9,0.302,0.231,0.333,0.337,0.778,0.8,0.0,0.0,0.1,1.5,5.5,0.383,13.9,11.7,1.4,0.5,1.7,22.0,-0.2,0.1,-11.2,-0.2,-0.1,-0.05,0.0,0.472,9,2021
Cassius Winston,WAS,22.0,0.0,4.5,0.424,0.471,0.375,0.545,0.833,0.4,0.5,0.1,0.0,1.9,10.8,0.575,9.7,4.9,16.3,0.9,0.9,17.2,0.1,0.1,-3.2,0.0,0.1,0.066,0.0,0.472,8,2021
Cedi Osman,CLE,59.0,26.0,25.6,0.374,0.306,0.458,0.458,0.8,3.4,2.9,0.9,0.2,10.4,10.3,0.488,12.4,7.5,17.7,1.7,0.5,20.4,-0.5,1.0,-3.2,-0.5,0.5,0.014,0.0,0.306,13,2021
Chandler Hutchison,WAS,25.0,1.0,13.8,0.379,0.364,0.383,0.417,0.84,3.1,0.7,0.5,0.2,4.3,6.8,0.469,22.2,12.1,6.3,1.6,1.2,16.2,-0.5,0.4,-5.6,-0.3,-0.1,-0.007,0.0,0.472,8,2021
Charlie Brown Jr.,OKC,9.0,1.0,16.9,0.302,0.238,0.364,0.36,0.9,1.9,1.0,0.4,0.2,4.4,4.1,0.422,9.7,5.8,8.2,1.3,1.2,14.9,-0.2,0.1,-8.7,-0.3,-0.1,-0.032,0.0,0.306,14,2021
Chasson Randle,ORL,41.0,5.0,20.4,0.388,0.338,0.449,0.481,0.792,2.0,1.8,0.5,0.1,6.5,7.4,0.515,9.6,5.1,12.9,1.3,0.5,15.7,-0.4,0.4,-5.9,-0.8,0.0,-0.001,0.0,0.292,14,2021
Chimezie Metu,SAC,36.0,6.0,13.6,0.508,0.351,0.549,0.545,0.721,3.1,0.8,0.4,0.5,6.3,14.5,0.571,18.7,12.7,8.2,1.4,3.1,20.0,0.3,0.3,-3.6,-0.2,0.6,0.061,0.0,0.431,12,2021
Chris Boucher,TOR,60.0,14.0,24.2,0.514,0.383,0.609,0.595,0.788,6.7,1.0,0.6,1.8,13.6,21.9,0.634,22.5,15.3,6.9,1.2,7.6,20.5,4.0,2.1,3.3,2.0,6.1,0.201,0.0,0.375,12,2021
Chris Chiozza,BRK,22.0,1.0,10.5,0.352,0.31,0.391,0.426,0.765,1.1,3.0,0.3,0.3,4.0,12.9,0.461,9.5,5.7,36.9,1.5,2.3,21.0,0.1,0.2,-0.7,0.1,0.3,0.063,0.0,0.667,2,2021
Chris Paul,PHO,70.0,70.0,31.4,0.499,0.395,0.543,0.557,0.934,4.5,8.9,1.4,0.3,16.4,21.4,0.599,14.5,8.0,40.9,2.2,0.8,22.6,6.5,2.7,4.6,3.6,9.2,0.201,0.138,0.708,2,2021
Chris Silva,SAC,15.0,0.0,6.1,0.625,1.0,0.6,0.656,0.733,1.8,0.4,0.1,0.4,2.1,11.5,0.708,24.4,16.8,9.3,0.5,6.6,15.9,0.1,0.1,-5.5,-0.1,0.2,0.101,0.0,0.431,12,2021
Christian Wood,HOU,41.0,41.0,32.3,0.514,0.374,0.581,0.574,0.631,9.6,1.7,0.8,1.2,21.0,20.0,0.591,26.8,15.9,9.4,1.2,3.2,25.9,1.4,1.4,1.4,1.1,2.8,0.1,0.0,0.236,15,2021
Chuma Okeke,ORL,45.0,19.0,25.2,0.417,0.348,0.47,0.492,0.75,4.0,2.2,1.1,0.5,7.8,11.8,0.511,13.2,8.3,13.2,2.1,1.8,14.5,0.3,1.0,-1.5,0.1,1.3,0.056,0.0,0.292,14,2021
Clint Capela,ATL,63.0,63.0,30.1,0.594,0.0,0.594,0.594,0.573,14.3,0.8,0.7,2.0,15.2,24.3,0.601,34.3,26.1,4.1,1.1,6.0,19.9,4.9,3.3,2.7,2.2,8.2,0.207,0.0,0.569,5,2021
Coby White,CHI,69.0,54.0,31.2,0.416,0.359,0.473,0.506,0.901,4.1,4.8,0.6,0.2,15.1,12.0,0.54,13.0,7.3,21.8,0.9,0.6,22.5,0.7,1.7,-2.4,-0.2,2.4,0.052,0.0,0.431,11,2021
Cody Martin,CHO,52.0,10.0,16.3,0.441,0.276,0.515,0.484,0.581,3.1,1.7,0.7,0.2,4.0,10.6,0.5,14.1,10.3,13.9,2.1,1.4,12.5,0.2,0.9,-2.0,0.0,1.1,0.061,0.0,0.458,10,2021
Cody Zeller,CHO,48.0,21.0,20.9,0.559,0.143,0.598,0.565,0.714,6.8,1.8,0.6,0.4,9.4,18.2,0.599,22.9,17.7,13.2,1.3,1.7,18.3,2.1,1.1,-0.5,0.4,3.3,0.156,0.0,0.458,10,2021
Cole Anthony,ORL,47.0,34.0,27.1,0.397,0.337,0.424,0.449,0.832,4.7,4.1,0.6,0.4,12.9,12.1,0.496,15.4,9.0,24.2,1.1,1.3,24.3,-0.9,0.9,-3.3,-0.4,0.0,-0.001,0.0,0.292,14,2021
Collin Sexton,CLE,60.0,60.0,35.2,0.475,0.371,0.508,0.519,0.815,3.1,4.4,1.0,0.2,24.3,18.0,0.573,7.0,4.9,22.6,1.4,0.4,29.7,2.6,0.9,-0.2,1.0,3.5,0.08,0.0,0.306,13,2021
Cory Joseph,SAC,63.0,13.0,23.0,0.469,0.341,0.527,0.522,0.818,2.5,3.4,1.0,0.3,8.2,12.5,0.556,9.7,6.1,21.4,2.0,1.1,16.3,1.3,0.8,-1.8,0.1,2.1,0.069,0.0,0.431,12,2021
Cristiano Felício,CHI,18.0,0.0,4.7,0.538,0.0,0.636,0.538,0.563,1.4,0.5,0.2,0.0,1.3,14.7,0.574,20.9,17.2,13.6,2.3,0.0,12.4,0.2,0.1,0.1,0.0,0.3,0.151,0.0,0.431,11,2021
D'Angelo Russell,MIN,42.0,26.0,28.5,0.431,0.387,0.471,0.523,0.765,2.6,5.8,1.1,0.4,19.0,17.6,0.555,8.9,5.0,33.6,1.8,1.3,29.1,1.0,0.6,1.6,1.1,1.6,0.063,0.0,0.319,13,2021
D.J. Augustin,MIL,57.0,12.0,19.8,0.394,0.382,0.413,0.515,0.904,1.6,3.3,0.5,0.0,7.7,12.1,0.57,7.0,4.4,22.2,1.2,0.1,16.8,1.5,0.5,-2.1,0.0,2.1,0.088,0.0,0.639,3,2021
D.J. Wilson,MIL,35.0,1.0,12.4,0.405,0.345,0.469,0.494,0.68,3.2,0.7,0.3,0.5,5.2,11.5,0.511,23.2,13.7,7.9,1.2,3.3,19.7,-0.2,0.5,-3.3,-0.1,0.3,0.032,0.0,0.639,3,2021
DaQuan Jeffries,SAC,31.0,5.0,15.9,0.417,0.299,0.566,0.5,0.875,2.3,0.7,0.5,0.3,4.1,7.9,0.514,11.8,7.8,6.1,1.4,1.8,11.9,0.0,0.2,-4.7,-0.3,0.3,0.027,0.0,0.431,12,2021
Dakota Mathias,PHI,8.0,2.0,15.4,0.396,0.308,0.5,0.479,0.333,0.9,1.6,0.1,0.4,6.0,9.8,0.474,5.3,3.1,15.1,0.4,2.2,18.1,0.0,0.1,-2.6,0.0,0.2,0.061,0.0,0.681,1,2021
Damian Jones,SAC,39.0,10.0,14.0,0.68,0.2,0.704,0.684,0.724,3.1,0.7,0.3,0.7,4.7,14.6,0.712,17.4,12.3,7.0,1.0,4.6,12.3,1.0,0.5,-1.4,0.1,1.6,0.138,0.0,0.431,12,2021
Damian Lillard,POR,67.0,67.0,35.8,0.451,0.391,0.519,0.554,0.928,4.2,7.5,0.9,0.3,28.8,25.6,0.623,11.5,6.3,34.6,1.3,0.6,31.4,9.6,0.8,6.3,5.0,10.4,0.209,0.038,0.583,6,2021
Damion Lee,GSW,57.0,1.0,18.9,0.467,0.397,0.638,0.608,0.909,3.2,1.3,0.7,0.1,6.5,11.8,0.636,15.4,8.9,9.1,1.7,0.7,12.8,1.4,1.3,0.2,0.6,2.7,0.119,0.0,0.542,8,2021
Damyean Dotson,CLE,46.0,7.0,19.7,0.406,0.289,0.545,0.485,0.667,2.0,2.0,0.3,0.1,6.7,8.1,0.499,11.1,5.7,15.1,0.9,0.4,16.9,-0.4,0.3,-4.8,-0.6,0.0,-0.002,0.0,0.306,13,2021
Daniel Gafford,WAS,54.0,11.0,14.6,0.684,0.0,0.684,0.684,0.667,4.3,0.5,0.5,1.4,7.0,22.2,0.697,18.6,15.8,5.3,1.5,8.1,16.7,2.1,1.3,2.2,0.8,3.5,0.209,0.0,0.472,8,2021
Daniel Oturu,LAC,30.0,0.0,5.4,0.423,0.2,0.447,0.433,0.75,1.6,0.3,0.1,0.2,1.8,12.5,0.471,18.3,16.8,8.5,1.2,3.9,18.2,0.0,0.2,-5.2,-0.1,0.3,0.081,0.0,0.653,4,2021
Daniel Theis,CHI,65.0,51.0,24.6,0.541,0.322,0.646,0.593,0.673,5.5,1.7,0.6,0.9,9.6,15.0,0.609,18.3,12.4,9.5,1.2,3.3,15.6,2.4,1.8,0.0,0.8,4.3,0.128,0.0,0.431,11,2021
