Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Anthony Parker,TOR,73.0,73.0,33.4,0.477,0.441,0.5,0.561,0.835,3.9,2.1,1.0,0.2,12.4,14.5,0.597,10.9,6.8,9.9,1.6,0.3,15.7,4.4,2.1,1.4,2.1,6.5,0.127,0.0,.573,4,2007
Anthony Roberson,GSW,20.0,1.0,11.4,0.423,0.382,0.469,0.524,0.667,1.0,0.5,0.6,0.0,5.6,11.4,0.527,9.4,5.1,7.0,2.6,0.0,22.2,0.0,0.2,-2.3,0.0,0.1,0.031,0.0,.512,8,2007
Antoine Walker,MIA,78.0,15.0,23.3,0.397,0.275,0.499,0.46,0.438,4.3,1.7,0.6,0.2,8.5,9.6,0.462,15.7,11.0,12.1,1.4,0.7,22.3,-2.3,2.0,-3.6,-0.7,-0.3,-0.007,0.0,.537,5,2007
Antoine Wright,NJN,63.0,23.0,18.0,0.438,0.322,0.474,0.476,0.603,2.8,0.9,0.5,0.2,4.5,8.1,0.5,14.1,9.1,7.6,1.4,0.7,13.4,0.0,1.1,-3.3,-0.4,1.2,0.049,0.0,.500,6,2007
Antonio Daniels,WAS,80.0,8.0,22.0,0.442,0.302,0.469,0.467,0.832,1.9,3.6,0.5,0.1,7.1,15.0,0.572,8.9,4.9,24.3,1.1,0.4,14.2,4.1,0.2,-0.3,0.8,4.3,0.116,0.0,.500,7,2007
Antonio McDyess,DET,82.0,3.0,21.1,0.526,0.0,0.526,0.526,0.691,6.0,0.9,0.7,0.8,8.1,18.1,0.552,22.7,17.0,7.2,1.9,2.9,18.6,2.8,3.2,0.6,1.1,6.0,0.168,0.0,.646,1,2007
Austin Croshere,DAL,61.0,2.0,11.9,0.351,0.286,0.397,0.41,0.865,3.0,0.7,0.2,0.1,3.7,10.9,0.463,24.8,15.4,9.2,1.0,0.6,17.8,0.1,1.1,-1.6,0.1,1.3,0.083,0.0,.817,1,2007
Baron Davis,GSW,63.0,62.0,35.3,0.439,0.304,0.489,0.48,0.745,4.4,8.1,2.1,0.5,20.1,21.0,0.53,11.3,6.8,36.9,2.9,1.0,26.5,4.1,2.3,3.6,3.2,6.4,0.139,0.001,.512,8,2007
Ben Gordon,CHI,82.0,51.0,33.0,0.455,0.413,0.471,0.513,0.864,3.1,3.6,0.8,0.2,21.4,18.2,0.572,9.3,5.4,20.1,1.2,0.5,29.3,4.7,3.9,2.4,3.0,8.6,0.152,0.0,.598,3,2007
Ben Wallace,CHI,77.0,77.0,35.0,0.453,0.2,0.456,0.454,0.408,10.7,2.4,1.4,2.0,6.4,14.6,0.456,21.7,17.4,9.9,2.1,4.6,10.6,1.6,6.6,3.4,3.7,8.2,0.146,0.0,.598,3,2007
Beno Udrih,SAS,73.0,1.0,13.0,0.369,0.287,0.41,0.417,0.883,1.1,1.7,0.4,0.0,4.7,10.3,0.459,8.7,5.2,20.6,1.5,0.1,21.3,-0.3,1.4,-3.0,-0.2,1.0,0.053,0.0,.707,3,2007
Bernard Robinson,NJN,31.0,0.0,9.0,0.306,0.0,0.317,0.306,0.852,1.5,0.6,0.5,0.1,2.0,7.6,0.413,16.6,10.2,10.2,3.2,0.6,14.7,-0.3,0.4,-2.3,0.0,0.1,0.01,0.0,.500,6,2007
Bo Outlaw,ORL,41.0,0.0,11.2,0.667,0.0,0.667,0.667,0.591,2.6,0.4,0.4,0.1,2.0,11.4,0.667,15.5,14.2,5.3,2.0,1.1,8.2,0.6,0.6,0.3,0.3,1.2,0.126,0.0,.488,8,2007
Bobby Jackson,NOK,56.0,2.0,23.8,0.394,0.327,0.425,0.446,0.774,3.2,2.5,0.9,0.1,10.6,15.1,0.5,12.1,7.7,17.9,2.0,0.4,23.0,1.2,1.3,0.6,0.8,2.5,0.088,0.0,.476,10,2007
Bobby Jones,PHI,44.0,5.0,7.6,0.462,0.111,0.5,0.468,0.561,1.3,0.4,0.2,0.0,2.5,9.4,0.495,12.5,10.2,7.8,1.7,0.2,17.7,0.0,0.3,-4.9,-0.2,0.3,0.045,0.0,.427,9,2007
Bonzi Wells,HOU,28.0,1.0,21.1,0.411,0.143,0.42,0.413,0.561,4.3,1.1,0.9,0.5,7.8,8.9,0.446,18.2,11.7,8.9,2.2,1.7,23.7,-1.3,1.2,-4.4,-0.4,-0.1,-0.009,0.0,.634,4,2007
Boris Diaw,PHO,73.0,59.0,31.1,0.538,0.333,0.555,0.551,0.683,4.3,4.8,0.4,0.5,9.7,13.0,0.57,11.0,8.1,21.7,0.6,1.2,15.4,3.0,1.5,0.4,1.4,4.6,0.097,0.0,.744,2,2007
Boštjan Nachbar,NJN,76.0,1.0,20.2,0.457,0.423,0.496,0.57,0.805,3.3,0.8,0.4,0.3,9.2,14.5,0.614,17.3,9.7,6.8,1.0,1.3,19.3,2.5,1.6,0.3,0.9,4.1,0.128,0.0,.500,6,2007
Bracey Wright,MIN,19.0,0.0,10.0,0.4,0.3,0.45,0.45,0.722,1.1,0.8,0.5,0.1,3.5,13.8,0.493,8.6,6.6,12.7,2.5,0.4,18.1,0.2,0.2,-0.9,0.1,0.3,0.077,0.0,.390,13,2007
Brad Miller,SAC,63.0,56.0,28.3,0.453,0.152,0.475,0.459,0.772,6.4,3.6,0.6,0.6,9.0,13.5,0.508,21.7,13.2,20.4,1.1,1.7,16.8,1.0,1.7,0.1,0.9,2.7,0.072,0.0,.402,11,2007
Brandon Bass,NOK,21.0,3.0,7.7,0.341,0.0,0.349,0.341,0.75,2.0,0.1,0.1,0.1,2.0,7.2,0.411,21.9,15.3,2.8,0.7,1.5,17.2,-0.2,0.2,-5.6,-0.1,0.0,-0.011,0.0,.476,10,2007
Brandon Roy,POR,57.0,55.0,35.4,0.456,0.377,0.475,0.492,0.838,4.4,4.0,1.2,0.2,16.8,18.0,0.548,12.1,7.7,20.9,1.8,0.4,23.0,3.8,1.0,2.0,2.0,4.8,0.114,0.0,.390,12,2007
Brendan Haywood,WAS,77.0,49.0,22.6,0.558,0.0,0.558,0.558,0.548,6.2,0.6,0.4,1.1,6.6,14.2,0.571,19.2,15.8,4.1,1.0,3.9,13.6,2.2,1.3,-1.8,0.1,3.4,0.095,0.0,.500,7,2007
Brent Barry,SAS,75.0,28.0,21.7,0.475,0.446,0.536,0.626,0.88,2.1,1.8,0.7,0.2,8.5,16.6,0.666,10.2,5.9,13.3,1.8,0.5,15.6,4.2,2.6,4.3,2.6,6.8,0.201,0.0,.707,3,2007
Brevin Knight,CHA,45.0,25.0,28.3,0.419,0.056,0.438,0.42,0.805,2.6,6.6,1.5,0.1,9.1,14.3,0.487,9.7,5.3,37.5,2.7,0.2,18.4,0.7,1.1,-1.0,0.3,1.8,0.07,0.0,.402,12,2007
Brian Cardinal,MEM,28.0,1.0,11.2,0.494,0.409,0.585,0.6,0.926,2.1,1.1,0.8,0.0,4.5,17.7,0.655,17.6,11.3,16.1,3.6,0.2,17.3,0.7,0.3,4.2,0.5,0.9,0.144,0.0,.268,15,2007
Brian Cook,LAL,65.0,24.0,15.7,0.453,0.4,0.474,0.51,0.723,3.3,1.0,0.4,0.4,6.9,14.8,0.525,17.6,12.4,10.8,1.3,2.0,21.2,0.9,0.8,-1.2,0.2,1.8,0.083,0.0,.512,7,2007
Brian Scalabrine,BOS,54.0,17.0,19.0,0.403,0.4,0.407,0.518,0.783,1.9,1.1,0.4,0.3,4.0,6.6,0.537,9.7,6.1,8.9,1.2,1.4,10.8,0.2,0.7,-2.7,-0.2,0.9,0.043,0.0,.293,15,2007
Brian Skinner,MIL,67.0,44.0,22.7,0.49,0.0,0.49,0.49,0.582,5.7,0.9,0.3,1.0,4.4,8.9,0.511,21.8,14.9,5.4,0.6,3.2,10.8,0.1,1.0,-3.6,-0.6,1.1,0.035,0.0,.341,14,2007
Bruce Bowen,SAS,82.0,82.0,30.0,0.405,0.384,0.426,0.5,0.589,2.7,1.4,0.8,0.3,6.2,7.1,0.511,9.4,5.5,7.0,1.3,0.7,10.9,0.4,3.6,-1.1,0.6,4.1,0.079,0.0,.707,3,2007
C.J. Miles,UTA,37.0,13.0,10.1,0.345,0.219,0.393,0.375,0.609,0.9,0.7,0.3,0.1,2.7,2.8,0.4,7.8,5.7,10.0,1.5,0.9,18.5,-0.7,0.3,-7.3,-0.5,-0.5,-0.062,0.0,.622,5,2007
Calvin Booth,WAS,44.0,1.0,8.6,0.47,0.5,0.469,0.477,0.6,1.8,0.4,0.1,0.7,1.6,9.6,0.49,16.8,12.3,6.8,0.5,5.9,9.2,0.3,0.3,-3.1,-0.1,0.6,0.072,0.0,.500,7,2007
Carlos Arroyo,ORL,72.0,5.0,18.1,0.425,0.275,0.443,0.439,0.795,1.9,2.8,0.5,0.0,7.7,14.4,0.501,9.5,6.3,27.1,1.6,0.1,22.8,1.2,1.3,-0.8,0.4,2.5,0.094,0.0,.488,8,2007
Carlos Boozer,UTA,74.0,74.0,34.6,0.561,0.0,0.561,0.561,0.685,11.7,3.0,0.9,0.3,20.9,24.1,0.588,29.9,20.6,16.6,1.4,0.7,26.5,6.5,3.4,4.6,4.3,9.9,0.185,0.005,.622,5,2007
Carlos Delfino,DET,82.0,1.0,16.7,0.415,0.333,0.462,0.476,0.787,3.2,1.1,0.6,0.1,5.2,12.8,0.515,17.2,11.5,10.2,1.8,0.5,16.5,1.0,1.9,-0.1,0.7,2.9,0.101,0.0,.646,1,2007
Carmelo Anthony,DEN,65.0,65.0,38.2,0.476,0.268,0.499,0.489,0.808,6.0,3.8,1.2,0.4,28.9,22.1,0.552,11.1,8.9,19.2,1.5,0.7,33.4,5.2,2.1,1.9,2.5,7.3,0.14,0.001,.549,6,2007
Caron Butler,WAS,63.0,63.0,39.3,0.463,0.25,0.48,0.472,0.863,7.4,3.7,2.1,0.3,19.1,18.3,0.537,15.3,10.8,15.9,2.8,0.5,23.1,3.4,1.9,0.9,1.8,5.3,0.103,0.0,.500,7,2007
Cedric Bozeman,ATL,23.0,5.0,8.7,0.282,0.154,0.346,0.308,0.333,1.0,0.4,0.2,0.1,1.1,-0.1,0.312,12.3,7.0,6.9,1.3,0.8,11.7,-0.4,0.1,-7.3,-0.3,-0.3,-0.077,0.0,.366,13,2007
Cedric Simmons,NOK,43.0,4.0,12.4,0.417,0.0,0.417,0.417,0.485,2.5,0.3,0.2,0.5,2.9,8.0,0.43,13.9,11.6,3.5,0.8,3.4,14.4,-0.3,0.5,-4.4,-0.3,0.3,0.025,0.0,.476,10,2007
Channing Frye,NYK,72.0,59.0,26.3,0.433,0.167,0.44,0.435,0.787,5.5,0.9,0.5,0.6,9.5,10.5,0.464,18.9,12.4,6.2,1.0,1.8,20.0,-0.6,1.6,-4.0,-0.9,0.9,0.024,0.0,.402,11,2007
Charlie Bell,MIL,82.0,64.0,34.7,0.437,0.352,0.488,0.503,0.78,2.9,3.0,1.2,0.0,13.5,13.1,0.53,7.6,4.9,13.6,1.8,0.1,18.3,3.6,0.4,-1.3,0.5,4.0,0.068,0.0,.341,14,2007
Charlie Villanueva,MIL,39.0,17.0,25.2,0.47,0.337,0.508,0.508,0.82,5.8,0.9,0.6,0.3,11.8,15.8,0.547,20.1,13.6,6.1,1.3,0.9,21.8,1.2,0.6,-1.4,0.2,1.7,0.085,0.0,.341,14,2007
Chauncey Billups,DET,70.0,70.0,36.2,0.427,0.345,0.479,0.494,0.883,3.4,7.2,1.2,0.2,17.0,21.3,0.591,10.0,5.6,32.9,1.8,0.5,21.5,8.7,2.7,4.7,4.3,11.4,0.216,0.003,.646,1,2007
Chris Bosh,TOR,69.0,69.0,38.5,0.496,0.343,0.501,0.502,0.785,10.7,2.5,0.6,1.3,22.6,22.6,0.577,24.8,16.4,11.7,0.8,2.6,26.7,6.1,3.5,2.7,3.1,9.6,0.174,0.033,.573,4,2007
Chris Duhon,CHI,78.0,30.0,24.4,0.408,0.359,0.458,0.499,0.752,2.2,4.0,0.9,0.1,7.2,11.9,0.529,8.7,5.1,24.4,1.9,0.2,14.8,1.9,3.0,0.5,1.2,4.8,0.121,0.0,.598,3,2007
Chris Kaman,LAC,75.0,66.0,29.0,0.451,0.0,0.452,0.451,0.741,7.8,1.1,0.5,1.5,10.1,12.9,0.502,23.3,16.2,6.1,1.0,4.1,19.0,-0.3,3.2,-3.0,-0.5,2.9,0.063,0.0,.488,9,2007
Chris McCray,MIL,5.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.7,0.0,0.0,0.0,0.0,0.0,0.0,18.8,-0.1,0.0,-27.7,-0.1,-0.1,-0.537,0.0,.341,14,2007
Chris Paul,NOK,64.0,64.0,36.8,0.437,0.35,0.455,0.466,0.818,4.4,8.9,1.8,0.0,17.2,22.0,0.537,11.3,6.9,41.3,2.7,0.1,23.1,6.2,2.6,5.0,4.2,8.8,0.179,0.0,.476,10,2007
Chris Quinn,MIA,42.0,1.0,9.7,0.366,0.351,0.378,0.443,0.676,0.7,1.5,0.4,0.0,3.4,12.3,0.479,6.8,4.3,25.8,2.0,0.0,19.6,0.3,0.3,-1.9,0.0,0.6,0.07,0.0,.537,5,2007
Chris Webber,PHI,61.0,60.0,29.9,0.452,0.364,0.454,0.455,0.638,7.2,3.1,1.0,0.7,11.2,16.0,0.482,20.5,14.3,17.8,1.8,1.7,21.1,0.7,2.7,1.0,1.4,3.4,0.09,0.0,.427,9,2007
Chris Wilcox,SEA,82.0,81.0,31.5,0.529,0.0,0.533,0.529,0.684,7.7,1.0,0.9,0.5,13.5,16.6,0.568,21.1,14.6,5.3,1.4,1.1,19.3,4.1,1.9,-1.1,0.6,6.0,0.112,0.0,.378,14,2007
Chuck Hayes,HOU,78.0,43.0,22.0,0.573,0.0,0.573,0.573,0.618,6.7,0.6,0.9,0.2,5.6,13.9,0.587,21.1,17.5,4.4,2.2,0.8,11.9,2.9,3.6,-0.7,0.6,6.4,0.179,0.0,.634,4,2007
Chucky Atkins,MEM,75.0,23.0,27.5,0.434,0.379,0.474,0.515,0.81,1.9,4.6,0.7,0.1,13.2,17.4,0.58,7.0,4.0,27.9,1.2,0.1,21.4,5.1,-0.2,0.4,1.2,4.9,0.114,0.0,.268,15,2007
Clifford Robinson,NJN,50.0,1.0,19.1,0.372,0.379,0.368,0.429,0.444,2.4,1.0,0.2,0.5,4.1,5.9,0.434,11.2,7.5,8.2,0.7,1.9,12.9,-0.5,0.8,-4.1,-0.5,0.3,0.013,0.0,.500,6,2007
Corey Maggette,LAC,75.0,31.0,30.5,0.454,0.2,0.476,0.462,0.82,5.9,2.8,0.9,0.2,16.9,18.6,0.583,18.2,11.5,15.9,1.5,0.5,26.0,4.5,2.5,0.5,1.5,7.0,0.146,0.0,.488,9,2007
Corliss Williamson,SAC,68.0,1.0,19.7,0.51,0.0,0.512,0.51,0.715,3.2,0.6,0.4,0.2,9.1,12.7,0.559,14.2,9.7,5.2,1.1,0.9,21.9,0.6,0.9,-4.1,-0.7,1.5,0.054,0.0,.402,11,2007
Craig Smith,MIN,82.0,5.0,18.7,0.531,0.0,0.538,0.531,0.624,5.1,0.6,0.6,0.2,7.4,15.7,0.558,20.3,16.2,5.4,1.8,0.9,18.7,2.1,1.7,-1.8,0.1,3.9,0.121,0.0,.390,13,2007
Cuttino Mobley,LAC,78.0,73.0,36.4,0.44,0.411,0.451,0.497,0.837,3.4,2.5,1.2,0.3,13.8,12.5,0.546,9.0,5.6,11.7,1.7,0.7,18.4,2.2,2.4,-1.0,0.8,4.6,0.078,0.0,.488,9,2007
D.J. Mbenga,DAL,21.0,0.0,3.8,0.313,0.0,0.313,0.313,0.875,0.5,0.3,0.1,0.2,0.8,7.2,0.435,11.9,8.4,10.9,2.0,4.8,14.5,-0.1,0.1,-3.7,0.0,0.1,0.055,0.0,.817,1,2007
Dahntay Jones,MEM,78.0,25.0,21.4,0.477,0.417,0.479,0.483,0.793,2.0,0.9,0.5,0.3,7.5,9.6,0.542,7.6,5.5,6.6,1.2,1.0,17.0,0.7,0.0,-4.6,-1.1,0.7,0.019,0.0,.268,15,2007
Dajuan Wagner,GSW,1.0,0.0,7.0,1.0,1.0,0.0,1.5,0.5,0.0,1.0,0.0,0.0,4.0,17.2,1.064,0.0,0.0,20.9,0.0,0.0,17.5,0.0,0.0,4.2,0.0,0.0,0.122,0.0,.512,8,2007
Dale Davis,DET,46.0,6.0,10.1,0.446,0.0,0.446,0.446,0.654,3.0,0.3,0.2,0.7,1.8,13.2,0.486,20.0,17.5,3.9,1.2,5.7,10.3,0.5,0.8,-0.8,0.1,1.3,0.132,0.0,.646,1,2007
Damien Wilkins,SEA,82.0,31.0,24.8,0.435,0.41,0.442,0.477,0.882,2.8,1.9,1.1,0.2,8.8,13.1,0.535,8.4,6.7,12.0,2.4,0.6,17.7,1.8,1.0,-0.9,0.6,2.8,0.066,0.0,.378,14,2007
Damir Markota,MIL,30.0,0.0,5.7,0.365,0.375,0.361,0.423,0.636,1.0,0.2,0.1,0.0,1.7,5.0,0.449,14.0,10.7,5.2,0.9,0.5,19.1,-0.3,0.0,-8.5,-0.3,-0.2,-0.07,0.0,.341,14,2007
Damon Jones,CLE,60.0,0.0,19.6,0.386,0.385,0.387,0.511,0.682,1.1,1.6,0.3,0.0,6.6,10.2,0.525,5.8,3.3,12.7,0.7,0.1,15.9,1.2,1.1,-0.5,0.5,2.4,0.097,0.0,.610,2,2007
Damon Stoudamire,MEM,62.0,51.0,24.2,0.391,0.337,0.427,0.459,0.795,2.2,4.8,0.8,0.0,7.5,12.6,0.493,8.6,5.5,31.3,1.6,0.1,17.3,1.1,0.1,-1.9,0.1,1.1,0.036,0.0,.268,15,2007
Dan Dickau,POR,50.0,3.0,8.9,0.358,0.262,0.422,0.411,0.792,0.9,1.4,0.3,0.0,3.3,12.2,0.476,10.3,6.0,26.3,1.7,0.2,21.3,0.3,0.2,-2.2,0.0,0.4,0.048,0.0,.390,12,2007
Dan Gadzuric,MIL,54.0,8.0,15.6,0.474,0.0,0.476,0.474,0.467,4.6,0.5,0.4,0.6,4.8,11.9,0.482,21.6,17.2,5.3,1.4,2.9,17.0,0.1,0.7,-5.4,-0.7,0.8,0.043,0.0,.341,14,2007
Daniel Ewing,LAC,61.0,3.0,11.7,0.404,0.318,0.436,0.447,0.778,1.2,1.5,0.5,0.1,2.9,9.3,0.495,10.7,6.1,19.8,2.4,0.4,15.0,-0.3,0.7,-2.8,-0.1,0.5,0.033,0.0,.488,9,2007
Daniel Gibson,CLE,60.0,16.0,16.5,0.424,0.419,0.43,0.537,0.718,1.5,1.2,0.4,0.1,4.6,9.4,0.556,7.7,5.4,10.7,1.2,0.6,13.4,0.8,1.2,-0.7,0.3,2.0,0.098,0.0,.610,2,2007
