Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Alton Ford,HOU,9.0,0.0,4.6,0.545,0.0,0.545,0.545,0.5,1.2,0.3,0.0,0.1,1.7,12.4,0.55,21.9,15.8,13.5,0.0,1.9,19.4,0.0,0.1,-0.7,0.0,0.1,0.117,0.0,.549,7,2004
Alvin Williams,TOR,56.0,54.0,30.9,0.405,0.292,0.43,0.431,0.776,2.7,4.0,1.0,0.2,8.8,11.4,0.463,8.8,5.0,23.6,1.8,0.4,17.1,0.3,1.8,-1.9,0.0,2.1,0.058,0.0,.402,11,2004
Amal McCaskill,PHI,59.0,3.0,10.8,0.402,0.0,0.405,0.402,0.704,2.3,0.3,0.2,0.3,1.9,7.3,0.438,15.6,12.3,5.2,1.0,2.5,11.4,-0.1,0.7,-4.0,-0.3,0.6,0.047,0.0,.402,10,2004
Amar'e Stoudemire,PHO,55.0,53.0,36.8,0.475,0.2,0.477,0.476,0.713,9.0,1.4,1.2,1.6,20.6,19.8,0.536,19.2,14.0,7.0,1.6,3.3,27.5,2.4,2.0,0.1,1.1,4.4,0.105,0.0,.354,13,2004
Andre Miller,DEN,82.0,82.0,34.6,0.457,0.185,0.477,0.463,0.832,4.5,6.1,1.7,0.3,14.8,18.8,0.541,9.7,7.3,29.1,2.6,0.6,20.7,6.1,2.6,2.5,3.3,8.8,0.148,0.0,.524,8,2004
Andrei Kirilenko,UTA,78.0,78.0,37.1,0.443,0.338,0.471,0.479,0.79,8.1,3.1,1.9,2.8,16.5,22.6,0.559,17.5,13.5,15.7,2.9,6.3,21.9,6.5,5.0,7.9,7.2,11.6,0.192,0.002,.512,9,2004
Andrew DeClercq,ORL,71.0,53.0,17.1,0.477,0.0,0.477,0.477,0.815,4.5,0.6,0.7,0.5,3.2,10.6,0.526,17.8,14.8,5.5,2.1,1.9,10.2,1.1,0.6,-3.6,-0.5,1.7,0.069,0.0,.256,15,2004
Anfernee Hardaway,PHO,76.0,14.0,27.6,0.411,0.38,0.415,0.433,0.804,3.8,2.3,0.9,0.3,9.2,11.8,0.472,11.9,7.9,13.9,1.8,0.7,18.6,0.6,1.4,-1.7,0.1,2.0,0.046,0.0,.354,13,2004
Ansu Sesay,SEA,57.0,2.0,10.2,0.455,0.286,0.478,0.472,0.696,1.6,0.3,0.3,0.4,3.5,13.0,0.504,9.8,9.3,5.4,1.7,2.6,17.6,0.6,0.2,-2.5,-0.1,0.8,0.065,0.0,.451,12,2004
Antawn Jamison,DAL,82.0,2.0,29.0,0.535,0.4,0.541,0.543,0.748,6.3,0.9,1.0,0.4,14.8,21.2,0.581,13.5,11.9,4.7,1.8,0.9,20.7,8.1,1.0,1.7,2.2,9.0,0.183,0.0,.634,5,2004
Anthony Carter,SAS,5.0,2.0,17.4,0.297,0.0,0.324,0.297,0.0,2.2,2.4,0.8,0.0,4.4,0.3,0.297,11.4,7.1,23.3,2.5,0.0,26.0,-0.5,0.2,-10.9,-0.2,-0.3,-0.176,0.0,.695,2,2004
Anthony Goldwire,NJN,11.0,0.0,7.7,0.318,0.25,0.357,0.364,1.0,0.6,1.0,0.5,0.0,1.5,8.8,0.379,7.8,4.7,18.9,3.2,0.0,14.1,0.0,0.1,-1.5,0.0,0.1,0.042,0.0,.573,3,2004
Anthony Johnson,IND,73.0,7.0,21.9,0.406,0.336,0.436,0.456,0.798,1.8,2.8,0.9,0.1,6.2,11.6,0.497,7.6,4.8,21.4,2.2,0.4,15.6,1.4,2.2,-0.4,0.6,3.6,0.109,0.0,.744,1,2004
Anthony Peeler,SAC,75.0,0.0,18.5,0.448,0.482,0.425,0.546,0.836,2.0,1.6,0.7,0.1,5.7,11.8,0.575,9.7,6.2,12.8,2.1,0.5,14.7,1.4,0.8,-0.5,0.5,2.2,0.076,0.0,.671,4,2004
Antoine Walker,DAL,82.0,82.0,34.6,0.428,0.269,0.487,0.464,0.554,8.3,4.5,0.8,0.8,14.0,15.8,0.475,19.1,13.1,19.4,1.2,1.7,21.8,2.4,1.5,0.5,1.8,3.9,0.066,0.0,.634,5,2004
Antonio Daniels,SEA,71.0,32.0,21.3,0.47,0.362,0.514,0.523,0.842,2.0,4.2,0.6,0.1,8.0,19.7,0.596,9.2,5.5,31.9,1.6,0.3,16.5,5.8,0.0,2.9,1.9,5.8,0.184,0.0,.451,12,2004
Antonio Davis,TOR,80.0,79.0,32.1,0.403,0.0,0.403,0.403,0.765,8.4,1.7,0.5,0.8,8.8,11.8,0.465,20.4,14.4,9.0,0.8,1.9,15.5,1.0,2.8,-2.4,-0.3,3.8,0.071,0.0,.402,11,2004
Antonio McDyess,PHO,42.0,20.0,22.1,0.47,0.0,0.47,0.47,0.551,6.1,0.9,0.9,0.6,6.9,12.6,0.486,23.0,15.9,6.5,2.1,1.9,17.6,0.0,1.2,-2.2,-0.1,1.2,0.061,0.0,.354,13,2004
Austin Croshere,IND,77.0,0.0,13.6,0.388,0.389,0.387,0.479,0.894,3.2,0.7,0.3,0.2,5.0,14.4,0.549,20.8,13.7,8.5,1.3,1.0,18.3,1.6,1.8,1.1,0.8,3.4,0.156,0.0,.744,1,2004
Avery Johnson,GSW,46.0,1.0,13.8,0.402,0.0,0.408,0.402,0.667,0.7,2.4,0.6,0.1,4.6,11.7,0.454,5.3,2.9,29.1,2.2,0.3,20.6,-0.2,0.4,-2.8,-0.1,0.2,0.016,0.0,.451,11,2004
Baron Davis,NOH,67.0,66.0,40.1,0.395,0.321,0.448,0.462,0.673,4.3,7.5,2.4,0.4,22.9,20.7,0.492,9.6,6.1,37.9,3.2,0.8,30.1,4.3,3.2,5.2,4.8,7.5,0.133,0.003,.500,5,2004
Ben Handlogten,UTA,17.0,0.0,10.1,0.532,0.0,0.532,0.532,0.667,3.2,0.4,0.2,0.2,4.0,17.1,0.577,24.2,19.8,6.5,1.0,2.0,18.6,0.4,0.2,-2.0,0.0,0.6,0.168,0.0,.512,9,2004
Ben Wallace,DET,81.0,81.0,37.7,0.421,0.125,0.424,0.422,0.49,12.4,1.7,1.8,3.0,9.5,17.3,0.441,25.5,19.1,7.7,2.6,6.1,15.3,1.1,9.1,3.5,4.3,10.2,0.16,0.02,.659,2,2004
Bimbo Coles,MIA,22.0,1.0,7.7,0.353,0.0,0.353,0.353,0.667,0.5,0.7,0.1,0.0,1.3,1.8,0.382,5.5,3.4,14.2,1.0,0.0,12.6,-0.2,0.1,-8.5,-0.3,-0.1,-0.036,0.0,.512,4,2004
Bo Outlaw,MEM,82.0,1.0,19.6,0.51,0.0,0.516,0.51,0.526,4.2,1.1,0.9,0.9,4.6,13.1,0.522,15.4,12.0,8.7,2.4,3.2,12.1,1.4,2.2,0.9,1.2,3.6,0.107,0.0,.610,6,2004
Bob Sura,DET,80.0,18.0,20.8,0.416,0.266,0.446,0.438,0.757,4.1,2.9,0.8,0.2,7.4,16.2,0.51,15.3,11.2,24.1,2.0,0.6,19.0,2.6,2.0,1.1,1.3,4.6,0.133,0.0,.659,2,2004
Bobby Jackson,SAC,50.0,0.0,23.7,0.444,0.37,0.488,0.513,0.752,3.5,2.1,1.0,0.2,13.8,19.2,0.538,11.1,8.3,15.8,2.1,0.5,26.8,2.3,0.8,2.1,1.2,3.1,0.124,0.0,.671,4,2004
Bobby Simmons,LAC,56.0,8.0,24.6,0.394,0.167,0.402,0.397,0.834,4.7,1.7,0.9,0.3,7.8,12.6,0.488,12.3,10.8,11.5,2.0,0.9,16.8,1.6,0.4,-1.6,0.1,2.0,0.07,0.0,.341,14,2004
Bonzi Wells,POR,72.0,27.0,26.0,0.427,0.319,0.437,0.44,0.754,3.6,1.9,1.3,0.3,12.3,13.0,0.476,11.2,7.9,13.6,2.6,0.7,26.5,-0.9,1.8,-3.0,-0.4,0.9,0.023,0.0,.500,10,2004
Boris Diaw,ATL,76.0,37.0,25.2,0.447,0.231,0.467,0.457,0.602,4.5,2.4,0.8,0.5,4.5,8.8,0.483,13.5,10.1,14.9,1.6,1.4,11.4,-0.3,1.1,-2.3,-0.2,0.8,0.021,0.0,.341,12,2004
Boštjan Nachbar,HOU,45.0,3.0,11.5,0.356,0.365,0.348,0.443,0.724,1.6,0.7,0.3,0.3,3.1,8.3,0.477,13.5,8.0,9.8,1.5,2.1,15.5,0.0,0.8,-1.2,0.1,0.8,0.071,0.0,.549,7,2004
Brad Miller,SAC,72.0,53.0,36.4,0.51,0.316,0.521,0.518,0.778,10.3,4.3,0.9,1.2,14.1,19.4,0.579,23.3,16.1,18.5,1.3,2.3,17.6,7.1,3.0,3.1,3.4,10.0,0.184,0.0,.671,4,2004
Brandon Armstrong,NJN,56.0,0.0,7.8,0.371,0.365,0.374,0.426,0.5,0.8,0.2,0.2,0.0,2.7,5.5,0.427,8.4,5.8,5.7,1.5,0.4,21.7,-0.8,0.5,-7.5,-0.6,-0.3,-0.03,0.0,.573,3,2004
Brandon Hunter,BOS,36.0,12.0,11.3,0.457,0.0,0.469,0.457,0.442,3.3,0.5,0.4,0.0,3.5,12.6,0.463,18.8,16.6,7.9,1.6,0.2,17.6,0.2,0.4,-2.4,0.0,0.6,0.066,0.0,.439,8,2004
Brendan Haywood,WAS,77.0,59.0,19.3,0.515,0.0,0.517,0.515,0.585,5.0,0.6,0.4,1.3,7.0,17.2,0.547,15.6,14.6,5.2,1.1,4.9,17.0,2.4,1.4,-0.7,0.5,3.8,0.123,0.0,.305,13,2004
Brent Barry,SEA,59.0,53.0,30.6,0.504,0.452,0.577,0.637,0.827,3.5,5.8,1.4,0.3,10.8,18.3,0.668,11.9,6.7,30.5,2.5,0.7,15.8,4.9,0.7,3.2,2.4,5.7,0.151,0.0,.451,12,2004
Brevin Knight,WAS,56.0,13.0,18.5,0.427,0.25,0.433,0.431,0.754,2.0,3.6,1.5,0.0,4.7,13.6,0.475,10.8,6.1,31.7,4.2,0.1,14.9,0.5,1.2,-0.3,0.4,1.7,0.078,0.0,.305,13,2004
Brian Cardinal,GSW,76.0,11.0,21.5,0.472,0.444,0.482,0.531,0.878,4.2,1.4,0.9,0.3,9.6,19.4,0.626,15.0,10.9,10.7,2.2,0.9,18.9,5.5,1.7,3.2,2.2,7.2,0.212,0.0,.451,11,2004
Brian Cook,LAL,35.0,2.0,12.6,0.475,0.0,0.493,0.475,0.75,2.9,0.6,0.5,0.5,4.4,14.0,0.505,18.2,12.9,7.4,1.9,2.7,17.3,0.5,0.7,-1.1,0.1,1.1,0.122,0.0,.683,3,2004
Brian Grant,MIA,76.0,76.0,30.3,0.471,0.0,0.472,0.471,0.782,6.9,0.9,0.7,0.5,8.7,12.1,0.502,17.9,13.3,5.3,1.2,1.2,15.2,2.1,2.8,-2.0,0.0,4.9,0.101,0.0,.512,4,2004
Brian Scalabrine,NJN,69.0,2.0,13.4,0.394,0.244,0.429,0.417,0.829,2.5,0.9,0.3,0.2,3.5,9.5,0.482,16.6,11.0,11.3,1.2,1.2,14.7,0.3,1.4,-2.6,-0.1,1.7,0.089,0.0,.573,3,2004
Brian Skinner,MIL,56.0,54.0,28.2,0.497,0.0,0.497,0.497,0.572,7.3,0.9,0.5,1.1,10.5,14.4,0.513,21.0,14.8,5.3,1.0,2.8,18.7,1.2,1.6,-1.8,0.1,2.7,0.083,0.0,.500,6,2004
Britton Johnsen,ORL,20.0,4.0,14.5,0.288,0.083,0.34,0.297,0.438,2.2,0.6,0.4,0.0,2.1,2.6,0.318,12.0,8.8,6.1,1.3,0.2,12.5,-0.5,0.0,-7.8,-0.4,-0.6,-0.096,0.0,.256,15,2004
Bruce Bowen,SAS,82.0,82.0,32.0,0.42,0.363,0.462,0.497,0.579,3.1,1.4,1.0,0.4,6.9,8.2,0.512,8.8,5.4,6.7,1.7,0.9,11.3,0.8,4.6,-0.5,1.0,5.4,0.098,0.0,.695,2,2004
Bruno Šundov,NYK,5.0,0.0,6.6,0.4,0.0,0.4,0.4,0.5,2.0,0.2,0.0,0.0,2.2,3.5,0.435,26.8,16.8,6.4,0.0,0.0,21.3,-0.1,0.0,-10.7,-0.1,0.0,-0.046,0.0,.476,7,2004
Bryce Drew,NOH,15.0,0.0,5.2,0.222,0.143,0.273,0.25,1.0,0.4,0.9,0.3,0.0,0.8,4.5,0.311,9.0,4.4,25.7,2.8,0.0,16.0,-0.2,0.1,-7.5,-0.1,-0.2,-0.095,0.0,.500,5,2004
Bryon Russell,LAL,72.0,1.0,13.1,0.402,0.384,0.417,0.49,0.769,2.0,1.0,0.4,0.2,4.0,11.6,0.53,13.9,8.7,11.4,1.8,0.9,14.7,1.1,1.1,-0.2,0.4,2.2,0.111,0.0,.683,3,2004
Calbert Cheaney,GSW,79.0,7.0,26.2,0.481,0.0,0.489,0.481,0.61,3.3,1.7,0.8,0.2,7.6,10.6,0.493,10.0,7.1,11.2,1.6,0.4,15.5,1.0,1.3,-2.3,-0.1,2.3,0.054,0.0,.451,11,2004
Calvin Booth,SEA,71.0,35.0,17.0,0.466,0.0,0.469,0.466,0.798,3.9,0.4,0.2,1.4,4.9,13.6,0.521,18.8,13.7,3.7,0.8,6.3,14.4,1.3,0.9,-1.8,0.0,2.2,0.088,0.0,.451,12,2004
Carlos Arroyo,UTA,71.0,71.0,28.3,0.441,0.325,0.462,0.466,0.804,2.6,5.0,0.9,0.1,12.6,16.8,0.517,9.0,5.7,34.6,1.7,0.2,23.7,3.5,1.2,0.9,1.5,4.7,0.112,0.0,.512,9,2004
Carlos Boozer,CLE,75.0,75.0,34.6,0.523,0.167,0.526,0.524,0.768,11.4,2.0,1.0,0.7,15.5,20.8,0.567,26.8,18.3,10.3,1.5,1.5,20.0,6.1,3.4,2.1,2.7,9.4,0.174,0.0,.427,9,2004
Carmelo Anthony,DEN,82.0,82.0,36.5,0.426,0.322,0.444,0.449,0.777,6.1,2.8,1.2,0.5,21.0,17.6,0.509,12.1,9.4,13.8,1.7,1.0,28.5,3.7,2.4,0.1,1.6,6.1,0.098,0.001,.524,8,2004
Caron Butler,MIA,68.0,56.0,29.9,0.38,0.238,0.39,0.388,0.756,4.8,1.9,1.1,0.2,9.2,10.7,0.44,13.6,9.4,10.8,2.0,0.5,18.5,-0.2,2.4,-2.9,-0.4,2.1,0.05,0.0,.512,4,2004
Casey Jacobsen,PHO,78.0,13.0,23.4,0.417,0.417,0.417,0.521,0.82,2.6,1.3,0.6,0.1,6.0,9.6,0.57,10.0,6.3,8.0,1.4,0.4,11.8,2.1,0.5,-1.8,0.1,2.6,0.068,0.0,.354,13,2004
Cezary Trybański,PHO,7.0,0.0,2.1,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,-12.1,0.102,7.6,3.8,0.0,3.6,5.0,21.0,-0.1,0.0,-22.3,-0.1,-0.1,-0.396,0.0,.354,13,2004
Charles Oakley,HOU,7.0,0.0,3.6,0.333,0.0,0.333,0.333,0.833,0.7,0.3,0.0,0.0,1.3,8.1,0.521,22.4,11.8,13.2,0.0,0.0,18.4,0.0,0.0,-4.7,0.0,0.1,0.147,0.0,.549,7,2004
Charlie Ward,SAS,71.0,10.0,17.6,0.41,0.408,0.413,0.518,0.741,2.0,3.0,0.9,0.2,6.0,14.5,0.528,11.9,6.6,29.0,2.7,0.7,18.4,1.1,1.8,2.3,1.4,2.9,0.11,0.0,.695,2,2004
Chauncey Billups,DET,78.0,78.0,35.4,0.394,0.388,0.396,0.459,0.878,3.5,5.7,1.1,0.1,16.9,18.6,0.55,10.0,5.8,29.3,1.7,0.2,23.5,7.1,4.2,3.6,3.9,11.3,0.198,0.0,.659,2,2004
Cherokee Parks,GSW,12.0,0.0,5.3,0.4,0.0,0.4,0.4,0.667,0.8,0.1,0.0,0.2,1.0,7.0,0.475,10.6,8.8,2.4,0.0,3.4,10.5,0.0,0.0,-2.3,0.0,0.1,0.043,0.0,.451,11,2004
Chris Andersen,DEN,71.0,0.0,14.5,0.443,0.0,0.446,0.443,0.589,4.2,0.5,0.5,1.6,3.4,14.4,0.486,23.3,16.3,5.1,1.7,7.8,12.7,0.5,1.9,0.4,0.6,2.4,0.111,0.0,.524,8,2004
Chris Bosh,TOR,75.0,63.0,33.5,0.459,0.357,0.461,0.463,0.701,7.4,1.0,0.8,1.4,11.5,15.1,0.513,16.9,12.8,5.8,1.3,3.1,18.3,2.5,3.8,-0.8,0.8,6.2,0.119,0.0,.402,11,2004
Chris Crawford,ATL,56.0,25.0,21.6,0.448,0.389,0.466,0.495,0.866,3.1,0.8,0.7,0.4,10.2,15.8,0.544,10.9,8.2,7.0,1.6,1.2,21.8,2.2,0.5,-1.5,0.1,2.7,0.107,0.0,.341,12,2004
Chris Jefferies,TOR,21.0,2.0,9.3,0.375,0.405,0.333,0.493,0.65,1.4,0.3,0.2,0.3,4.0,8.4,0.52,13.8,8.1,7.1,1.1,2.6,23.0,-0.2,0.2,-4.3,-0.1,0.0,0.0,0.0,.402,11,2004
Chris Kaman,LAC,82.0,61.0,22.5,0.46,0.0,0.462,0.46,0.697,5.6,1.0,0.3,0.9,6.1,9.6,0.502,20.9,14.2,7.7,0.7,2.9,15.7,-0.9,0.9,-4.2,-1.0,0.0,0.001,0.0,.341,14,2004
Chris Mihm,CLE,76.0,17.0,17.5,0.488,0.0,0.488,0.488,0.663,5.4,0.3,0.5,0.8,6.3,14.6,0.531,21.6,17.6,2.7,1.4,3.6,18.5,1.1,1.8,-3.0,-0.3,2.9,0.104,0.0,.427,9,2004
Chris Webber,SAC,23.0,23.0,36.1,0.413,0.2,0.416,0.414,0.711,8.7,4.6,1.3,0.9,18.7,17.2,0.456,20.3,13.6,22.0,1.9,1.7,28.9,0.1,0.9,-0.6,0.3,1.1,0.061,0.0,.671,4,2004
Chris Whitney,WAS,16.0,5.0,11.6,0.378,0.444,0.333,0.467,1.0,0.9,0.9,0.4,0.1,2.9,10.1,0.498,7.4,4.5,12.5,1.7,0.8,12.6,0.2,0.1,-0.4,0.1,0.2,0.058,0.0,.305,13,2004
Chris Wilcox,LAC,65.0,17.0,20.6,0.521,0.0,0.522,0.521,0.7,4.7,0.8,0.4,0.3,8.6,15.3,0.557,15.4,13.0,7.0,1.1,1.1,19.3,2.3,0.3,-2.2,-0.1,2.6,0.094,0.0,.341,14,2004
Christian Laettner,WAS,48.0,18.0,20.5,0.465,0.286,0.481,0.477,0.8,4.8,1.9,0.8,0.6,5.9,14.5,0.511,21.3,13.2,15.7,2.0,2.1,14.4,1.1,1.1,0.5,0.6,2.3,0.111,0.0,.305,13,2004
Chucky Atkins,DET,64.0,24.0,24.1,0.397,0.336,0.457,0.48,0.753,1.5,3.5,0.7,0.0,8.4,12.1,0.511,6.2,3.5,24.7,1.5,0.1,18.5,1.5,1.3,-1.1,0.3,2.7,0.085,0.0,.659,2,2004
Clarence Weatherspoon,NYK,52.0,1.0,16.7,0.493,0.0,0.495,0.493,0.736,3.9,0.6,0.6,0.3,5.0,14.6,0.538,16.9,13.8,5.9,1.9,1.3,15.2,1.2,1.3,0.3,0.5,2.6,0.141,0.0,.476,7,2004
Clifford Robinson,GSW,82.0,82.0,34.7,0.387,0.357,0.403,0.447,0.711,3.9,3.3,0.8,0.9,11.8,10.8,0.473,10.6,6.4,16.0,1.3,1.8,19.3,-0.1,2.1,-1.1,0.6,2.0,0.033,0.0,.451,11,2004
Corey Maggette,LAC,73.0,72.0,36.0,0.447,0.329,0.482,0.485,0.848,5.9,3.1,0.9,0.2,20.7,20.1,0.586,14.6,9.3,15.8,1.3,0.4,25.2,8.2,0.5,2.1,2.7,8.6,0.157,0.0,.341,14,2004
Corie Blount,TOR,62.0,3.0,16.9,0.455,0.0,0.46,0.455,0.556,4.4,0.9,0.8,0.4,4.0,11.9,0.462,19.1,14.5,9.0,2.5,1.7,13.3,0.3,1.6,-1.4,0.1,1.9,0.085,0.0,.402,11,2004
Corliss Williamson,DET,79.0,0.0,19.9,0.505,0.0,0.505,0.505,0.731,3.2,0.7,0.4,0.3,9.5,14.4,0.546,12.2,9.4,7.2,1.0,1.0,23.8,1.6,2.5,-1.5,0.2,4.1,0.124,0.0,.659,2,2004
Curtis Borchardt,UTA,16.0,0.0,16.1,0.393,0.0,0.4,0.393,0.778,3.4,0.9,0.2,0.9,3.6,7.9,0.454,20.0,13.0,9.8,0.9,4.6,14.8,-0.2,0.3,-3.0,-0.1,0.1,0.026,0.0,.512,9,2004
Cuttino Mobley,HOU,80.0,80.0,40.4,0.426,0.39,0.448,0.501,0.811,4.5,3.2,1.3,0.4,15.8,14.1,0.535,11.2,6.6,14.7,1.8,0.8,20.1,3.4,4.3,1.4,2.8,7.6,0.114,0.0,.549,7,2004
Dahntay Jones,MEM,20.0,0.0,7.7,0.283,0.25,0.286,0.292,0.455,1.2,0.6,0.2,0.3,1.8,2.5,0.311,11.9,8.4,12.0,1.7,2.8,20.4,-0.5,0.2,-7.7,-0.2,-0.4,-0.114,0.0,.610,6,2004
Dajuan Wagner,CLE,44.0,4.0,16.1,0.366,0.36,0.368,0.417,0.681,1.3,1.2,0.6,0.2,6.5,8.6,0.439,7.7,4.5,12.5,1.9,0.7,23.3,-0.5,0.4,-4.9,-0.5,-0.1,-0.008,0.0,.427,9,2004
Dale Davis,POR,76.0,37.0,22.1,0.473,0.0,0.473,0.473,0.613,5.2,0.9,0.6,0.8,4.4,12.9,0.505,16.8,14.1,6.6,1.4,2.8,10.3,2.4,1.5,-0.3,0.7,3.9,0.11,0.0,.500,10,2004
Damon Jones,MIL,82.0,26.0,24.6,0.401,0.359,0.446,0.494,0.764,2.1,5.8,0.4,0.0,7.0,14.2,0.516,8.7,4.8,36.7,0.8,0.1,14.8,3.6,0.3,0.0,1.0,3.9,0.093,0.0,.500,6,2004
Damon Stoudamire,POR,82.0,82.0,38.0,0.401,0.365,0.426,0.477,0.876,3.8,6.1,1.2,0.1,13.4,14.8,0.508,9.7,5.9,27.0,1.8,0.2,19.2,4.5,1.4,0.2,1.7,5.9,0.091,0.0,.500,10,2004
Damone Brown,NJN,3.0,0.0,5.7,0.1,0.0,0.1,0.1,0.5,1.7,0.0,0.7,0.0,1.0,-4.3,0.138,13.9,17.4,0.0,6.3,0.0,32.8,-0.2,0.0,-15.7,-0.1,-0.1,-0.345,0.0,.573,3,2004
Dan Dickau,POR,43.0,0.0,6.8,0.378,0.333,0.397,0.429,0.786,0.6,0.9,0.4,0.0,2.2,9.0,0.456,7.4,5.1,21.8,3.1,0.0,20.6,-0.2,0.2,-3.4,-0.1,0.0,-0.003,0.0,.500,10,2004
Dan Gadzuric,MIL,75.0,0.0,16.8,0.524,0.0,0.526,0.524,0.492,4.6,0.4,0.7,1.4,5.7,17.0,0.529,19.8,15.6,3.7,2.1,6.1,16.0,1.7,2.0,0.7,0.8,3.7,0.141,0.0,.500,6,2004
Dan Langhi,MIL,6.0,0.0,6.2,0.357,0.5,0.333,0.393,1.0,0.7,0.0,0.0,0.0,2.2,1.8,0.437,12.2,6.1,0.0,0.0,0.0,20.9,-0.1,0.0,-9.9,-0.1,-0.1,-0.068,0.0,.500,6,2004
Dana Barros,BOS,1.0,0.0,11.0,0.667,0.0,0.667,0.667,1.0,0.0,0.0,0.0,0.0,6.0,17.8,0.773,0.0,0.0,0.0,0.0,0.0,16.0,0.1,0.0,-6.4,0.0,0.1,0.256,0.0,.439,8,2004
Daniel Santiago,MIL,54.0,28.0,13.1,0.479,0.0,0.479,0.479,0.678,2.4,0.4,0.4,0.4,4.0,11.2,0.536,15.6,10.6,5.3,1.4,2.2,15.0,0.6,0.6,-1.9,0.0,1.2,0.083,0.0,.500,6,2004
Danny Fortson,DAL,56.0,20.0,11.2,0.511,0.0,0.511,0.511,0.815,4.5,0.2,0.2,0.2,3.9,15.9,0.605,24.3,21.8,2.0,1.0,1.3,15.2,1.9,0.4,-4.0,-0.3,2.3,0.177,0.0,.634,5,2004
Darius Miles,POR,79.0,56.0,26.3,0.485,0.175,0.502,0.489,0.642,4.5,2.1,0.8,0.8,10.9,16.1,0.514,13.6,9.9,14.0,1.8,2.1,21.5,1.9,1.7,0.4,1.3,3.6,0.083,0.0,.500,10,2004
Darius Songaila,SAC,73.0,7.0,13.4,0.487,0.0,0.487,0.487,0.807,3.1,0.7,0.6,0.2,4.6,14.6,0.541,15.2,13.1,7.6,2.2,0.9,16.4,1.7,0.9,-1.2,0.2,2.6,0.129,0.0,.671,4,2004
Darko Miličić,DET,34.0,0.0,4.7,0.262,0.0,0.266,0.262,0.583,1.3,0.2,0.2,0.4,1.4,6.1,0.318,22.9,15.6,7.5,2.4,7.2,26.0,-0.6,0.5,-10.4,-0.3,-0.2,-0.049,0.0,.659,2,2004
