Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Jodie Meeks,DET,60.0,0.0,24.4,0.416,0.349,0.46,0.485,0.906,1.7,1.3,1.0,0.1,11.0,14.1,0.548,7.1,3.9,8.8,2.1,0.3,20.1,2.2,0.9,-0.5,0.5,3.1,0.103,0.0,.390,12,2015
Joe Harris,CLE,51.0,1.0,9.7,0.4,0.369,0.472,0.529,0.6,0.8,0.5,0.1,0.0,2.7,5.6,0.537,7.8,4.8,7.7,0.7,0.3,14.1,0.0,0.2,-5.6,-0.4,0.2,0.018,0.0,.646,2,2015
Joe Ingles,UTA,79.0,32.0,21.2,0.415,0.356,0.493,0.517,0.75,2.2,2.3,0.9,0.1,5.0,9.6,0.533,10.5,6.0,16.8,2.3,0.5,12.9,0.5,1.6,-1.2,0.3,2.2,0.062,0.0,.463,11,2015
Joe Johnson,BRK,80.0,80.0,34.9,0.435,0.359,0.472,0.494,0.801,4.8,3.6,0.7,0.2,14.4,14.1,0.523,13.3,7.7,17.1,1.1,0.4,20.3,2.6,1.5,-0.1,1.3,4.1,0.07,0.0,.463,8,2015
Joel Anthony,DET,49.0,0.0,8.3,0.581,0.0,0.581,0.581,0.682,1.9,0.1,0.2,1.0,1.8,14.7,0.607,17.0,12.4,1.8,1.5,9.5,9.1,0.5,0.7,0.2,0.2,1.2,0.142,0.0,.390,12,2015
Joel Freeland,POR,48.0,8.0,12.9,0.49,0.0,0.49,0.49,0.84,4.0,0.3,0.2,0.5,3.5,12.2,0.522,21.9,16.6,3.8,0.7,2.7,13.4,0.6,0.9,-2.6,-0.1,1.6,0.122,0.0,.622,6,2015
Joey Dorsey,HOU,69.0,17.0,12.4,0.552,0.0,0.556,0.552,0.289,4.0,0.4,0.6,0.4,2.7,11.1,0.507,22.7,18.0,4.4,2.3,2.3,11.3,0.4,1.5,-3.1,-0.2,1.9,0.108,0.0,.683,3,2015
Joffrey Lauvergne,DEN,24.0,1.0,11.2,0.404,0.188,0.452,0.421,0.643,3.2,0.5,0.3,0.4,3.9,10.5,0.459,20.9,15.5,7.5,1.5,2.9,19.9,-0.2,0.3,-5.6,-0.2,0.1,0.012,0.0,.366,12,2015
John Henson,MIL,67.0,11.0,18.3,0.566,0.0,0.566,0.566,0.569,4.7,0.9,0.4,2.0,7.0,18.0,0.578,17.4,14.5,7.8,1.2,9.3,18.1,1.3,2.4,0.7,0.8,3.6,0.142,0.0,.500,6,2015
John Jenkins,ATL,24.0,3.0,12.4,0.495,0.404,0.596,0.601,0.842,1.6,0.5,0.4,0.0,5.6,15.9,0.629,13.8,7.5,7.0,1.7,0.0,17.8,0.6,0.3,0.3,0.2,0.9,0.147,0.0,.732,1,2015
John Lucas III,DET,21.0,0.0,13.0,0.404,0.31,0.44,0.447,1.0,0.8,2.9,0.4,0.0,4.7,13.0,0.461,5.0,3.2,36.0,1.5,0.0,19.9,0.2,0.1,-2.2,0.0,0.3,0.058,0.0,.390,12,2015
John Salmons,NOP,21.0,0.0,12.9,0.333,0.308,0.364,0.417,0.5,1.0,0.6,0.4,0.2,2.0,5.1,0.422,7.1,4.4,6.6,1.8,1.1,9.3,0.0,0.1,-3.3,-0.1,0.1,0.017,0.0,.549,9,2015
John Wall,WAS,79.0,79.0,35.9,0.445,0.3,0.478,0.473,0.785,4.6,10.0,1.7,0.6,17.6,19.9,0.523,12.8,7.3,46.3,2.5,1.3,26.1,3.6,4.2,3.6,4.0,7.8,0.132,0.0,.561,5,2015
Johnny O'Bryant,MIL,34.0,15.0,10.8,0.367,0.0,0.367,0.367,0.444,1.9,0.5,0.1,0.1,2.9,3.8,0.379,11.7,10.0,7.1,0.7,0.9,19.2,-0.8,0.3,-9.5,-0.7,-0.5,-0.063,0.0,.500,6,2015
Jon Leuer,MEM,63.0,6.0,13.1,0.443,0.241,0.467,0.456,0.627,3.3,0.7,0.3,0.1,4.5,11.9,0.478,21.7,14.3,8.8,1.1,0.9,18.6,0.2,1.2,-2.8,-0.1,1.3,0.078,0.0,.671,4,2015
Jonas Jerebko,DET,75.0,0.0,16.4,0.446,0.386,0.481,0.517,0.848,3.8,0.9,0.6,0.2,6.0,15.0,0.549,17.2,12.5,9.0,1.9,1.1,16.2,2.0,1.4,0.9,0.9,3.5,0.135,0.0,.390,12,2015
Jonas Valančiūnas,TOR,80.0,80.0,26.2,0.572,0.0,0.573,0.572,0.786,8.7,0.5,0.4,1.2,12.0,20.6,0.623,26.3,19.1,3.1,0.8,3.6,19.1,5.8,2.4,0.5,1.3,8.2,0.189,0.0,.598,4,2015
Jordan Adams,MEM,30.0,0.0,8.3,0.407,0.4,0.41,0.465,0.609,0.9,0.5,0.5,0.2,3.1,12.8,0.489,8.7,6.4,10.1,3.4,2.3,20.4,0.0,0.4,1.4,0.2,0.4,0.073,0.0,.671,4,2015
Jordan Clarkson,LAL,59.0,38.0,25.0,0.448,0.314,0.482,0.48,0.829,3.2,3.5,0.9,0.2,11.9,16.9,0.528,10.5,7.1,23.8,1.8,0.7,23.0,2.0,0.4,0.2,0.8,2.4,0.078,0.0,.256,14,2015
Jordan Farmar,LAC,36.0,0.0,14.7,0.386,0.361,0.426,0.497,0.909,1.2,1.9,0.6,0.1,4.6,9.9,0.513,7.1,4.5,18.0,1.9,0.8,16.6,0.2,0.4,-1.4,0.1,0.6,0.053,0.0,.683,2,2015
Jordan Hamilton,LAC,14.0,2.0,8.7,0.4,0.476,0.286,0.543,0.0,1.1,0.5,0.1,0.0,2.7,8.3,0.543,12.7,7.4,8.2,0.8,0.0,14.4,0.1,0.1,-2.4,0.0,0.1,0.059,0.0,.683,2,2015
Jordan Hill,LAL,70.0,57.0,26.8,0.459,0.273,0.462,0.461,0.738,7.9,1.5,0.5,0.7,12.0,16.2,0.494,23.4,16.4,9.5,0.9,2.3,22.7,1.1,1.1,-2.2,-0.1,2.2,0.055,0.0,.256,14,2015
Jorge Gutiérrez,MIL,20.0,1.0,8.8,0.537,0.0,0.579,0.537,0.692,1.2,1.1,0.3,0.0,2.6,11.0,0.567,12.9,8.1,19.6,1.8,0.0,15.2,0.1,0.2,-3.5,-0.1,0.3,0.088,0.0,.500,6,2015
Josh McRoberts,MIA,17.0,4.0,17.4,0.528,0.421,0.588,0.604,0.615,2.6,1.9,0.7,0.2,4.2,10.2,0.613,15.1,9.1,17.5,2.1,0.9,12.8,0.1,0.3,-2.8,-0.1,0.4,0.07,0.0,.451,10,2015
Josh Smith,HOU,83.0,35.0,27.7,0.419,0.316,0.451,0.456,0.498,6.4,3.3,1.0,1.4,12.4,14.9,0.467,18.3,12.6,20.5,1.9,3.9,24.8,-1.1,3.4,0.7,1.6,2.3,0.048,0.0,.683,3,2015
José Calderón,NYK,42.0,42.0,30.2,0.415,0.415,0.415,0.499,0.906,3.0,4.7,0.7,0.0,9.1,11.3,0.519,9.8,5.6,25.6,1.3,0.0,16.1,0.8,0.1,-3.0,-0.3,0.9,0.033,0.0,.207,15,2015
Jrue Holiday,NOP,40.0,37.0,32.6,0.446,0.378,0.469,0.493,0.855,3.4,6.8,1.6,0.6,14.8,18.8,0.522,9.0,5.9,34.9,2.5,1.3,23.1,2.3,1.1,2.8,1.6,3.4,0.124,0.0,.549,9,2015
Julius Randle,LAL,1.0,0.0,14.0,0.333,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,2.0,-7.5,0.258,0.0,0.0,0.0,0.0,0.0,15.5,-0.1,0.0,-15.1,0.0,-0.1,-0.276,0.0,.256,14,2015
Justin Hamilton,MIN,41.0,14.0,17.4,0.478,0.323,0.51,0.506,0.83,3.3,0.9,0.7,0.7,5.3,14.6,0.551,12.7,11.0,8.1,2.0,3.4,14.2,1.0,0.5,-0.8,0.2,1.5,0.102,0.0,.195,15,2015
Justin Holiday,GSW,59.0,4.0,11.1,0.387,0.321,0.444,0.462,0.822,1.2,0.8,0.7,0.2,4.3,12.1,0.498,9.7,6.0,10.1,3.0,1.4,18.8,0.2,1.0,-1.4,0.1,1.3,0.092,0.0,.817,1,2015
Jusuf Nurkić,DEN,62.0,27.0,17.8,0.446,0.0,0.449,0.446,0.636,6.2,0.8,0.8,1.1,6.9,14.8,0.483,26.1,18.7,7.3,2.4,4.8,20.7,-0.2,1.8,-2.8,-0.2,1.6,0.069,0.0,.366,12,2015
K.J. McDaniels,PHI,62.0,15.0,21.8,0.396,0.287,0.454,0.446,0.752,3.2,1.2,0.7,1.1,7.9,10.6,0.494,11.4,8.0,9.3,1.6,4.2,19.3,-0.9,1.5,-2.8,-0.3,0.6,0.02,0.0,.220,14,2015
Kalin Lucas,MEM,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,8.7,0.0,7.6,0.0,0.0,-4.7,0.0,0.0,-0.057,0.0,.671,4,2015
Kawhi Leonard,SAS,64.0,64.0,31.8,0.479,0.349,0.519,0.52,0.802,7.2,2.5,2.3,0.8,16.5,22.0,0.567,20.6,12.9,13.0,3.7,1.8,23.0,4.2,4.4,5.9,4.1,8.6,0.204,0.001,.671,5,2015
Kelly Olynyk,BOS,64.0,13.0,22.2,0.475,0.349,0.538,0.533,0.684,4.7,1.7,1.0,0.6,10.2,15.9,0.558,16.5,11.7,12.2,2.3,2.1,21.1,1.5,2.1,0.4,0.8,3.6,0.12,0.0,.488,7,2015
Kemba Walker,CHO,62.0,58.0,34.2,0.385,0.304,0.418,0.429,0.827,3.5,5.1,1.4,0.5,17.3,17.6,0.486,9.9,5.7,27.1,2.2,1.2,25.9,1.8,2.6,2.3,2.3,4.5,0.101,0.0,.402,11,2015
Kendall Marshall,MIL,28.0,3.0,14.9,0.455,0.391,0.509,0.545,0.889,1.0,3.1,0.8,0.0,4.2,12.4,0.562,7.1,3.8,31.1,2.6,0.0,15.1,0.3,0.5,-0.8,0.1,0.8,0.088,0.0,.500,6,2015
Kendrick Perkins,OKC,68.0,3.0,16.9,0.449,0.0,0.451,0.449,0.506,4.7,0.8,0.2,0.6,3.6,7.0,0.467,21.2,15.1,6.3,0.7,2.9,13.6,-1.2,1.3,-5.4,-1.0,0.1,0.006,0.0,.549,8,2015
Kenneth Faried,DEN,75.0,71.0,27.8,0.507,0.125,0.511,0.507,0.691,8.9,1.2,0.8,0.8,12.6,18.4,0.548,22.9,17.3,7.1,1.5,2.1,20.3,3.5,2.1,-0.1,1.0,5.6,0.13,0.0,.366,12,2015
Kent Bazemore,ATL,75.0,10.0,17.7,0.426,0.364,0.467,0.498,0.6,3.0,1.0,0.7,0.4,5.2,9.7,0.52,16.8,9.6,8.6,2.0,2.1,15.5,-0.4,1.9,-2.1,0.0,1.6,0.057,0.0,.732,1,2015
Kentavious Caldwell-Pope,DET,82.0,82.0,31.5,0.401,0.345,0.449,0.48,0.696,3.1,1.3,1.1,0.2,12.7,11.2,0.501,9.1,5.4,6.8,1.9,0.5,19.5,1.1,1.8,-1.7,0.2,2.8,0.052,0.0,.390,12,2015
Kenyon Martin,MIL,11.0,0.0,9.5,0.409,0.0,0.409,0.409,1.0,1.7,0.5,0.5,0.5,1.8,10.0,0.437,14.2,10.5,7.0,2.5,4.9,11.2,0.0,0.2,-2.2,0.0,0.2,0.086,0.0,.500,6,2015
Kevin Durant,OKC,27.0,27.0,33.8,0.51,0.403,0.565,0.578,0.854,6.6,4.1,0.9,0.9,25.4,27.6,0.633,18.7,10.4,22.2,1.3,2.2,29.1,3.8,1.0,10.0,2.8,4.8,0.252,0.0,.549,8,2015
Kevin Garnett,MIN,47.0,47.0,20.3,0.467,0.143,0.475,0.469,0.8,6.6,1.6,1.0,0.4,6.9,15.2,0.496,31.1,18.3,13.1,2.5,1.4,17.8,0.4,1.5,0.7,0.7,1.9,0.096,0.0,.195,15,2015
Kevin Love,CLE,75.0,75.0,33.8,0.434,0.367,0.48,0.509,0.804,9.7,2.2,0.7,0.5,16.4,18.8,0.562,26.3,16.6,10.7,1.0,1.2,21.7,5.8,2.9,2.7,3.0,8.7,0.165,0.0,.646,2,2015
Kevin Martin,MIN,39.0,36.0,33.4,0.427,0.393,0.442,0.487,0.881,3.6,2.3,0.8,0.0,20.0,16.7,0.549,11.1,6.2,12.5,1.3,0.1,26.6,2.0,-0.1,-0.7,0.4,1.9,0.069,0.0,.195,15,2015
Kevin Séraphin,WAS,79.0,0.0,15.6,0.513,0.0,0.516,0.513,0.707,3.6,0.7,0.1,0.7,6.6,12.5,0.535,17.9,13.1,8.0,0.4,3.8,21.5,0.0,1.7,-3.8,-0.6,1.7,0.066,0.0,.561,5,2015
Khris Middleton,MIL,79.0,58.0,30.1,0.467,0.407,0.494,0.53,0.859,4.4,2.3,1.5,0.1,13.4,15.6,0.563,14.3,8.4,12.7,2.6,0.4,19.9,3.2,3.5,1.6,2.2,6.7,0.135,0.0,.500,6,2015
Kirk Hinrich,CHI,66.0,22.0,24.4,0.373,0.345,0.394,0.449,0.7,1.8,2.2,0.7,0.2,5.7,6.8,0.468,6.6,4.1,13.8,1.5,0.6,13.3,-0.3,1.3,-3.8,-0.7,1.0,0.03,0.0,.610,3,2015
Klay Thompson,GSW,77.0,77.0,31.9,0.463,0.439,0.481,0.555,0.879,3.2,2.9,1.1,0.8,21.7,20.8,0.591,9.4,5.4,14.6,1.7,1.8,27.6,5.7,3.1,4.4,4.0,8.8,0.172,0.001,.817,1,2015
Kobe Bryant,LAL,35.0,35.0,34.5,0.373,0.293,0.401,0.411,0.813,5.7,5.6,1.3,0.2,22.3,17.6,0.477,16.5,9.1,29.9,2.0,0.5,34.9,-0.4,0.6,0.3,0.7,0.2,0.006,0.0,.256,14,2015
Kosta Koufos,MEM,81.0,3.0,16.6,0.508,0.0,0.508,0.508,0.647,5.3,0.5,0.4,0.8,5.2,14.2,0.53,25.8,18.1,4.3,1.1,3.9,15.8,0.8,2.5,-1.2,0.2,3.3,0.118,0.0,.671,4,2015
Kostas Papanikolaou,HOU,43.0,1.0,18.5,0.35,0.292,0.418,0.429,0.722,2.7,2.0,0.7,0.3,4.2,7.8,0.444,10.9,8.2,15.8,1.8,1.3,14.2,-0.4,0.9,-2.0,0.0,0.5,0.029,0.0,.683,3,2015
Kris Humphries,WAS,64.0,17.0,21.0,0.473,0.0,0.481,0.473,0.744,6.5,0.9,0.5,0.4,8.0,15.4,0.512,24.4,17.4,6.7,1.3,1.5,18.3,1.6,2.1,-1.0,0.3,3.8,0.134,0.0,.561,5,2015
Kyle Anderson,SAS,33.0,8.0,10.8,0.348,0.273,0.359,0.365,0.643,2.2,0.8,0.5,0.2,2.2,8.2,0.389,20.8,11.4,10.9,2.1,1.5,13.4,-0.3,0.6,-1.4,0.1,0.3,0.044,0.0,.671,5,2015
Kyle Korver,ATL,75.0,75.0,32.2,0.487,0.492,0.47,0.671,0.898,4.1,2.6,0.7,0.6,12.1,14.8,0.699,13.3,7.2,12.1,1.1,1.5,14.4,5.0,2.4,2.8,3.0,7.5,0.148,0.0,.732,1,2015
Kyle Lowry,TOR,70.0,70.0,34.5,0.412,0.338,0.457,0.476,0.808,4.7,6.8,1.6,0.2,17.8,19.3,0.527,13.1,7.8,32.4,2.3,0.4,25.4,5.1,2.0,3.0,3.1,7.1,0.141,0.0,.598,4,2015
Kyle O'Quinn,ORL,51.0,17.0,16.2,0.492,0.279,0.538,0.517,0.772,3.9,1.2,0.6,0.8,5.8,14.8,0.55,21.4,13.6,11.3,1.9,3.8,17.7,0.5,1.1,-0.3,0.4,1.6,0.091,0.0,.305,13,2015
Kyle Singler,OKC,80.0,58.0,21.8,0.386,0.398,0.371,0.493,0.769,2.4,1.1,0.6,0.3,6.0,8.5,0.512,10.2,6.0,7.3,1.4,1.0,13.2,0.9,1.2,-2.1,0.0,2.0,0.056,0.0,.549,8,2015
Kyrie Irving,CLE,75.0,75.0,36.4,0.468,0.415,0.491,0.532,0.863,3.2,5.2,1.5,0.3,21.7,21.5,0.583,7.5,5.0,25.0,2.2,0.6,26.2,8.4,2.0,4.1,4.2,10.4,0.183,0.0,.646,2,2015
LaMarcus Aldridge,POR,71.0,71.0,35.4,0.466,0.352,0.475,0.479,0.845,10.2,1.7,0.7,1.0,23.4,22.8,0.528,22.9,15.5,9.2,1.0,1.9,30.2,4.9,3.7,2.9,3.1,8.6,0.165,0.005,.622,6,2015
Lance Stephenson,CHO,61.0,25.0,25.8,0.376,0.171,0.425,0.393,0.627,4.5,3.9,0.6,0.1,8.2,8.8,0.419,17.1,9.7,25.4,1.2,0.4,21.1,-2.7,1.8,-4.5,-1.0,-0.9,-0.026,0.0,.402,11,2015
Lance Thomas,OKC,62.0,37.0,24.0,0.412,0.318,0.417,0.42,0.727,3.1,1.1,0.6,0.1,7.1,8.0,0.456,9.9,7.3,7.4,1.3,0.4,17.0,-0.9,0.4,-5.6,-1.3,-0.4,-0.014,0.0,.549,8,2015
Landry Fields,TOR,26.0,9.0,8.3,0.488,0.5,0.487,0.5,0.833,1.0,0.6,0.4,0.0,1.8,10.8,0.527,8.5,6.9,10.1,2.6,0.0,10.8,0.2,0.1,-0.1,0.1,0.3,0.072,0.0,.598,4,2015
Langston Galloway,NYK,45.0,41.0,32.4,0.399,0.352,0.424,0.46,0.808,4.2,3.3,1.2,0.3,11.8,12.3,0.489,12.5,7.5,17.6,1.9,0.7,19.2,0.7,0.6,-2.3,-0.1,1.3,0.043,0.0,.207,15,2015
Larry Drew II,PHI,12.0,1.0,18.2,0.345,0.154,0.5,0.379,0.667,1.2,3.8,0.5,0.0,3.8,4.5,0.388,7.3,3.7,33.9,1.4,0.0,16.8,-0.5,0.1,-9.9,-0.4,-0.4,-0.087,0.0,.220,14,2015
Larry Sanders,MIL,27.0,26.0,21.7,0.5,0.0,0.5,0.5,0.5,6.1,0.9,1.0,1.4,7.3,15.2,0.507,19.2,16.2,6.3,2.3,5.6,17.0,0.4,1.2,-1.0,0.2,1.6,0.132,0.0,.500,6,2015
Lavoy Allen,IND,63.0,0.0,17.0,0.472,0.0,0.472,0.472,0.702,5.1,1.2,0.2,0.7,5.0,14.9,0.493,20.5,16.7,10.9,0.7,3.1,15.2,1.3,1.6,0.0,0.6,2.8,0.127,0.0,.463,9,2015
LeBron James,CLE,69.0,69.0,36.1,0.488,0.354,0.536,0.535,0.71,6.0,7.4,1.6,0.7,25.3,25.9,0.577,16.6,9.6,38.6,2.3,1.6,32.3,7.4,2.9,7.1,5.7,10.4,0.199,0.425,.646,2,2015
Leandro Barbosa,GSW,66.0,1.0,14.9,0.474,0.384,0.511,0.53,0.784,1.4,1.5,0.6,0.1,7.1,15.3,0.558,7.2,5.0,14.9,2.0,0.6,20.5,1.6,1.2,0.3,0.6,2.8,0.137,0.0,.817,1,2015
Lester Hudson,LAC,5.0,0.0,11.2,0.429,0.5,0.375,0.536,0.75,1.6,1.0,1.2,0.2,3.6,16.0,0.571,13.8,8.0,12.6,5.4,1.5,15.1,0.1,0.1,4.1,0.1,0.2,0.141,0.0,.683,2,2015
Lorenzo Brown,MIN,29.0,7.0,18.9,0.426,0.214,0.489,0.451,0.632,2.4,3.1,1.0,0.2,4.2,11.0,0.468,12.0,7.3,24.9,2.6,0.9,12.9,0.1,0.2,-2.5,-0.1,0.3,0.025,0.0,.195,15,2015
Lou Amundson,NYK,53.0,35.0,17.7,0.427,0.0,0.429,0.427,0.471,5.1,1.3,0.4,1.0,4.9,11.8,0.442,22.0,16.5,12.2,1.2,4.6,17.4,-0.6,0.9,-4.3,-0.5,0.3,0.017,0.0,.207,15,2015
Lou Williams,TOR,80.0,0.0,25.2,0.404,0.34,0.464,0.486,0.861,1.9,2.0,1.1,0.1,15.5,19.9,0.564,7.3,4.3,13.6,2.3,0.4,27.0,5.4,1.1,2.6,2.3,6.6,0.157,0.0,.598,4,2015
Luc Mbah a Moute,PHI,67.0,61.0,28.6,0.395,0.307,0.435,0.443,0.589,4.9,1.6,1.2,0.3,9.9,10.6,0.466,14.6,9.3,9.8,2.1,0.9,18.3,-0.9,2.0,-2.8,-0.4,1.1,0.027,0.0,.220,14,2015
Lucas Nogueira,TOR,6.0,0.0,3.8,0.25,0.0,0.25,0.25,0.5,1.8,0.2,0.3,0.0,1.0,5.2,0.307,45.1,27.6,6.2,4.5,0.0,23.1,-0.1,0.1,-10.5,0.0,0.0,-0.071,0.0,.598,4,2015
Luis Scola,IND,81.0,16.0,20.5,0.467,0.25,0.474,0.471,0.699,6.5,1.3,0.6,0.2,9.4,16.8,0.515,25.6,17.5,11.0,1.5,0.8,22.8,1.7,2.7,-0.3,0.7,4.4,0.126,0.0,.463,9,2015
Luke Babbitt,NOP,63.0,19.0,13.2,0.479,0.513,0.429,0.633,0.684,1.8,0.4,0.3,0.2,4.1,11.1,0.639,13.5,7.6,4.3,1.1,1.0,12.4,1.1,0.5,-0.4,0.3,1.6,0.092,0.0,.549,9,2015
Luke Ridnour,ORL,47.0,0.0,14.5,0.426,0.317,0.487,0.483,0.857,1.4,2.0,0.4,0.1,4.0,10.0,0.507,10.1,5.6,21.0,1.5,0.5,14.8,0.3,0.3,-3.3,-0.2,0.6,0.042,0.0,.305,13,2015
Luol Deng,MIA,72.0,72.0,33.6,0.469,0.355,0.513,0.518,0.761,5.2,1.9,0.9,0.3,14.0,15.5,0.561,13.3,9.3,9.9,1.4,0.8,19.5,3.7,1.6,0.0,1.2,5.4,0.106,0.0,.451,10,2015
Malcolm Lee,PHI,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-27.6,0.0,0.0,-0.527,0.0,.220,14,2015
Malcolm Thomas,PHI,17.0,0.0,11.4,0.45,0.0,0.545,0.45,0.692,3.3,0.4,0.2,0.1,2.6,8.2,0.492,23.5,15.6,6.0,0.8,0.4,13.2,-0.1,0.2,-7.0,-0.2,0.1,0.023,0.0,.220,14,2015
Manu Ginóbili,SAS,70.0,0.0,22.7,0.426,0.345,0.489,0.502,0.721,3.0,4.2,1.0,0.3,10.5,16.2,0.544,12.8,7.5,28.6,2.2,0.9,23.9,1.4,2.3,1.7,1.5,3.7,0.111,0.0,.671,5,2015
Marc Gasol,MEM,81.0,81.0,33.2,0.494,0.176,0.5,0.496,0.795,7.8,3.8,0.9,1.6,17.4,21.7,0.558,21.8,13.4,19.7,1.4,4.0,24.6,5.5,4.7,5.1,4.8,10.2,0.182,0.002,.671,4,2015
Marcin Gortat,WAS,82.0,82.0,29.9,0.566,0.0,0.569,0.566,0.703,8.7,1.2,0.6,1.3,12.2,18.2,0.587,24.1,16.5,6.5,1.0,3.6,17.6,4.4,4.2,1.5,2.1,8.6,0.168,0.0,.561,5,2015
Marco Belinelli,SAS,62.0,9.0,22.4,0.423,0.374,0.471,0.515,0.848,2.5,1.5,0.5,0.0,9.2,12.4,0.553,10.5,6.4,10.3,1.1,0.2,18.8,1.5,1.4,-1.0,0.4,2.9,0.1,0.0,.671,5,2015
Marcus Morris,PHO,81.0,35.0,25.2,0.434,0.358,0.487,0.507,0.628,4.8,1.6,0.8,0.2,10.4,13.7,0.52,16.9,10.3,10.2,1.5,0.6,19.0,2.2,1.8,0.1,1.1,4.0,0.093,0.0,.476,10,2015
Marcus Smart,BOS,67.0,38.0,27.0,0.367,0.335,0.41,0.462,0.646,3.3,3.1,1.5,0.3,7.8,11.0,0.491,9.9,6.7,16.3,2.7,0.8,15.1,0.7,2.2,-0.5,0.7,2.9,0.077,0.0,.488,7,2015
Marcus Thornton,PHO,48.0,0.0,15.0,0.406,0.378,0.426,0.484,0.821,1.8,0.8,0.6,0.1,7.9,15.0,0.514,9.7,6.5,8.2,1.9,0.8,24.1,0.6,0.7,1.2,0.6,1.2,0.083,0.0,.476,10,2015
Mario Chalmers,MIA,80.0,37.0,29.6,0.403,0.294,0.467,0.458,0.774,2.6,3.8,1.5,0.1,10.2,11.7,0.521,9.0,5.2,21.0,2.7,0.4,18.9,0.8,2.0,-2.5,-0.3,2.8,0.056,0.0,.451,10,2015
Markel Brown,BRK,47.0,29.0,16.6,0.362,0.266,0.404,0.402,0.825,2.3,0.8,0.7,0.3,4.6,9.1,0.459,13.0,7.7,7.4,2.1,1.2,15.3,-0.2,0.7,-2.6,-0.1,0.5,0.031,0.0,.463,8,2015
Markieff Morris,PHO,82.0,82.0,31.5,0.465,0.318,0.494,0.491,0.763,6.2,2.3,1.2,0.5,15.3,15.8,0.523,17.0,10.7,12.4,2.0,1.2,23.3,1.8,2.7,-0.3,1.1,4.6,0.085,0.0,.476,10,2015
Marreese Speights,GSW,76.0,9.0,15.9,0.492,0.278,0.498,0.496,0.843,4.3,0.9,0.3,0.4,10.4,19.5,0.546,18.7,14.5,9.9,0.8,2.1,29.1,2.2,1.8,-1.9,0.0,4.0,0.158,0.0,.817,1,2015
Martell Webster,WAS,32.0,0.0,11.0,0.264,0.233,0.292,0.319,0.75,1.4,0.5,0.2,0.0,3.3,5.9,0.445,11.3,7.4,6.7,1.0,0.2,18.2,-0.3,0.3,-5.6,-0.3,0.0,0.0,0.0,.561,5,2015
Marvin Williams,CHO,78.0,37.0,26.1,0.424,0.358,0.5,0.52,0.713,4.9,1.3,0.9,0.5,7.4,11.8,0.541,18.2,10.4,7.8,1.8,1.4,13.3,1.5,2.9,0.0,1.0,4.3,0.102,0.0,.402,11,2015
Mason Plumlee,BRK,82.0,45.0,21.3,0.573,0.0,0.576,0.573,0.495,6.2,0.9,0.8,0.8,8.7,18.0,0.57,21.6,16.5,7.0,1.9,2.9,19.2,2.5,2.3,0.1,0.9,4.8,0.131,0.0,.463,8,2015
Matt Barnes,LAC,76.0,74.0,29.9,0.444,0.362,0.569,0.553,0.779,4.0,1.5,0.9,0.7,10.1,11.3,0.574,12.2,7.5,7.2,1.5,1.8,14.9,2.2,2.1,-0.3,1.0,4.3,0.091,0.0,.683,2,2015
Matt Bonner,SAS,72.0,19.0,13.0,0.409,0.365,0.462,0.509,0.811,1.6,0.7,0.1,0.2,3.7,10.1,0.536,10.2,7.0,7.1,0.5,1.0,12.5,1.3,0.9,-0.7,0.3,2.1,0.11,0.0,.671,5,2015
Matthew Dellavedova,CLE,67.0,13.0,20.6,0.362,0.407,0.307,0.472,0.763,1.9,3.0,0.4,0.0,4.8,8.5,0.493,7.3,5.2,21.1,0.9,0.1,12.6,1.4,0.5,-2.8,-0.3,1.9,0.067,0.0,.646,2,2015
Maurice Harkless,ORL,45.0,4.0,15.0,0.399,0.179,0.52,0.43,0.537,2.4,0.6,0.7,0.2,3.5,8.4,0.449,11.6,8.9,5.4,2.4,1.1,13.7,-0.3,0.6,-3.6,-0.3,0.3,0.021,0.0,.305,13,2015
Meyers Leonard,POR,55.0,7.0,15.4,0.51,0.42,0.586,0.606,0.938,4.5,0.6,0.2,0.3,5.9,14.8,0.631,25.3,15.8,5.8,0.6,1.2,15.8,1.6,1.2,0.6,0.6,2.8,0.158,0.0,.622,6,2015
Michael Beasley,MIA,24.0,1.0,21.0,0.434,0.235,0.472,0.453,0.769,3.7,1.3,0.6,0.5,8.8,10.6,0.474,17.9,10.6,11.5,1.6,2.2,24.2,-0.6,0.5,-4.5,-0.3,-0.1,-0.007,0.0,.451,10,2015
Michael Carter-Williams,PHI,66.0,63.0,32.6,0.396,0.235,0.428,0.416,0.694,5.3,6.7,1.7,0.5,14.6,14.1,0.461,15.3,9.0,37.3,2.6,1.1,26.7,-2.1,2.9,-1.1,0.5,0.8,0.017,0.0,.220,14,2015
