Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Alex Len,SAC,55.0,12.0,17.6,0.555,0.271,0.619,0.58,0.648,5.8,0.9,0.4,0.9,8.0,17.7,0.6,25.2,18.0,7.9,1.1,4.3,18.1,1.5,1.0,-0.7,0.3,2.5,0.122,0.0,0.431,12,2020
Alfonzo McKinnie,CLE,40.0,1.0,14.8,0.427,0.215,0.557,0.468,0.71,2.8,0.4,0.6,0.2,4.6,8.7,0.493,14.4,10.6,3.3,1.9,1.2,15.2,-0.2,0.3,-5.3,-0.5,0.2,0.014,0.0,0.292,15,2020
Alize Johnson,IND,17.0,1.0,6.9,0.414,0.375,0.429,0.466,0.7,2.8,0.4,0.2,0.1,2.0,13.3,0.509,29.4,22.3,7.7,1.2,1.5,15.0,0.1,0.2,-1.6,0.0,0.3,0.111,0.0,0.616,4,2020
Allen Crabbe,MIN,37.0,1.0,17.6,0.356,0.303,0.466,0.458,0.714,2.1,0.9,0.4,0.1,4.6,6.0,0.47,11.0,6.3,6.8,1.1,0.5,12.7,-0.2,0.2,-5.3,-0.5,-0.1,-0.007,0.0,0.297,14,2020
Allonzo Trier,NYK,24.0,1.0,12.1,0.481,0.358,0.604,0.571,0.791,1.2,1.2,0.1,0.2,6.5,14.5,0.62,8.7,5.3,14.8,0.5,1.3,21.4,0.5,0.1,-0.4,0.1,0.5,0.087,0.0,0.318,12,2020
Amile Jefferson,ORL,18.0,0.0,4.1,0.357,0.0,0.357,0.357,0.357,1.3,0.2,0.1,0.2,0.8,8.9,0.372,19.5,16.7,7.2,0.7,3.7,13.5,0.0,0.1,-5.8,-0.1,0.0,0.023,0.0,0.452,8,2020
Amir Coffey,LAC,18.0,1.0,8.8,0.426,0.316,0.486,0.481,0.545,0.9,0.8,0.3,0.1,3.2,8.5,0.493,7.6,5.2,12.3,1.5,1.1,17.6,0.0,0.2,-4.1,-0.1,0.1,0.041,0.0,0.681,2,2020
Andre Drummond,DET,57.0,56.0,33.0,0.533,0.143,0.551,0.536,0.575,15.2,2.7,1.9,1.6,17.7,22.0,0.553,37.5,26.0,13.6,2.8,4.2,25.9,0.6,3.6,0.9,1.4,4.2,0.108,0.0,0.303,13,2020
Andre Iguodala,MIA,21.0,0.0,19.9,0.432,0.298,0.585,0.511,0.4,3.7,2.4,0.7,1.0,4.6,10.5,0.507,15.7,10.4,16.9,1.6,5.0,12.7,0.0,0.6,-0.5,0.2,0.6,0.065,0.0,0.603,5,2020
Andre Roberson,OKC,7.0,0.0,12.4,0.276,0.214,0.333,0.328,0.5,3.9,0.6,0.1,0.4,2.9,5.4,0.335,24.7,17.1,6.3,0.6,3.0,16.1,-0.1,0.1,-5.4,-0.1,0.0,-0.017,0.0,0.611,5,2020
Andrew Wiggins,MIN,54.0,54.0,34.4,0.447,0.332,0.506,0.504,0.709,5.1,3.7,0.8,1.0,21.8,16.4,0.536,12.3,7.8,18.1,1.1,2.4,27.4,0.8,1.1,-0.3,0.8,1.9,0.05,0.0,0.297,14,2020
Anfernee Simons,POR,70.0,4.0,20.7,0.399,0.332,0.448,0.469,0.826,2.2,1.4,0.4,0.1,8.3,9.0,0.502,9.1,5.5,9.2,0.9,0.6,18.7,0.0,0.1,-4.5,-0.9,0.2,0.005,0.0,0.473,8,2020
Ante Žižić,CLE,22.0,0.0,10.0,0.569,0.0,0.569,0.569,0.737,3.0,0.3,0.3,0.2,4.4,16.4,0.597,24.4,16.6,4.2,1.5,1.9,17.5,0.3,0.2,-3.2,-0.1,0.5,0.106,0.0,0.292,15,2020
Anthony Davis,LAL,62.0,62.0,34.4,0.503,0.33,0.546,0.536,0.846,9.3,3.2,1.5,2.3,26.1,27.4,0.61,22.1,14.8,15.1,2.0,6.0,29.3,6.7,4.4,8.0,5.4,11.1,0.25,0.081,0.732,1,2020
Anthony Tolliver,SAC,55.0,13.0,15.9,0.357,0.338,0.432,0.492,0.724,2.8,0.8,0.3,0.2,3.6,7.0,0.513,14.3,9.3,6.0,1.0,1.1,11.1,0.0,0.4,-3.2,-0.3,0.5,0.026,0.0,0.431,12,2020
Antonius Cleveland,DAL,11.0,0.0,4.2,0.286,0.0,0.364,0.286,0.6,0.6,0.1,0.1,0.3,1.0,2.5,0.34,11.3,8.0,2.8,1.1,5.6,16.9,-0.1,0.0,-10.1,-0.1,-0.1,-0.076,0.0,0.573,7,2020
Anžejs Pasečņiks,WAS,27.0,0.0,16.2,0.526,0.0,0.54,0.526,0.586,4.0,0.7,0.3,0.4,5.8,11.3,0.551,16.9,13.4,5.7,1.0,2.4,15.8,0.3,0.2,-5.6,-0.4,0.5,0.054,0.0,0.347,10,2020
Aron Baynes,PHO,42.0,28.0,22.2,0.48,0.351,0.582,0.558,0.747,5.6,1.6,0.2,0.5,11.5,15.2,0.581,20.0,14.1,10.9,0.5,2.1,21.1,1.3,0.8,-1.0,0.2,2.1,0.107,0.0,0.466,10,2020
Austin Rivers,HOU,68.0,4.0,23.4,0.421,0.356,0.498,0.517,0.703,2.6,1.7,0.7,0.1,8.8,10.4,0.542,9.8,5.8,10.0,1.4,0.5,15.6,1.2,1.2,-2.5,-0.2,2.4,0.072,0.0,0.611,4,2020
Avery Bradley,LAL,49.0,44.0,24.2,0.444,0.364,0.51,0.526,0.833,2.3,1.3,0.9,0.1,8.6,8.9,0.537,8.9,5.3,7.2,1.7,0.4,15.7,0.2,1.4,-2.5,-0.2,1.5,0.062,0.0,0.732,1,2020
B.J. Johnson,ORL,10.0,0.0,8.3,0.281,0.333,0.261,0.328,0.9,1.5,0.3,0.3,0.0,3.0,5.4,0.412,16.1,9.7,5.1,1.8,0.0,22.1,-0.2,0.1,-9.0,-0.1,-0.1,-0.074,0.0,0.452,8,2020
Bam Adebayo,MIA,72.0,72.0,33.6,0.557,0.143,0.564,0.558,0.691,10.2,5.1,1.1,1.3,15.9,20.3,0.598,24.9,17.0,24.2,1.7,3.8,21.2,4.6,3.9,3.4,3.3,8.5,0.168,0.0,0.603,5,2020
Ben McLemore,HOU,71.0,23.0,22.8,0.444,0.4,0.656,0.61,0.746,2.2,0.8,0.6,0.2,10.1,11.8,0.622,8.9,5.1,5.2,1.3,0.8,16.0,2.2,1.1,-0.5,0.6,3.3,0.099,0.0,0.611,4,2020
Ben Simmons,PHI,57.0,57.0,35.4,0.58,0.286,0.583,0.581,0.621,7.8,8.0,2.1,0.6,16.4,20.4,0.602,18.2,12.2,33.8,2.9,1.4,20.9,3.8,3.1,3.6,2.8,6.9,0.165,0.0,0.589,6,2020
Bismack Biyombo,CHO,53.0,29.0,19.4,0.543,0.0,0.543,0.543,0.603,5.8,0.9,0.2,0.9,7.4,16.1,0.57,20.7,16.3,7.8,0.5,4.4,16.8,1.5,0.9,-2.5,-0.1,2.4,0.113,0.0,0.354,9,2020
Blake Griffin,DET,18.0,18.0,28.4,0.352,0.243,0.439,0.406,0.776,4.7,3.3,0.4,0.4,15.5,11.9,0.476,15.0,9.3,18.0,0.7,1.1,28.4,-0.4,0.3,-4.3,-0.3,-0.1,-0.012,0.0,0.303,13,2020
Boban Marjanović,DAL,44.0,5.0,9.6,0.573,0.235,0.603,0.583,0.754,4.5,0.5,0.2,0.2,6.6,25.7,0.612,32.1,24.5,8.3,0.9,2.0,26.9,1.2,0.6,1.2,0.3,1.8,0.2,0.0,0.573,7,2020
Bobby Portis,NYK,66.0,5.0,21.1,0.45,0.358,0.493,0.507,0.763,5.1,1.5,0.5,0.3,10.1,14.6,0.53,20.4,12.9,11.1,1.1,1.2,21.4,0.9,1.0,-1.1,0.3,1.9,0.064,0.0,0.318,12,2020
Bogdan Bogdanović,SAC,61.0,28.0,29.0,0.44,0.372,0.532,0.547,0.741,3.4,3.4,1.0,0.2,15.1,15.2,0.565,11.8,6.6,18.0,1.8,0.8,22.6,1.8,1.3,0.6,1.2,3.1,0.084,0.0,0.431,12,2020
Bojan Bogdanović,UTA,63.0,63.0,33.1,0.447,0.414,0.479,0.548,0.903,4.1,2.1,0.5,0.1,20.2,15.6,0.603,11.2,6.8,10.0,0.8,0.3,25.5,2.6,1.6,0.1,1.1,4.2,0.096,0.0,0.611,6,2020
Bol Bol,DEN,7.0,0.0,12.4,0.5,0.444,0.526,0.571,0.8,2.7,0.9,0.3,0.9,5.7,14.4,0.617,18.0,12.2,9.8,1.1,6.4,21.2,0.0,0.1,-3.0,0.0,0.1,0.063,0.0,0.63,3,2020
Brad Wanamaker,BOS,71.0,1.0,19.3,0.448,0.363,0.481,0.499,0.926,2.0,2.5,0.9,0.2,6.9,12.8,0.577,9.4,5.6,17.8,2.2,0.9,15.5,1.8,1.8,-0.6,0.5,3.5,0.124,0.0,0.667,3,2020
Bradley Beal,WAS,57.0,57.0,36.0,0.455,0.353,0.515,0.52,0.842,4.2,6.1,1.2,0.4,30.5,23.2,0.579,10.5,6.4,29.5,1.6,1.0,34.4,4.5,0.6,2.9,2.5,5.1,0.118,0.0,0.347,10,2020
Brandon Clarke,MEM,58.0,4.0,22.4,0.618,0.359,0.658,0.642,0.759,5.9,1.4,0.6,0.8,12.1,20.9,0.663,20.1,14.0,9.5,1.1,3.2,18.7,3.4,1.6,3.1,1.7,5.0,0.183,0.0,0.466,9,2020
Brandon Goodwin,ATL,34.0,1.0,12.6,0.4,0.299,0.485,0.468,0.933,2.1,1.5,0.4,0.1,6.1,11.6,0.507,15.5,9.0,18.0,1.3,0.8,22.4,-0.1,0.2,-2.9,-0.1,0.1,0.013,0.0,0.299,14,2020
Brandon Ingram,NOP,62.0,62.0,33.9,0.463,0.391,0.501,0.531,0.851,6.1,4.2,1.0,0.6,23.8,18.8,0.587,16.6,9.6,19.3,1.3,1.5,28.1,3.3,1.8,2.1,2.2,5.1,0.115,0.0,0.417,13,2020
Brandon Knight,DET,25.0,3.0,18.5,0.353,0.344,0.389,0.488,0.588,1.6,2.8,0.4,0.1,7.3,8.5,0.503,9.1,5.0,21.6,1.1,0.6,20.6,-0.2,0.1,-4.4,-0.3,-0.1,-0.01,0.0,0.303,13,2020
Brian Bowen,IND,6.0,1.0,5.2,0.3,0.0,0.375,0.3,0.0,1.2,0.0,0.0,0.2,1.0,0.1,0.3,21.0,12.4,0.0,0.0,2.8,15.6,-0.1,0.0,-10.9,-0.1,-0.1,-0.107,0.0,0.616,4,2020
Brook Lopez,MIL,68.0,67.0,26.7,0.435,0.314,0.549,0.511,0.836,4.6,1.5,0.7,2.4,12.0,15.0,0.551,13.0,8.5,7.4,1.2,7.9,18.3,1.4,4.1,2.0,1.9,5.5,0.145,0.0,0.767,1,2020
Bruce Brown,DET,58.0,43.0,28.2,0.443,0.344,0.47,0.48,0.739,4.7,4.0,1.1,0.5,8.9,11.9,0.518,15.0,9.5,20.4,1.9,1.5,16.0,0.7,1.4,-1.2,0.3,2.1,0.062,0.0,0.303,13,2020
Bruno Caboclo,MEM,30.0,0.0,8.1,0.427,0.182,0.571,0.461,0.889,2.0,0.4,0.5,0.6,3.0,14.1,0.484,15.8,12.9,6.8,2.9,6.1,18.0,0.0,0.4,-2.1,0.0,0.4,0.076,0.0,0.466,9,2020
Bruno Fernando,ATL,56.0,13.0,12.7,0.518,0.135,0.605,0.53,0.569,3.5,0.9,0.3,0.3,4.3,11.9,0.542,20.0,15.0,9.9,1.2,2.0,15.3,0.4,0.4,-4.1,-0.4,0.8,0.055,0.0,0.299,14,2020
Bryn Forbes,SAS,63.0,62.0,25.1,0.417,0.388,0.47,0.544,0.833,2.0,1.7,0.5,0.0,11.2,11.1,0.57,7.8,4.3,9.5,1.0,0.0,18.5,1.3,0.3,-2.7,-0.3,1.5,0.047,0.0,0.451,11,2020
Buddy Hield,SAC,72.0,44.0,30.8,0.429,0.394,0.479,0.545,0.846,4.6,3.0,0.9,0.2,19.2,16.0,0.566,14.1,8.3,15.5,1.4,0.7,27.2,1.4,1.5,1.1,1.7,3.0,0.064,0.0,0.431,12,2020
C.J. Miles,WAS,10.0,0.0,16.1,0.322,0.314,0.333,0.415,0.75,1.2,1.2,1.0,0.4,6.4,11.1,0.472,5.7,4.1,10.0,2.9,2.2,18.6,0.0,0.1,-1.7,0.0,0.1,0.035,0.0,0.347,10,2020
CJ McCollum,POR,70.0,70.0,36.5,0.451,0.379,0.494,0.522,0.757,4.2,4.4,0.8,0.6,22.2,17.0,0.541,10.2,6.1,19.1,1.0,1.4,25.9,3.5,0.6,0.5,1.6,4.1,0.077,0.0,0.473,8,2020
Caleb Martin,CHO,18.0,1.0,17.6,0.44,0.541,0.362,0.56,0.81,2.1,1.3,0.7,0.4,6.2,12.0,0.595,10.0,6.5,11.1,1.9,2.0,15.0,0.3,0.2,-1.0,0.1,0.5,0.081,0.0,0.354,9,2020
Caleb Swanigan,SAC,27.0,1.0,10.7,0.596,0.0,0.622,0.596,0.529,3.7,1.1,0.1,0.3,2.4,7.6,0.597,26.4,18.3,13.9,0.5,2.2,13.5,-0.2,0.2,-6.0,-0.3,0.0,0.004,0.0,0.431,12,2020
Cam Reddish,ATL,58.0,34.0,26.7,0.384,0.332,0.428,0.459,0.802,3.7,1.5,1.1,0.5,10.5,9.0,0.5,12.7,7.5,8.0,1.9,1.5,18.9,-1.2,0.8,-4.2,-0.9,-0.4,-0.011,0.0,0.299,14,2020
Cameron Johnson,PHO,57.0,9.0,22.0,0.435,0.39,0.526,0.565,0.807,3.3,1.2,0.6,0.4,8.8,12.9,0.586,12.4,8.3,7.7,1.4,1.4,15.7,1.7,1.0,0.3,0.7,2.7,0.102,0.0,0.466,10,2020
Cameron Payne,PHO,8.0,0.0,22.9,0.485,0.517,0.462,0.596,0.857,3.9,3.0,1.0,0.2,10.9,15.7,0.612,16.6,9.4,19.5,2.1,1.0,19.1,0.3,0.2,1.7,0.2,0.5,0.12,0.0,0.466,10,2020
Caris LeVert,BRK,45.0,31.0,29.6,0.425,0.364,0.451,0.48,0.711,4.2,4.4,1.2,0.2,18.7,16.1,0.514,10.7,7.4,25.0,1.9,0.6,29.5,0.1,1.4,-0.3,0.5,1.5,0.055,0.0,0.486,7,2020
Carmelo Anthony,POR,58.0,58.0,32.8,0.43,0.385,0.448,0.485,0.845,6.3,1.5,0.8,0.5,15.4,12.4,0.525,16.1,10.1,6.4,1.2,1.2,21.2,0.4,0.9,-3.6,-0.8,1.3,0.033,0.0,0.473,8,2020
Carsen Edwards,BOS,37.0,0.0,9.5,0.328,0.316,0.346,0.422,0.684,1.3,0.6,0.3,0.1,3.3,6.9,0.444,12.4,7.2,9.3,1.7,1.1,18.4,-0.3,0.4,-4.6,-0.2,0.1,0.014,0.0,0.667,3,2020
Cedi Osman,CLE,65.0,65.0,29.4,0.437,0.383,0.497,0.538,0.67,3.6,2.4,0.8,0.2,11.0,10.7,0.552,11.3,6.7,11.6,1.4,0.7,16.6,1.0,0.6,-2.6,-0.3,1.6,0.04,0.0,0.292,15,2020
Chandler Hutchison,CHI,28.0,10.0,18.8,0.457,0.316,0.496,0.491,0.59,3.9,0.9,1.0,0.2,7.8,12.4,0.521,19.8,11.3,7.4,2.5,1.3,19.1,0.0,0.7,-2.6,-0.1,0.7,0.06,0.0,0.338,11,2020
Chandler Parsons,ATL,5.0,0.0,10.8,0.278,0.286,0.25,0.389,0.0,1.4,0.6,0.8,0.2,2.8,5.6,0.389,12.1,7.0,7.5,3.5,1.6,16.1,-0.1,0.0,-6.0,-0.1,-0.1,-0.065,0.0,0.299,14,2020
Charlie Brown Jr.,ATL,10.0,0.0,4.0,0.316,0.333,0.3,0.395,1.0,0.4,0.2,0.2,0.2,2.0,11.0,0.472,5.5,5.4,7.3,2.3,4.2,25.1,0.0,0.0,-2.5,0.0,0.0,-0.028,0.0,0.299,14,2020
Chasson Randle,GSW,3.0,0.0,13.3,0.0,0.0,0.0,0.0,0.833,0.7,1.7,0.7,0.0,1.7,6.7,0.377,5.6,2.7,15.7,2.4,0.0,7.1,0.0,0.0,-5.9,0.0,0.0,0.045,0.0,0.231,15,2020
Cheick Diallo,PHO,47.0,2.0,10.2,0.648,0.333,0.655,0.651,0.872,2.8,0.5,0.2,0.3,4.7,16.5,0.688,23.7,15.2,6.9,1.1,2.2,17.0,0.8,0.5,-1.3,0.1,1.3,0.132,0.0,0.466,10,2020
Chimezie Metu,SAS,18.0,0.0,5.8,0.571,0.0,0.6,0.571,0.769,1.8,0.6,0.2,0.3,3.2,22.2,0.608,21.6,16.9,14.9,1.4,5.0,23.7,0.2,0.1,1.7,0.1,0.3,0.13,0.0,0.451,11,2020
Chris Boucher,TOR,62.0,0.0,13.2,0.472,0.322,0.569,0.535,0.784,4.5,0.4,0.4,1.0,6.6,20.7,0.587,21.4,17.9,4.8,1.3,7.3,19.7,2.1,1.8,2.0,0.8,3.8,0.224,0.0,0.736,2,2020
Chris Chiozza,WAS,28.0,2.0,14.3,0.393,0.375,0.412,0.489,1.0,1.9,3.0,0.8,0.1,5.1,12.0,0.499,11.6,6.9,29.4,2.5,0.9,18.1,0.0,0.4,-1.2,0.1,0.5,0.055,0.0,0.347,10,2020
Chris Clemons,HOU,33.0,0.0,8.8,0.401,0.346,0.571,0.532,0.909,0.9,0.8,0.3,0.2,4.9,13.1,0.548,9.4,5.4,14.3,1.4,1.8,23.6,0.1,0.2,-1.0,0.1,0.4,0.058,0.0,0.611,4,2020
Chris Paul,OKC,70.0,70.0,31.5,0.489,0.365,0.554,0.552,0.907,5.0,6.7,1.6,0.2,17.6,21.7,0.61,15.7,8.7,34.0,2.4,0.4,23.3,5.9,3.0,4.4,3.5,8.9,0.193,0.026,0.611,5,2020
Chris Silva,MIA,44.0,0.0,7.9,0.615,0.0,0.64,0.615,0.673,2.9,0.5,0.2,0.5,3.0,17.3,0.651,20.6,20.4,9.9,1.3,6.0,17.1,0.7,0.5,-2.3,0.0,1.3,0.178,0.0,0.603,5,2020
Christian Wood,DET,62.0,12.0,21.4,0.567,0.386,0.636,0.62,0.744,6.3,1.0,0.5,0.9,13.1,23.2,0.659,24.8,16.7,7.6,1.3,3.4,23.0,3.6,1.5,3.1,1.7,5.1,0.183,0.0,0.303,13,2020
Clint Capela,HOU,39.0,39.0,32.8,0.629,0.0,0.629,0.629,0.529,13.8,1.2,0.8,1.8,13.9,20.6,0.626,30.5,22.0,5.7,1.2,4.8,16.1,2.8,2.1,1.4,1.1,4.9,0.184,0.0,0.611,4,2020
Coby White,CHI,65.0,1.0,25.8,0.394,0.354,0.43,0.478,0.791,3.5,2.7,0.8,0.1,13.2,11.9,0.506,14.0,7.6,16.5,1.4,0.3,24.4,-0.5,1.4,-2.9,-0.4,0.9,0.026,0.0,0.338,11,2020
Cody Martin,CHO,48.0,3.0,18.8,0.43,0.234,0.546,0.473,0.646,3.3,2.0,0.8,0.2,5.0,10.5,0.505,15.1,9.6,15.7,2.2,0.9,13.6,0.2,0.8,-2.1,0.0,1.0,0.052,0.0,0.354,9,2020
Cody Zeller,CHO,58.0,39.0,23.1,0.524,0.24,0.577,0.543,0.682,7.1,1.5,0.7,0.4,11.1,18.8,0.576,21.2,16.7,11.3,1.5,1.7,20.8,2.3,1.3,-0.6,0.5,3.6,0.129,0.0,0.354,9,2020
Collin Sexton,CLE,65.0,65.0,33.0,0.472,0.38,0.501,0.517,0.846,3.1,3.0,1.0,0.1,20.8,16.3,0.56,7.5,5.3,15.1,1.5,0.3,27.2,2.1,0.4,-1.8,0.1,2.5,0.057,0.0,0.292,15,2020
Corey Brewer,SAC,5.0,0.0,6.6,0.5,0.0,0.667,0.5,0.333,1.6,0.4,0.8,0.0,1.0,8.7,0.47,21.0,13.6,7.7,5.9,0.0,9.6,0.0,0.1,-3.2,0.0,0.0,0.064,0.0,0.431,12,2020
Cory Joseph,SAC,72.0,26.0,24.4,0.415,0.352,0.455,0.483,0.857,2.6,3.5,0.7,0.3,6.4,10.1,0.517,9.4,6.0,19.1,1.5,1.1,12.9,1.2,1.1,-2.0,0.0,2.3,0.062,0.0,0.431,12,2020
Courtney Lee,DAL,24.0,9.0,14.4,0.488,0.447,0.543,0.616,0.857,1.3,0.5,0.8,0.2,4.5,10.8,0.629,7.5,4.9,4.7,2.5,1.5,11.9,0.3,0.3,-0.6,0.1,0.7,0.092,0.0,0.573,7,2020
Cristiano Felício,CHI,22.0,0.0,17.5,0.63,0.0,0.654,0.63,0.783,4.6,0.7,0.5,0.1,3.9,12.8,0.671,14.1,14.6,5.7,1.2,0.5,9.1,0.7,0.3,-3.1,-0.1,1.0,0.126,0.0,0.338,11,2020
D'Angelo Russell,MIN,45.0,45.0,32.3,0.426,0.367,0.487,0.519,0.809,3.9,6.3,1.1,0.3,23.1,18.7,0.556,12.3,6.6,35.2,1.6,0.8,31.5,1.1,0.7,1.9,1.4,1.8,0.06,0.0,0.297,14,2020
D.J. Augustin,ORL,57.0,13.0,24.9,0.399,0.348,0.438,0.475,0.89,2.1,4.6,0.6,0.0,10.5,14.0,0.554,7.8,4.6,26.8,1.2,0.1,19.1,2.0,0.9,-1.6,0.2,2.9,0.098,0.0,0.452,8,2020
D.J. Wilson,MIL,37.0,1.0,9.8,0.394,0.247,0.576,0.462,0.611,2.5,0.7,0.1,0.1,3.6,8.2,0.475,20.5,12.5,9.1,0.4,1.2,18.1,-0.3,0.6,-4.0,-0.2,0.3,0.046,0.0,0.767,1,2020
DaQuan Jeffries,SAC,13.0,0.0,10.8,0.5,0.278,0.682,0.563,0.833,1.4,0.5,0.3,0.1,3.8,11.2,0.586,12.3,7.2,7.1,1.4,0.7,13.7,0.2,0.1,-3.8,-0.1,0.3,0.1,0.0,0.431,12,2020
Damian Jones,ATL,55.0,27.0,16.1,0.68,0.222,0.704,0.685,0.738,3.7,0.6,0.5,0.7,5.6,15.6,0.712,16.2,12.5,5.6,1.4,3.8,11.4,2.2,0.6,-1.5,0.1,2.8,0.152,0.0,0.299,14,2020
Damian Lillard,POR,66.0,66.0,37.5,0.463,0.401,0.524,0.563,0.888,4.3,8.0,1.1,0.3,30.0,26.9,0.627,10.5,6.0,34.4,1.3,0.8,30.3,10.9,0.7,7.5,5.9,11.6,0.225,0.023,0.473,8,2020
Damion Lee,GSW,49.0,36.0,29.0,0.417,0.356,0.471,0.5,0.873,4.9,2.7,1.0,0.1,12.7,12.7,0.548,16.3,9.1,14.4,1.7,0.4,19.0,0.9,0.8,-2.3,-0.1,1.7,0.058,0.0,0.231,15,2020
Damyean Dotson,NYK,48.0,0.0,17.4,0.414,0.362,0.48,0.516,0.667,1.9,1.2,0.5,0.1,6.7,10.9,0.527,10.6,5.8,10.0,1.3,0.5,16.5,0.6,0.4,-1.4,0.1,0.9,0.053,0.0,0.318,12,2020
Daniel Gafford,CHI,43.0,7.0,14.2,0.701,0.0,0.701,0.701,0.533,2.5,0.5,0.3,1.3,5.1,16.2,0.686,10.3,9.6,5.2,1.0,8.7,13.3,1.1,0.8,-1.3,0.1,1.9,0.146,0.0,0.338,11,2020
Daniel Theis,BOS,65.0,64.0,24.1,0.566,0.333,0.633,0.603,0.763,6.6,1.7,0.6,1.3,9.2,17.9,0.631,19.3,14.6,10.1,1.1,5.0,14.4,4.0,2.6,2.4,1.7,6.5,0.201,0.0,0.667,3,2020
Danilo Gallinari,OKC,62.0,62.0,29.6,0.438,0.405,0.476,0.547,0.893,5.2,1.9,0.7,0.1,18.7,19.5,0.612,16.8,9.7,10.3,1.1,0.2,24.6,4.5,1.9,3.3,2.4,6.3,0.166,0.0,0.611,5,2020
Danny Green,LAL,68.0,68.0,24.8,0.416,0.367,0.524,0.542,0.688,3.3,1.3,1.2,0.5,8.0,10.8,0.552,11.2,7.3,7.1,2.4,1.7,13.9,0.8,2.5,0.5,1.1,3.4,0.096,0.0,0.732,1,2020
Dante Exum,UTA,35.0,1.0,13.9,0.471,0.349,0.539,0.534,0.744,1.9,1.1,0.4,0.2,4.5,10.3,0.576,12.6,7.7,11.5,1.3,1.4,15.0,0.2,0.2,-2.9,-0.1,0.4,0.043,0.0,0.611,6,2020
Danuel House Jr.,HOU,63.0,52.0,30.4,0.427,0.363,0.549,0.546,0.811,4.2,1.3,1.1,0.5,10.5,11.3,0.572,11.6,7.3,6.1,1.6,1.5,13.7,1.9,1.8,-0.7,0.6,3.6,0.091,0.0,0.611,4,2020
Dario Šarić,PHO,66.0,51.0,24.7,0.476,0.357,0.568,0.554,0.844,6.2,1.9,0.6,0.2,10.7,14.2,0.592,21.1,13.8,10.8,1.1,0.9,17.8,2.1,1.5,-0.4,0.7,3.6,0.105,0.0,0.466,10,2020
