Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Andrew Nicholson,ORL,75.0,28.0,16.7,0.527,0.0,0.527,0.527,0.798,3.4,0.6,0.3,0.4,7.8,15.1,0.557,17.1,11.7,6.1,1.0,2.0,22.1,0.9,0.8,-2.7,-0.2,1.7,0.065,0.0,.244,15,2013
Andris Biedriņš,GSW,53.0,9.0,9.3,0.476,0.0,0.476,0.476,0.308,2.9,0.3,0.3,0.8,0.5,7.7,0.449,25.7,17.0,3.7,1.5,6.6,3.7,0.1,1.0,-1.0,0.1,1.1,0.102,0.0,.573,6,2013
Antawn Jamison,LAL,76.0,6.0,21.5,0.464,0.361,0.535,0.537,0.691,4.8,0.7,0.4,0.3,9.4,15.3,0.561,16.6,12.2,5.0,0.9,1.0,18.7,3.0,1.3,-0.1,0.8,4.3,0.126,0.0,.549,7,2013
Anthony Davis,NOH,64.0,60.0,28.8,0.516,0.0,0.521,0.516,0.751,8.2,1.0,1.2,1.8,13.5,21.7,0.559,23.5,16.8,6.1,2.2,5.1,21.8,3.7,2.4,2.5,2.1,6.1,0.159,0.0,.329,14,2013
Anthony Morrow,DAL,41.0,1.0,9.3,0.441,0.372,0.471,0.497,0.909,0.7,0.3,0.3,0.0,4.0,12.0,0.53,5.6,4.5,5.6,1.8,0.2,19.6,0.4,0.3,-1.8,0.0,0.7,0.084,0.0,.500,10,2013
Anthony Randolph,DEN,39.0,0.0,8.4,0.491,0.0,0.528,0.491,0.689,2.4,0.3,0.5,0.5,3.7,15.6,0.534,22.1,16.2,5.5,2.9,5.0,22.5,-0.1,0.6,-2.9,-0.1,0.5,0.073,0.0,.695,3,2013
Anthony Tolliver,ATL,62.0,11.0,15.5,0.38,0.338,0.446,0.484,0.863,2.5,0.5,0.2,0.2,4.1,8.4,0.531,14.5,9.2,4.8,0.8,1.0,13.2,0.3,0.9,-3.1,-0.3,1.2,0.059,0.0,.537,6,2013
Arnett Moultrie,PHI,47.0,0.0,11.5,0.582,0.0,0.582,0.582,0.643,3.1,0.2,0.4,0.2,3.7,16.7,0.595,14.8,15.1,2.9,1.7,1.4,14.1,1.1,0.6,-1.2,0.1,1.7,0.149,0.0,.415,9,2013
Aron Baynes,SAS,16.0,0.0,8.8,0.5,0.0,0.514,0.5,0.583,2.0,0.3,0.1,0.4,2.7,8.8,0.521,15.5,13.1,5.2,0.4,3.1,17.1,0.0,0.2,-7.0,-0.2,0.1,0.05,0.0,.707,2,2013
Arron Afflalo,ORL,64.0,64.0,36.0,0.439,0.3,0.489,0.478,0.857,3.7,3.2,0.6,0.2,16.5,13.0,0.527,10.3,5.8,14.6,0.9,0.4,22.5,1.5,0.5,-2.9,-0.5,2.0,0.042,0.0,.244,15,2013
Austin Daye,MEM,55.0,0.0,12.3,0.433,0.418,0.445,0.531,0.765,2.2,0.8,0.3,0.4,4.5,12.9,0.554,18.8,10.6,10.1,1.1,2.6,17.1,0.8,0.9,0.4,0.4,1.6,0.117,0.0,.683,5,2013
Austin Rivers,NOH,61.0,26.0,23.2,0.372,0.326,0.385,0.408,0.546,1.8,2.1,0.4,0.1,6.2,5.9,0.431,8.0,4.6,13.9,1.0,0.5,16.8,-1.2,0.1,-6.2,-1.5,-1.1,-0.038,0.0,.329,14,2013
Avery Bradley,BOS,50.0,50.0,28.7,0.402,0.317,0.432,0.444,0.755,2.2,2.1,1.3,0.4,9.2,8.8,0.461,6.5,4.6,11.6,2.3,1.0,18.8,-1.3,1.6,-3.7,-0.6,0.4,0.012,0.0,.506,7,2013
Ben Gordon,CHA,75.0,0.0,20.8,0.408,0.387,0.421,0.482,0.843,1.7,1.9,0.5,0.2,11.2,12.7,0.515,8.5,4.8,17.6,1.2,0.8,27.8,-0.4,-0.2,-3.4,-0.6,-0.6,-0.018,0.0,.256,14,2013
Ben Hansbrough,IND,28.0,0.0,7.1,0.333,0.261,0.409,0.4,0.778,0.6,0.8,0.2,0.1,2.0,7.2,0.501,8.8,5.0,16.1,1.9,0.7,17.1,-0.1,0.3,-4.2,-0.1,0.2,0.044,0.0,.605,3,2013
Beno Udrih,ORL,66.0,9.0,22.1,0.441,0.333,0.471,0.477,0.816,2.1,4.6,0.6,0.0,8.2,14.2,0.516,8.2,5.3,32.3,1.5,0.2,19.3,1.5,0.7,-1.4,0.2,2.2,0.071,0.0,.244,15,2013
Bernard James,DAL,46.0,11.0,9.9,0.515,0.0,0.525,0.515,0.61,2.8,0.1,0.3,0.8,2.8,14.7,0.541,18.9,16.0,1.9,1.3,6.5,13.9,0.5,0.7,-1.6,0.0,1.2,0.125,0.0,.500,10,2013
Bismack Biyombo,CHA,80.0,65.0,27.3,0.451,0.0,0.451,0.451,0.521,7.3,0.4,0.4,1.8,4.8,10.1,0.472,20.9,15.2,2.5,0.7,5.3,10.2,0.1,1.3,-4.4,-1.3,1.4,0.031,0.0,.256,14,2013
Blake Griffin,LAC,80.0,80.0,32.5,0.538,0.179,0.548,0.541,0.66,8.3,3.7,1.2,0.6,18.0,22.4,0.572,21.5,15.2,19.9,2.0,1.6,25.4,6.8,3.9,4.1,4.0,10.6,0.196,0.0,.683,4,2013
Boris Diaw,SAS,75.0,20.0,22.8,0.539,0.385,0.587,0.584,0.723,3.4,2.4,0.7,0.4,5.8,11.9,0.603,12.0,8.6,15.0,1.6,1.1,12.0,2.2,2.3,0.8,1.2,4.4,0.124,0.0,.707,2,2013
Bradley Beal,WAS,56.0,46.0,31.2,0.41,0.386,0.424,0.477,0.786,3.8,2.4,0.9,0.5,13.9,13.6,0.515,10.8,6.7,13.7,1.5,1.3,22.2,1.0,2.0,0.2,1.0,3.0,0.082,0.0,.354,12,2013
Brandan Wright,DAL,64.0,16.0,18.0,0.597,0.0,0.601,0.597,0.615,4.1,0.6,0.4,1.2,8.5,21.0,0.606,16.7,12.6,5.6,1.2,5.2,19.0,2.8,1.3,2.5,1.3,4.1,0.172,0.0,.500,10,2013
Brandon Bass,BOS,81.0,69.0,27.6,0.486,0.0,0.487,0.486,0.86,5.2,1.0,0.5,0.8,8.7,12.3,0.535,15.2,11.2,6.0,1.0,2.3,15.5,2.0,2.7,-1.9,0.1,4.7,0.101,0.0,.506,7,2013
Brandon Jennings,MIL,80.0,80.0,36.2,0.399,0.375,0.412,0.468,0.819,3.1,6.5,1.6,0.1,17.5,16.1,0.51,7.2,4.6,29.1,2.2,0.3,23.7,3.6,2.2,1.1,2.2,5.8,0.096,0.0,.463,8,2013
Brandon Knight,DET,75.0,75.0,31.5,0.407,0.367,0.43,0.475,0.733,3.3,4.0,0.8,0.1,13.3,12.0,0.511,9.6,6.0,21.3,1.3,0.3,22.8,0.3,0.8,-2.8,-0.5,1.1,0.022,0.0,.354,11,2013
Brandon Roy,MIN,5.0,5.0,24.4,0.314,0.0,0.423,0.314,0.7,2.8,4.6,0.6,0.0,5.8,8.3,0.368,10.6,6.6,28.8,1.3,0.0,17.0,-0.1,0.1,-4.2,-0.1,0.0,-0.017,0.0,.378,12,2013
Brandon Rush,GSW,2.0,0.0,12.5,0.667,0.0,0.857,0.667,0.667,0.5,1.0,0.0,0.0,7.0,11.9,0.678,4.3,2.2,14.5,0.0,0.0,23.9,0.0,0.0,-1.0,0.0,0.0,0.051,0.0,.573,6,2013
Brendan Haywood,CHA,61.0,17.0,19.0,0.431,0.0,0.433,0.431,0.455,4.8,0.5,0.3,0.8,3.5,8.7,0.441,16.7,14.3,3.9,0.7,3.4,11.5,-0.2,0.4,-6.0,-1.2,0.1,0.006,0.0,.256,14,2013
Brian Roberts,NOH,78.0,5.0,17.0,0.417,0.386,0.43,0.475,0.909,1.2,2.8,0.5,0.0,7.1,14.6,0.509,7.3,4.4,28.2,1.5,0.2,21.6,2.0,0.2,-0.6,0.5,2.2,0.078,0.0,.329,14,2013
Brook Lopez,BRK,74.0,74.0,30.4,0.521,0.0,0.522,0.521,0.758,6.9,0.9,0.4,2.1,19.4,24.7,0.567,16.1,13.4,6.4,0.8,5.2,28.6,6.4,2.6,3.2,3.0,9.0,0.191,0.0,.598,4,2013
Byron Mullens,CHA,53.0,41.0,26.9,0.385,0.317,0.425,0.444,0.646,6.4,1.5,0.6,0.6,10.6,12.3,0.465,22.0,13.5,10.1,1.2,1.8,21.7,-0.6,0.7,-3.4,-0.5,0.1,0.005,0.0,.256,14,2013
C.J. Miles,CLE,65.0,13.0,21.0,0.415,0.384,0.451,0.518,0.869,2.7,1.0,0.8,0.3,11.2,15.3,0.551,13.4,7.4,8.1,1.9,1.0,23.9,1.8,0.8,1.1,1.1,2.6,0.092,0.0,.293,13,2013
C.J. Watson,BRK,80.0,8.0,19.0,0.418,0.411,0.424,0.514,0.78,1.8,2.0,0.8,0.2,6.8,13.9,0.544,8.4,5.6,17.2,2.3,0.6,17.2,2.5,1.3,0.9,1.1,3.8,0.12,0.0,.598,4,2013
Carl Landry,GSW,81.0,2.0,23.2,0.54,0.333,0.541,0.541,0.817,6.0,0.8,0.4,0.4,10.8,17.5,0.605,17.3,14.2,5.6,0.9,1.3,20.0,4.3,1.9,-0.2,0.8,6.2,0.159,0.0,.573,6,2013
Carlos Boozer,CHI,79.0,79.0,32.2,0.477,0.0,0.478,0.477,0.731,9.8,2.3,0.8,0.4,16.2,17.1,0.51,27.2,17.4,13.4,1.4,0.8,25.8,1.4,4.3,-0.1,1.2,5.7,0.108,0.0,.549,5,2013
Carlos Delfino,HOU,67.0,5.0,25.2,0.405,0.375,0.467,0.532,0.857,3.3,2.0,1.0,0.1,10.6,13.3,0.549,13.4,7.4,12.5,2.0,0.4,18.6,2.0,1.5,1.4,1.5,3.5,0.101,0.0,.549,8,2013
Carmelo Anthony,NYK,67.0,67.0,37.0,0.449,0.379,0.476,0.502,0.83,6.9,2.6,0.8,0.5,28.7,24.8,0.56,15.9,10.8,14.1,1.1,1.1,35.6,7.5,2.0,4.3,3.9,9.5,0.184,0.393,.659,2,2013
Caron Butler,LAC,78.0,78.0,24.1,0.424,0.388,0.454,0.513,0.833,2.9,1.0,0.7,0.1,10.4,12.4,0.535,11.4,7.1,6.5,1.4,0.5,20.2,1.9,1.6,-1.3,0.3,3.6,0.091,0.0,.683,4,2013
Cartier Martin,WAS,41.0,3.0,16.9,0.381,0.397,0.358,0.496,0.714,2.4,0.5,0.5,0.1,6.6,9.7,0.511,14.3,8.0,4.8,1.4,0.7,19.5,-0.2,0.9,-2.1,0.0,0.7,0.047,0.0,.354,12,2013
Chandler Parsons,HOU,76.0,76.0,36.3,0.486,0.385,0.559,0.567,0.729,5.3,3.5,1.0,0.4,15.5,15.3,0.584,13.2,8.3,15.6,1.4,0.9,18.3,4.9,2.1,2.0,2.8,7.0,0.121,0.0,.549,8,2013
Charles Jenkins,PHI,59.0,1.0,7.5,0.405,0.5,0.403,0.409,0.545,0.5,0.7,0.3,0.0,1.9,7.5,0.425,6.0,4.0,14.8,1.8,0.4,15.5,-0.3,0.3,-4.9,-0.3,0.0,-0.005,0.0,.415,9,2013
Charlie Villanueva,DET,69.0,0.0,15.8,0.377,0.347,0.415,0.474,0.551,3.5,0.8,0.4,0.6,6.8,14.0,0.481,20.6,12.7,8.4,1.5,2.8,21.9,0.4,1.1,0.0,0.6,1.6,0.069,0.0,.354,11,2013
Chase Budinger,MIN,23.0,1.0,22.1,0.414,0.321,0.482,0.482,0.762,3.1,1.1,0.6,0.3,9.4,12.6,0.516,13.0,8.0,8.3,1.4,1.1,20.5,0.3,0.4,-1.4,0.1,0.7,0.066,0.0,.378,12,2013
Chauncey Billups,LAC,22.0,22.0,19.0,0.402,0.367,0.476,0.527,0.938,1.5,2.2,0.5,0.0,8.4,15.0,0.601,8.4,4.6,17.4,1.5,0.2,19.6,1.0,0.3,0.5,0.3,1.3,0.146,0.0,.683,4,2013
Chris Andersen,MIA,42.0,0.0,14.9,0.577,0.667,0.575,0.585,0.677,4.1,0.4,0.4,1.0,4.9,17.4,0.631,21.5,17.0,4.0,1.4,5.8,14.4,1.6,1.1,-0.2,0.3,2.7,0.207,0.0,.805,1,2013
Chris Bosh,MIA,74.0,74.0,33.2,0.535,0.284,0.557,0.546,0.798,6.8,1.7,0.9,1.4,16.6,20.0,0.592,17.6,12.6,8.4,1.4,3.4,22.7,5.6,3.4,1.3,2.1,9.0,0.175,0.0,.805,1,2013
Chris Copeland,NYK,56.0,13.0,15.4,0.479,0.421,0.513,0.557,0.759,2.1,0.5,0.3,0.2,8.7,16.8,0.583,11.9,8.1,5.7,1.0,1.2,25.3,1.5,0.6,-0.5,0.3,2.1,0.117,0.0,.659,2,2013
Chris Douglas-Roberts,DAL,6.0,0.0,10.5,0.357,0.0,0.5,0.357,0.7,0.8,0.7,0.3,0.0,2.8,8.3,0.462,8.7,4.4,8.9,1.6,0.0,14.0,0.0,0.0,-3.8,0.0,0.1,0.041,0.0,.500,10,2013
Chris Duhon,LAL,46.0,9.0,17.8,0.382,0.363,0.438,0.516,0.462,1.5,2.9,0.4,0.0,2.9,8.0,0.517,7.5,4.6,22.8,1.2,0.1,9.2,0.6,0.4,-2.9,-0.2,1.0,0.056,0.0,.549,7,2013
Chris Johnson,MIN,8.0,0.0,12.8,0.44,0.333,0.714,0.56,0.5,1.4,0.2,0.5,0.0,3.6,10.7,0.56,7.1,6.4,3.1,2.1,0.0,13.1,0.1,0.1,0.5,0.1,0.2,0.112,0.0,.378,12,2013
Chris Kaman,DAL,66.0,52.0,20.7,0.507,0.0,0.508,0.507,0.788,5.6,0.8,0.4,0.8,10.5,16.3,0.529,22.1,15.2,6.6,1.1,3.0,25.3,0.0,1.6,-2.4,-0.1,1.6,0.058,0.0,.500,10,2013
Chris Paul,LAC,70.0,70.0,33.4,0.481,0.328,0.538,0.526,0.885,3.7,9.7,2.4,0.1,16.9,26.4,0.594,10.5,6.7,46.5,3.8,0.4,22.6,10.6,3.4,8.8,6.4,13.9,0.287,0.239,.683,4,2013
Chris Quinn,CLE,7.0,0.0,11.1,0.25,0.0,0.364,0.25,1.0,0.3,1.3,0.4,0.0,1.4,1.3,0.296,1.6,1.5,16.3,2.0,0.0,13.1,-0.2,0.0,-9.2,-0.1,-0.2,-0.124,0.0,.293,13,2013
Chris Singleton,WAS,57.0,11.0,16.2,0.382,0.194,0.415,0.396,0.571,3.2,0.6,0.7,0.4,4.1,7.8,0.425,16.1,11.0,6.3,2.1,2.1,15.7,-1.0,1.5,-4.3,-0.6,0.5,0.028,0.0,.354,12,2013
Chris Wilcox,BOS,61.0,7.0,13.6,0.719,0.0,0.724,0.719,0.672,3.0,0.4,0.5,0.5,4.2,15.3,0.725,17.3,12.8,4.2,2.0,2.7,12.1,1.8,1.3,0.0,0.4,3.1,0.181,0.0,.506,7,2013
Chris Wright,DAL,3.0,0.0,1.3,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.7,-1.9,0.5,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,-19.2,0.0,0.0,-0.375,0.0,.500,10,2013
Chuck Hayes,SAC,74.0,1.0,16.3,0.442,0.0,0.444,0.442,0.625,4.0,1.5,0.4,0.2,2.7,10.7,0.469,18.2,14.2,13.1,1.3,1.2,9.4,1.1,0.4,-1.4,0.2,1.5,0.06,0.0,.341,13,2013
Cole Aldrich,SAC,45.0,0.0,8.6,0.55,0.0,0.55,0.55,0.6,2.7,0.2,0.1,0.5,2.2,11.1,0.563,26.7,17.7,3.4,0.7,4.6,12.7,0.1,0.4,-2.9,-0.1,0.6,0.07,0.0,.341,13,2013
Corey Brewer,DEN,82.0,2.0,24.4,0.425,0.296,0.493,0.476,0.69,2.9,1.5,1.4,0.3,12.1,14.7,0.506,9.9,6.6,9.5,3.0,0.9,23.4,1.7,2.2,0.4,1.2,3.9,0.093,0.0,.695,3,2013
Corey Maggette,DET,18.0,0.0,14.3,0.355,0.238,0.4,0.388,0.75,1.4,1.1,0.3,0.1,5.3,7.9,0.489,9.1,5.6,11.4,1.2,0.6,20.2,0.0,0.1,-5.9,-0.2,0.1,0.017,0.0,.354,11,2013
Cory Higgins,CHA,6.0,0.0,5.3,0.316,0.2,0.357,0.342,0.5,0.5,0.8,0.5,0.0,2.3,12.6,0.352,7.4,5.4,29.8,4.9,0.0,28.3,0.0,0.0,-3.3,0.0,0.0,-0.022,0.0,.256,14,2013
Cory Joseph,SAS,28.0,9.0,13.9,0.464,0.286,0.506,0.491,0.857,1.9,1.9,0.5,0.1,4.5,13.5,0.528,11.3,7.7,20.2,2.0,0.7,16.6,0.4,0.5,-0.4,0.2,0.9,0.113,0.0,.707,2,2013
Courtney Lee,BOS,78.0,39.0,24.9,0.464,0.372,0.503,0.519,0.861,2.4,1.8,1.1,0.3,7.8,11.7,0.545,9.4,5.8,11.7,2.4,0.9,15.7,0.9,2.4,-0.5,0.7,3.3,0.082,0.0,.506,7,2013
D.J. Augustin,IND,76.0,5.0,16.1,0.35,0.353,0.346,0.464,0.838,1.2,2.2,0.4,0.0,4.7,11.0,0.527,6.3,4.1,21.6,1.5,0.2,15.1,1.4,1.5,-0.6,0.5,2.8,0.112,0.0,.605,3,2013
D.J. White,BOS,12.0,0.0,7.2,0.522,0.0,0.522,0.522,0.556,1.1,0.3,0.1,0.5,2.4,14.7,0.538,12.0,8.9,7.5,0.6,5.5,15.9,0.1,0.1,-0.9,0.0,0.2,0.117,0.0,.506,7,2013
DaJuan Summers,LAC,2.0,0.0,3.5,0.25,0.0,0.25,0.25,0.0,1.0,0.5,0.0,0.0,1.0,4.3,0.25,33.5,17.0,21.7,0.0,0.0,26.1,0.0,0.0,-8.9,0.0,0.0,-0.124,0.0,.683,4,2013
Daequan Cook,HOU,49.0,1.0,9.0,0.305,0.286,0.329,0.383,0.75,1.2,0.4,0.2,0.1,2.8,5.8,0.398,14.1,7.9,6.7,0.9,1.2,19.2,-0.6,0.4,-4.8,-0.3,-0.2,-0.019,0.0,.549,8,2013
Dahntay Jones,DAL,78.0,19.0,13.0,0.369,0.224,0.41,0.394,0.77,1.3,0.6,0.3,0.1,3.4,6.4,0.482,8.4,5.6,6.7,1.1,0.5,14.0,0.0,0.6,-5.5,-0.9,0.6,0.026,0.0,.500,10,2013
Damian Lillard,POR,82.0,82.0,38.6,0.429,0.368,0.469,0.501,0.844,3.1,6.5,0.9,0.2,19.0,16.4,0.546,8.0,4.7,28.8,1.2,0.5,24.2,5.1,0.7,0.3,1.8,5.8,0.088,0.0,.402,11,2013
Damien Wilkins,PHI,61.0,21.0,18.0,0.459,0.333,0.483,0.486,0.743,1.7,1.5,0.6,0.3,6.4,12.5,0.533,7.8,5.4,12.9,1.8,1.3,17.4,1.0,0.9,-2.2,-0.1,1.9,0.083,0.0,.415,9,2013
Damion James,BRK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.598,4,2013
Daniel Gibson,CLE,46.0,3.0,20.0,0.34,0.344,0.333,0.453,0.703,1.3,1.8,0.7,0.1,5.4,7.7,0.475,7.3,3.8,13.4,1.7,0.4,14.3,0.3,0.2,-3.4,-0.3,0.5,0.026,0.0,.293,13,2013
Daniel Orton,OKC,13.0,0.0,8.0,0.462,0.0,0.462,0.462,0.529,2.0,0.3,0.3,0.2,2.5,14.0,0.493,13.4,14.3,5.7,2.0,2.2,16.4,0.1,0.1,-3.1,0.0,0.3,0.135,0.0,.732,1,2013
Danilo Gallinari,DEN,71.0,71.0,32.5,0.418,0.373,0.45,0.495,0.822,5.2,2.5,0.9,0.5,16.2,16.7,0.561,14.4,8.9,11.2,1.4,1.2,21.3,5.2,2.0,2.8,2.8,7.2,0.151,0.0,.695,3,2013
Danny Granger,IND,5.0,0.0,14.8,0.286,0.2,0.32,0.314,0.625,1.8,0.6,0.4,0.2,5.4,4.0,0.35,8.9,6.8,6.9,1.4,1.0,26.2,-0.2,0.1,-8.7,-0.1,-0.1,-0.075,0.0,.605,3,2013
Danny Green,SAS,80.0,80.0,27.5,0.448,0.429,0.48,0.581,0.848,3.0,1.8,1.2,0.7,10.5,14.1,0.6,10.3,6.4,9.5,2.1,1.8,16.6,2.6,3.2,2.8,2.7,5.9,0.128,0.0,.707,2,2013
Dante Cunningham,MIN,80.0,9.0,25.1,0.468,0.0,0.472,0.468,0.65,5.1,0.8,1.0,0.5,8.7,13.3,0.485,15.6,11.6,5.7,2.2,1.5,17.2,1.1,2.4,-1.4,0.3,3.5,0.084,0.0,.378,12,2013
Darius Johnson-Odom,LAL,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,-6.7,0.0,53.7,36.7,21.7,0.0,0.0,29.7,-0.1,0.0,-21.0,0.0,-0.1,-0.439,0.0,.549,7,2013
Darius Miller,NOH,52.0,2.0,13.3,0.407,0.393,0.423,0.509,1.0,1.5,0.8,0.3,0.2,2.3,6.3,0.529,12.2,6.7,9.3,1.3,1.4,9.0,0.2,0.3,-2.7,-0.1,0.5,0.034,0.0,.329,14,2013
Darius Morris,LAL,48.0,17.0,14.2,0.388,0.364,0.402,0.452,0.649,1.2,1.6,0.4,0.0,4.0,8.1,0.475,5.2,4.6,16.8,1.6,0.2,16.2,-0.1,0.3,-4.2,-0.4,0.2,0.016,0.0,.549,7,2013
